HH_ID,AGE_REF,FAM_SIZE,BLS_URBN,REGION,CUTENURE,VEHQ,FINLWT21,TOTEXPCQ,HOUSCQ,TRANSCQ,FOODCQ,HEALTHCQ,ENTERTCQ,MORTGAGE_QTR
0424299,67,2,1,3.0,1,3,29368.251,5413.3334,1824.3333,793.0,1646.6667,932.0,160.0,0.0
0424306,47,3,1,3.0,1,4,35486.054,14452.0334,6175.0,2405.0,2145.0,578.0,270.0,0.0
0424307,81,2,1,3.0,2,2,22922.111,4748.3333,832.3333,210.6667,1057.3333,1692.0,284.0,0.0
0424308,76,2,1,3.0,2,2,12734.833,8651.6666,990.0,280.0,1733.3333,3105.0,174.0,0.0
0424309,38,4,1,3.0,1,2,30925.783,9917.5001,3353.6667,331.0,2253.3333,700.0,140.0,0.0
0424310,63,2,1,3.0,2,1,15062.797,3242.3333,858.3333,460.0,693.3333,310.0,0.0,0.0
0424318,63,2,1,4.0,1,6,2973.353,30678.8077,8298.0,1176.0,1779.0,3004.3333,768.6667,0.0
0424319,57,2,1,1.0,2,0,22086.985,21078.5821,3422.6667,416.6667,4506.6667,4150.0,668.0,0.0
0424320,63,1,1,4.0,2,1,3073.608,4100.8666,1933.3333,150.0,268.6667,380.0,406.0,0.0
0424330,73,2,1,3.0,2,2,27587.583,18302.1243,4889.3333,650.0,2730.0,2496.0,364.0,0.0
0424335,54,2,2,3.0,1,9,34222.992,11970.7102,1544.3333,1001.0,1323.3333,0.0,580.0,0.0
0424336,40,2,1,4.0,1,1,8822.968,10675.7667,5863.0,1424.0,2080.0,129.3333,414.0,0.0
0424338,67,2,1,1.0,1,2,22840.664,8342.9999,2830.3333,319.0,2175.3333,1461.3333,573.0,0.0
0424340,43,2,1,2.0,4,3,35965.163,4512.8667,1576.0,540.0,780.0,786.6667,135.0,0.0
0424341,62,2,1,2.0,2,4,16621.434,16889.7911,2888.3333,435.0,606.6667,5136.6667,625.0,0.0
0424346,44,5,1,3.0,5,3,37385.6,7882.2999,3285.6667,1389.3333,2185.3333,0.0,222.0,0.0
0424348,56,5,1,3.0,2,3,18978.178,6193.8334,1517.6667,1966.6667,1126.6667,300.0,0.0,0.0
0424354,51,2,2,3.0,1,2,46758.335,8588.3335,1934.0,160.0,1473.3333,1481.6667,411.0,0.0
0424358,45,2,1,3.0,4,1,42791.659,4097.5,1833.0,850.0,980.6667,0.0,0.0,0.0
0424362,70,2,1,1.0,1,0,27337.104,5585.1333,1344.0,1707.3333,996.6667,462.0,433.0,0.0
0424363,63,1,1,4.0,1,1,20623.741,16616.3335,11908.0,376.0,260.0,-5902.0,30.0,0.0
0424369,40,4,1,2.0,2,2,19153.888,23228.5819,5163.3333,325.0,3491.6667,5333.3333,2371.0,0.0
0424376,82,1,1,3.0,2,1,33298.255,7415.0,1162.6667,66.0,433.3333,5337.0,280.0,0.0
0424378,33,3,1,3.0,4,1,41755.005,4210.1334,2185.0,220.0,693.3333,0.0,104.0,0.0
0424390,72,1,1,2.0,1,1,23229.148,8701.6667,6429.6667,120.0,866.6667,290.0,126.0,0.0
0424393,47,3,1,3.0,4,0,54788.725,5094.1667,2526.0,0.0,1126.6667,0.0,910.0,0.0
0424394,50,3,1,3.0,1,5,15252.392,8152.3334,3753.3333,436.0,1516.6667,300.0,598.0,0.0
0424395,38,1,1,3.0,4,1,37854.138,9702.1666,3509.0,777.3333,1950.0,800.0,66.0,0.0
0424396,35,3,1,4.0,4,1,37047.833,3968.3334,1688.0,661.0,1360.6667,0.0,0.0,0.0
0424398,80,2,1,1.0,2,3,12762.693,22583.6666,6348.3333,1065.0,6853.3333,880.0,6317.0,0.0
0424402,55,1,1,4.0,1,3,27740.308,6425.5,2193.0,1431.0,1603.3333,456.0,110.0,0.0
0424405,80,2,1,1.0,2,3,19621.724,11681.3333,3645.3333,404.0,520.0,4799.0,1693.0,0.0
0424408,37,5,1,2.0,1,0,22839.62,20309.1334,8435.0,2748.0,3640.0,863.3333,1310.0,0.0
0424410,81,2,1,2.0,1,3,13829.916,7282.9334,1883.6667,923.0,589.3333,2166.0,69.0,0.0
0424416,60,2,1,3.0,1,2,43571.309,6247.5,1506.0,310.0,520.0,1470.0,128.0,0.0
0424423,29,6,1,2.0,1,1,26902.116,9009.5334,3530.3333,359.0,1984.6667,500.0,26.0,0.0
0424429,68,1,1,3.0,2,1,31300.564,2032.6667,902.0,120.0,216.6667,594.0,200.0,0.0
0424431,58,1,1,,2,2,29030.364,2390.0,1088.3333,0.0,736.6667,0.0,220.0,0.0
0424437,36,2,1,3.0,1,4,34279.736,4314.1666,1064.3333,569.0,1126.6667,0.0,306.0,0.0
0424438,81,1,1,4.0,2,1,26813.304,8068.3334,914.6667,179.0,736.6667,3795.3333,1320.0,0.0
0424440,27,2,1,4.0,4,2,40136.367,5037.1666,2001.0,299.0,1518.3333,-836.0,254.0,0.0
0424441,65,2,1,2.0,1,1,15988.45,6565.6667,1859.0,1296.0,1534.0,482.0,420.0,0.0
0424446,77,2,1,3.0,2,3,16404.317,8253.3333,881.3333,160.0,2210.0,2432.0,338.0,0.0
0424452,23,1,1,3.0,4,0,34458.023,5162.8334,3550.0,0.0,786.6667,0.0,28.0,0.0
0424453,82,1,1,1.0,1,2,30122.673,4579.1667,1959.0,802.0,433.3333,680.0,170.0,0.0
0424456,59,1,1,2.0,2,5,22339.425,27139.6667,1673.0,23630.0,866.6667,0.0,900.0,0.0
0424458,30,5,2,3.0,2,4,133806.725,16535.4666,2131.3333,11615.6667,1840.0,40.0,275.0,0.0
0424461,44,2,1,1.0,4,0,37016.201,6505.3333,2502.0,277.3333,2860.0,0.0,326.0,0.0
0424463,61,1,2,1.0,2,1,7415.673,2660.3333,1533.3333,550.0,156.0,190.0,136.0,0.0
0424464,71,2,1,,4,2,18483.847,7369.0,3570.0,319.0,693.3333,1296.0,236.0,0.0
0424468,87,2,1,3.0,2,3,12706.916,20449.3334,13496.0,1376.0,1950.0,550.0,442.0,0.0
0424473,59,2,1,3.0,4,1,44943.418,5098.5,1585.0,378.0,1040.0,400.0,1005.0,0.0
0424474,68,2,1,1.0,1,4,17646.924,14574.4445,5953.6667,2200.0,1083.3333,1168.0,319.0,0.0
0424481,40,4,1,3.0,1,3,30324.316,4674.2332,1701.0,564.0,927.3333,0.0,0.0,0.0
0424482,87,2,1,2.0,1,1,18892.399,3477.0,2225.6667,245.0,390.0,580.0,0.0,0.0
0424484,63,1,1,2.0,4,2,17980.126,3756.3333,1628.0,413.0,849.3333,570.0,182.0,0.0
0424488,25,1,1,2.0,4,1,10564.028,7459.8333,1855.0,50.0,966.6667,366.0,248.0,0.0
0424493,50,3,1,1.0,4,0,27370.902,7668.5666,4138.0,43.3333,2426.6667,0.0,200.0,0.0
0424494,51,2,1,2.0,2,3,15156.621,14370.3333,9710.3333,608.0,1083.3333,662.6667,440.0,0.0
0424495,36,5,1,,4,2,22505.522,9050.7667,3009.0,125.0,1733.3333,0.0,1310.0,0.0
0424498,57,2,1,4.0,1,2,17480.541,8336.7667,3404.0,110.0,2340.0,1130.6667,267.0,0.0
0424504,47,3,2,1.0,1,3,4562.646,16733.6665,4333.6667,801.3333,2123.3333,1603.3333,2470.0,0.0
0424507,70,1,1,1.0,1,1,24116.946,6494.3334,3635.6667,290.0,736.6667,467.0,665.0,0.0
0424510,47,3,1,4.0,1,3,27923.977,17803.108,4130.6667,1168.0,2340.0,417.0,204.0,0.0
0424512,46,5,1,4.0,4,2,18290.684,6276.1667,2604.6667,522.6667,2166.6667,0.0,30.0,0.0
0424513,33,6,2,2.0,1,4,13458.317,11683.791,5276.0,1476.0,1066.0,882.0,108.0,0.0
0424514,61,2,1,1.0,2,3,16857.095,6808.0001,2976.6667,925.0,866.6667,254.6667,0.0,0.0
0424516,30,1,1,2.0,1,1,30784.328,3006.3334,1439.6667,340.0,216.6667,0.0,60.0,0.0
0424517,45,2,1,2.0,1,2,28228.337,6109.3333,1660.3333,514.0,1040.0,1928.0,231.0,0.0
0424524,33,6,1,3.0,4,2,56378.204,7597.0,3581.0,1224.0,1040.0,780.0,14.0,0.0
0424529,72,2,1,1.0,4,0,29662.45,3262.0,2010.6667,0.0,563.3333,438.0,250.0,0.0
0424530,34,7,1,2.0,2,3,13238.94,9921.5001,3921.6667,503.0,866.6667,2557.3333,159.0,0.0
0424531,57,1,1,4.0,4,1,2995.642,3675.8333,1461.0,288.3333,693.3333,62.0,72.0,0.0
0424533,87,1,2,2.0,4,1,28011.37,2916.6667,1456.0,226.0,390.0,616.0,212.0,0.0
0424536,58,3,1,4.0,1,2,16270.402,21247.9335,10340.6667,500.0,2123.3333,490.0,2310.0,0.0
0424542,35,4,1,2.0,1,3,23160.829,11555.6,3848.6667,1422.0,1733.3333,1350.0,441.0,0.0
0424543,60,2,1,1.0,4,0,21757.758,8890.5,4100.0,333.3333,1213.3333,300.0,0.0,0.0
0424548,53,3,1,4.0,4,1,3686.835,4719.6667,1930.0,555.0,1300.0,0.0,163.0,0.0
0424549,22,2,1,3.0,4,2,47313.048,5401.5001,2442.0,661.0,1040.0,216.6667,130.0,0.0
0424550,54,4,1,4.0,1,2,39300.192,11514.8333,3136.6667,274.3333,1558.3333,141.0,462.0,0.0
0424553,56,2,1,4.0,2,4,26044.23,2882.1668,835.6667,233.0,866.6667,0.0,160.0,0.0
0424555,44,5,1,3.0,4,0,13739.235,2960.0,1820.0,0.0,866.6667,0.0,0.0,0.0
0424557,34,2,1,4.0,4,1,38259.931,10209.3333,4450.3333,220.6667,433.3333,270.0,300.0,0.0
0424563,35,1,1,4.0,4,0,33965.444,4604.1667,2050.0,790.0,866.6667,0.0,102.0,0.0
0424564,22,1,1,3.0,4,0,43562.001,2097.5333,1800.0,0.0,0.0,0.0,30.0,0.0
0424566,33,2,1,3.0,4,3,53010.38,9756.5,4062.0,1569.6667,1430.0,0.0,0.0,0.0
0424569,55,2,1,1.0,2,5,19086.104,45545.9577,6468.3333,31500.0,1170.0,808.0,304.0,0.0
0424571,80,3,1,2.0,2,3,19306.179,5407.3666,884.3333,400.0,1126.6667,1226.0,280.0,0.0
0424573,24,3,2,3.0,1,3,69085.061,4588.1665,478.3333,870.0,693.3333,1117.3333,242.0,0.0
0424574,56,1,1,2.0,1,2,17349.834,5479.6667,2787.0,350.0,1516.6667,40.0,216.0,0.0
0424580,36,8,2,1.0,2,4,32062.726,12039.8335,2479.6667,1476.0,2426.6667,0.0,60.0,0.0
0424581,30,1,1,1.0,4,1,27742.707,5514.6667,3070.0,385.0,953.3333,0.0,0.0,0.0
0424582,52,4,1,2.0,1,4,17604.62,41392.8244,25829.0,973.3333,4246.6667,4809.6667,50.0,0.0
0424589,49,4,2,1.0,2,3,9645.143,11493.4577,3849.0,365.0,2816.6667,0.0,1100.0,0.0
0424590,39,4,1,4.0,1,3,19837.644,7758.3333,1439.3333,1922.0,1300.0,696.0,98.0,0.0
0424595,28,5,1,3.0,2,2,35801.431,8927.1667,3440.0,775.0,1343.3333,630.0,764.0,0.0
0424596,74,2,1,3.0,2,1,35544.581,8161.4333,2663.3333,1004.0,2600.0,686.6667,436.0,0.0
0424599,32,4,1,3.0,4,1,58046.576,3843.0001,3099.0,134.0,86.6667,0.0,53.0,0.0
0424600,41,1,1,4.0,4,1,8197.411,6733.3334,3593.0,134.3333,1152.6667,518.6667,70.0,0.0
0424604,68,3,1,3.0,1,2,51692.982,5932.9,1929.0,692.0,1386.6667,459.0,148.0,0.0
0424605,49,1,1,1.0,4,0,28575.92,12737.5,8666.6667,0.0,1733.3333,1600.0,0.0,0.0
0424607,67,1,1,2.0,2,1,30255.43,1367.3333,687.3333,130.0,260.0,290.0,0.0,0.0
0424608,38,5,1,3.0,4,1,24991.918,9105.6667,4391.3333,265.0,1560.0,1550.0,40.0,0.0
0424611,76,2,2,2.0,2,2,23586.092,4305.3334,833.6667,100.0,494.0,1634.0,516.0,0.0
0424612,78,2,1,2.0,2,2,21349.172,6632.0,2366.6667,210.0,953.3333,2867.0,60.0,0.0
0424613,53,2,1,2.0,1,5,21537.898,18838.5001,1859.6667,7000.0,2816.6667,824.6667,169.0,0.0
0424615,43,3,1,3.0,1,2,38657.808,8449.8334,3381.0,422.0,1560.0,1244.0,44.0,0.0
0424623,74,1,1,3.0,4,1,32849.545,2055.6666,816.3333,160.0,433.3333,335.0,156.0,0.0
0424625,27,2,1,2.0,4,1,25843.367,18339.3245,5533.0,450.0,3466.6667,568.0,378.0,0.0
0424626,53,2,2,1.0,1,2,15295.591,22215.7778,3685.0,5817.0,910.0,5488.0,266.0,0.0
0424630,70,2,1,3.0,1,2,39666.125,19952.8334,4370.6667,1283.0,1837.3333,2680.0,678.0,0.0
0424632,64,2,1,1.0,4,0,26408.744,4933.1332,3374.0,0.0,563.3333,290.0,152.0,0.0
0424633,52,3,1,3.0,1,6,33790.056,8758.6333,1691.3333,1912.0,1473.3333,975.3333,286.0,0.0
0424634,79,1,1,2.0,2,1,21877.404,2140.1666,684.0,56.0,260.0,842.0,196.0,0.0
0424639,33,4,2,2.0,4,2,74936.577,4997.3334,958.0,700.0,1733.3333,648.0,0.0,0.0
0424643,68,1,1,1.0,4,1,30173.728,7612.3333,3495.0,474.0,433.3333,323.0,320.0,0.0
0424647,29,2,1,1.0,4,1,27780.391,6366.6667,3603.0,400.0,1170.0,0.0,250.0,0.0
0424650,36,3,1,4.0,4,3,25041.729,10010.8333,4290.6667,725.0,1681.3333,261.6667,249.0,0.0
0424656,40,4,1,3.0,1,3,35270.934,5892.6667,1901.0,880.0,1083.3333,816.0,0.0,0.0
0426710,62,1,1,3.0,1,2,33918.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426715,53,3,1,4.0,1,1,18074.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426718,54,2,1,1.0,1,1,39075.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426720,53,2,1,1.0,2,3,29773.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426723,63,2,1,4.0,1,1,15343.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426732,78,1,1,3.0,2,1,33791.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426733,87,2,1,4.0,2,1,23243.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426735,61,2,1,4.0,1,3,16403.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426737,41,2,1,3.0,1,2,30501.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426738,51,3,1,4.0,2,4,28991.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426740,75,1,1,1.0,2,3,22893.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426741,49,3,1,3.0,1,2,12205.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426742,40,6,1,,2,3,37981.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426744,55,1,1,3.0,4,1,35352.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426749,36,1,1,4.0,4,0,29105.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426750,67,3,1,4.0,1,6,22079.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426752,64,1,1,1.0,4,1,22420.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426753,35,2,1,3.0,1,2,24236.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426755,46,4,1,3.0,1,2,28883.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426756,87,1,1,1.0,1,0,24201.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426759,47,2,1,3.0,2,1,41240.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426775,55,3,1,1.0,1,0,44563.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426776,72,2,1,3.0,2,2,19825.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426778,82,1,1,3.0,2,1,30681.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426779,66,2,1,4.0,2,2,16552.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426781,27,2,1,4.0,1,1,28785.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426782,49,3,1,4.0,1,1,20258.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426783,65,2,1,3.0,2,4,14374.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426784,38,4,1,4.0,4,4,9410.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426785,67,3,2,3.0,2,2,43930.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426788,59,1,1,1.0,4,0,33103.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426789,48,4,1,2.0,1,3,33166.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426790,61,3,1,2.0,1,3,10288.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426793,41,1,1,4.0,4,1,6782.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426794,64,2,1,,2,2,22342.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426796,58,1,1,3.0,1,2,33213.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426797,32,9,1,2.0,1,3,21679.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426801,74,2,1,1.0,2,3,24532.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426805,62,1,1,4.0,4,0,25260.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426806,29,1,1,3.0,4,0,58235.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426808,54,1,1,2.0,4,1,42197.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426809,61,1,1,3.0,1,1,33535.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426815,69,2,1,2.0,1,2,7277.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426817,26,2,1,4.0,1,2,41038.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426818,39,3,1,3.0,4,1,56918.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426820,45,2,1,,1,1,31042.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426822,73,3,1,3.0,1,2,32059.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426824,28,4,1,3.0,1,3,38791.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426825,43,1,1,4.0,4,0,27573.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426827,55,3,1,2.0,4,2,14833.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426832,65,4,1,2.0,4,0,15996.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426833,56,3,1,1.0,4,2,44215.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426837,32,2,1,3.0,4,2,50665.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426838,29,4,1,2.0,1,4,41623.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426840,72,2,1,,2,4,32635.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426844,48,1,1,4.0,2,1,19495.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426847,37,4,1,1.0,4,1,34034.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426848,43,4,1,4.0,4,1,30409.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426855,50,1,1,1.0,4,0,29003.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426856,30,3,1,3.0,4,2,23065.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426858,75,1,1,2.0,2,1,29346.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426864,29,4,1,2.0,4,2,35088.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426866,55,2,1,3.0,1,1,35819.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426868,49,5,1,3.0,1,0,15077.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426869,55,5,1,4.0,1,1,41997.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426871,39,3,1,4.0,1,1,6947.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426872,66,2,1,4.0,1,2,17733.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426874,61,2,1,2.0,2,4,24443.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426875,75,1,1,3.0,4,1,27928.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426876,41,5,1,2.0,1,2,21930.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426879,37,5,1,4.0,1,4,30528.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426880,33,3,1,1.0,1,6,15810.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426884,61,1,1,2.0,4,0,28765.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426885,64,2,1,3.0,1,2,34097.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426887,44,3,1,2.0,1,3,26506.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426890,71,2,1,2.0,1,2,22594.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426892,62,2,1,2.0,2,2,16758.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426893,58,1,1,3.0,1,1,33517.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426896,50,4,1,3.0,1,6,37302.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426901,41,4,1,,1,3,27513.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426905,65,2,1,2.0,2,8,19471.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426907,62,1,1,4.0,4,1,23740.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426908,78,1,1,1.0,2,1,11166.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426910,73,5,1,3.0,1,1,59467.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426912,31,3,1,4.0,4,2,25500.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426914,75,2,1,,2,3,17559.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426917,61,2,1,4.0,4,0,30483.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426918,73,10,1,2.0,1,0,25311.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426919,43,4,1,1.0,1,3,25213.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426920,55,2,1,2.0,4,2,16472.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426921,47,4,1,3.0,1,2,67720.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426928,38,3,1,3.0,1,2,38358.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426929,51,1,1,3.0,1,2,18411.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426930,56,1,1,2.0,2,1,9101.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426931,44,5,1,2.0,1,0,35771.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426932,62,1,1,1.0,4,1,36702.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426933,37,5,1,4.0,4,3,43250.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426935,77,3,1,2.0,1,4,14124.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426936,46,1,1,3.0,1,3,19254.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426938,50,4,1,3.0,4,2,23919.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426940,54,6,1,4.0,1,3,12667.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426941,50,3,1,4.0,1,2,27788.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426947,39,5,1,2.0,4,2,81653.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426948,63,1,1,4.0,1,1,7915.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426950,37,2,1,3.0,4,0,54946.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426951,62,1,1,1.0,1,1,21214.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426954,74,2,2,4.0,1,7,26140.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426957,49,3,1,1.0,4,1,29921.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426960,43,4,2,2.0,1,1,28913.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426961,72,3,1,4.0,1,2,32359.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426964,38,1,1,1.0,4,1,16038.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426965,28,1,1,3.0,4,1,45494.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426969,50,6,1,3.0,1,2,44116.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426970,46,1,1,4.0,1,0,18461.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426971,35,4,1,3.0,4,1,38427.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426974,69,1,1,3.0,4,1,31509.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426975,26,1,2,2.0,4,1,37726.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426976,74,2,1,3.0,2,2,16289.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426978,51,1,1,4.0,4,0,11471.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426983,82,2,2,4.0,2,3,23248.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426986,72,2,1,2.0,1,4,25015.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426990,37,2,1,1.0,1,0,36783.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426991,40,6,1,4.0,1,1,34836.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426992,40,6,1,4.0,1,3,19761.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426993,45,4,1,3.0,1,2,22019.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426995,66,2,1,3.0,4,1,33954.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426998,62,1,1,3.0,2,4,30245.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0426999,63,2,1,3.0,4,2,27141.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427000,31,5,1,3.0,2,1,28732.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427001,34,1,1,3.0,1,1,21568.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427008,58,1,1,3.0,2,1,34589.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427009,32,4,1,4.0,4,2,59399.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427012,56,1,1,1.0,4,1,32549.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427016,59,1,1,3.0,4,0,13291.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427019,26,1,1,2.0,4,0,37254.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427020,69,2,1,1.0,1,1,23021.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427023,56,2,1,3.0,1,2,35311.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427024,70,2,1,2.0,1,2,23658.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427025,44,4,1,3.0,4,3,44453.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427029,43,5,1,4.0,4,2,15296.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0427030,28,4,1,3.0,2,2,52085.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
