NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04322173,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,07,D,-.0176,-.0176,0,D,0,D,0,D,0,D,0,D,0,D,0,D,8500,D,42,D,0,D,0,D,0,D,0,D,10270,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04322213,1,49,0,2020,2019,2,.15300,.15300,1,.22000,.22000,44,D,.00000,.00000,85000,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,0,D,0,D,0,D,0,D,0,D,4968,D,8010,0,8101,7945,0,0,13005,13005,85000,85000,0,0,1000,1000,0,0,0,0,0,0,85000,85000,0,0,9101,8945,9101,8945,0,0,0,0,0,0,0,0,0,0,0
04322213,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,44,D,.00000,.00000,35000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2526,0,2542,2515,0,0,5355,5355,35000,35000,0,0,0,0,0,0,0,0,0,0,35000,35000,0,0,2542,2515,2542,2515,0,0,0,0,0,0,0,0,0,0,0
04322253,1,0,0,2020,2019,0,.03800,.03800,1,.00000,.00000,31,D,.06370,.06370,244882,D,0,D,0,D,0,D,0,D,0,D,0,D,18760,D,0,D,0,D,0,D,0,D,0,D,35984,D,0,12408,0,0,12454,12375,23985,24580,-115118,-115118,244882,238909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04322253,2,0,0,2020,2019,1,.00000,.00000,1,-.0765,-.0765,31,D,-.0298,-.0298,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04322263,1,0,0,2020,2019,1,.15300,.15300,1,.15000,.15000,10,D,.00000,.00000,25800,D,0,D,0,D,0,D,9957,D,0,D,0,D,700,D,0,D,0,D,0,D,0,D,0,D,2880,D,516,0,534,504,0,0,3947,3947,28689,28689,0,0,500,500,0,0,0,0,0,0,28689,28689,0,0,1034,1004,1034,1004,0,0,0,0,0,0,0,0,0,0,0
04322263,3,0,0,2020,2019,0,.15300,.15300,1,.10000,.10000,10,D,.00000,.00000,17542,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,523,0,534,514,0,0,2684,2684,17542,17542,0,0,0,0,0,0,0,0,0,0,17542,17542,0,0,534,514,534,514,0,0,0,0,0,0,0,0,0,0,0
04322263,4,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,10,D,.00000,.00000,24000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1206,0,1222,1195,0,0,3672,3672,24000,24000,0,0,0,0,0,0,0,0,0,0,24000,24000,0,0,1222,1195,1222,1195,0,0,0,0,0,0,0,0,0,0,0
04322263,5,0,0,2020,2019,0,.15300,.15300,1,.10000,.12000,10,D,.00000,.00000,22000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,969,0,982,960,0,0,3366,3366,22000,22000,0,0,0,0,0,0,0,0,0,0,22000,22000,0,0,982,960,982,960,0,0,0,0,0,0,0,0,0,0,0
04322283,1,77,0,2020,2019,0,.15300,.15300,2,.12000,.12000,10,D,.00000,.00000,57248,D,27130,D,0,D,0,D,0,D,0,D,0,D,36222,D,100,D,0,D,0,D,0,D,0,D,6000,D,6621,0,6653,6598,0,0,12910,12910,84378,84378,0,0,0,0,0,0,0,0,0,0,84378,84378,0,0,6653,6598,6653,6598,0,0,0,0,0,0,0,0,0,0,0
04322303,1,54,0,2020,2019,1,.15300,.15300,2,.00000,.00000,18,D,.00000,.00000,500,D,15000,D,0,D,0,D,0,D,0,D,0,D,90,D,0,D,0,D,1,D,1,D,1,D,0,D,-4960,0,-4926,-4984,0,0,2372,2372,15500,15500,15500,15122,0,0,1400,1400,0,0,3526,3584,15500,15500,0,0,0,0,0,0,5180,5180,0,0,0,0,0,0,0,0,0
04322313,1,74,0,2020,2019,1,.15300,.15300,1,.00000,.00000,47,D,.00000,.00000,16000,D,0,D,0,D,0,D,17863,D,0,D,0,D,1900,D,326,D,0,D,0,D,0,D,0,D,280,D,0,0,0,0,0,0,2448,2448,22738,22738,8515,8015,274,244,0,0,0,0,0,0,22738,22738,0,0,274,244,274,244,4500,4500,0,0,0,0,0,0,0,0,0
04322333,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,43,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1500,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04322343,1,45,0,2020,2019,1,.05430,.05430,2,.24000,.24000,24,D,.09880,.09880,40000,D,264882,D,0,D,0,D,0,D,0,D,0,D,8000,D,0,D,0,D,1,D,1,D,1,D,24300,D,51178,21980,51289,51099,22097,21897,30775,31370,304882,304882,304882,297446,2000,2000,0,0,0,0,0,0,280582,280582,0,0,53289,53099,53289,53099,0,0,3307,3084,0,0,0,0,0,0,0
04322363,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,37,D,.00000,.00000,0,D,0,D,0,D,9444,D,0,D,504,D,0,D,730,D,20,D,0,D,0,D,0,D,0,D,0,D,0,-122,0,0,-120,-123,0,0,9444,9444,0,0,0,0,0,0,0,0,0,0,9444,9444,0,0,0,0,0,0,9350,9350,0,0,0,0,0,0,0,0,0
04322373,1,46,0,2020,2019,3,.15300,.15300,2,.12000,.12000,21,D,.04750,.04750,75000,D,23563,D,0,D,0,D,0,D,0,D,0,D,4200,D,2,D,0,D,0,D,2,D,2,D,11472,D,3979,3583,4012,3957,3598,3571,15080,15080,98563,98563,97363,94959,4500,4500,0,0,0,0,0,0,98563,98563,0,0,8512,8457,8512,8457,4500,4500,0,0,0,0,0,0,0,0,0
04322373,2,0,0,2020,2019,3,.00000,.00000,1,-.4000,-.4000,21,D,-.1120,-.1120,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2,D,2,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0
04322413,1,29,0,2020,2019,4,.15300,.15300,2,.33060,.12000,0,T,.00000,.00000,56285,D,0,D,0,D,0,D,0,D,0,D,0,D,2300,D,0,D,0,D,4,D,4,D,4,D,0,D,-4663,0,-4562,-4735,0,0,8612,8612,56285,56285,0,0,3438,3383,4562,4617,0,0,0,118,56285,56285,0,0,3438,3383,3438,3383,0,0,0,0,0,0,0,0,0,0,0
04322423,1,38,0,2020,2019,1,.15300,.15300,1,.22000,.22000,39,D,.03070,.03070,92000,D,0,D,0,D,0,D,0,D,0,D,25200,D,0,D,4985,D,0,D,1,D,1,D,1,D,0,D,8770,2824,8861,8705,2824,2824,14076,14076,93000,93000,92000,89756,2000,2000,0,0,0,0,0,0,93000,93000,0,0,10861,10705,10861,10705,0,0,0,0,0,0,0,0,0,0,0
04322443,1,0,0,2020,2019,0,.15300,.15300,1,-.0765,-.0765,10,D,.00000,.00000,2611,D,0,D,0,D,0,D,0,D,0,D,5700,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-200,0,-200,-200,0,0,399,399,2811,2811,0,0,0,0,0,0,0,0,200,200,2811,2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04322463,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,05,D,-.0639,-.0639,0,D,0,D,0,D,0,D,13291,D,0,D,0,D,610,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4537,4537,610,595,0,0,0,0,0,0,0
04322503,1,62,0,2020,2019,0,.08500,.08500,2,.24000,.24000,22,D,.05050,.05050,110000,D,180000,D,0,D,0,D,0,D,0,D,0,D,17500,D,8508,D,0,D,0,D,0,D,0,D,15052,D,51826,13989,51937,51747,13999,13982,38890,39485,290000,290000,290000,282927,0,0,0,0,0,0,0,0,274948,274948,0,0,51937,51747,51937,51747,0,0,0,0,0,0,0,0,0,0,0
04322543,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,28,D,-.0077,-.0077,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2500,D,0,D,0,D,0,D,0,D,0,D,7044,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10100,10100,0,0,0,0,0,0,0,0,0
04322553,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,22,D,.05050,.05050,37000,D,0,D,0,D,0,D,0,D,0,D,10200,D,0,D,0,D,0,D,0,D,0,D,0,D,144,D,2766,1387,2782,2755,1394,1382,5661,5661,37001,37001,37000,36098,0,0,0,0,0,0,0,0,37001,37001,0,0,2782,2755,2782,2755,0,0,0,0,0,0,0,0,0,0,0
04322563,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,12,D,.04100,.04100,0,D,0,D,0,D,8077,D,0,D,0,D,0,D,2200,D,25,D,0,D,0,D,0,D,0,D,0,D,0,-170,0,0,-160,-177,0,0,12373,12373,12373,12071,0,0,0,0,0,0,0,0,12373,12373,0,0,0,0,0,0,3212,3212,2547,2488,0,0,0,0,0,0,0
04322603,1,0,0,2020,2019,0,.03800,.03800,1,.35000,.35000,12,D,.11000,.11000,244882,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,56359,20860,56632,56164,20948,20798,23985,24580,244882,244882,244882,238909,0,0,0,0,0,0,0,0,244882,244882,0,0,56632,56164,56632,56164,2200,2200,0,0,0,0,0,0,0,0,0
04322633,1,28,0,2020,2019,0,.15300,.15300,2,.12000,.12000,29,D,.00000,.00000,800,D,80000,D,0,D,0,D,0,D,0,D,7140,D,0,D,8,D,0,D,0,D,0,D,0,D,0,D,6348,0,6380,6325,0,0,12362,12362,80800,80800,0,0,0,0,0,0,0,0,0,0,80800,80800,0,0,6380,6325,6380,6325,0,0,0,0,0,0,0,0,0,0,0
04322643,1,41,0,2020,2019,0,.15300,.15300,2,.22000,.22000,0,T,.00000,.00000,47000,D,130000,D,0,D,0,D,0,D,0,D,0,D,6300,D,208,D,0,D,0,D,0,D,0,D,12420,D,23307,0,23439,23214,0,0,27081,27081,168589,168589,0,0,0,0,0,0,0,0,0,0,168589,168589,0,0,23439,23214,23439,23214,0,0,0,0,0,0,0,0,0,0,0
04322673,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,47,D,.05750,.05750,24026,D,0,D,0,D,0,D,0,D,0,D,15960,D,0,D,0,D,0,D,0,D,0,D,0,D,1200,D,1318,856,1334,1307,864,850,3676,3676,24935,24935,24935,24327,0,0,0,0,0,0,0,0,24935,24935,0,0,1334,1307,1334,1307,4500,4500,0,0,0,0,0,0,0,0,0
04322683,1,50,0,2020,2019,2,.05510,.05510,2,.22000,.22000,06,D,.04710,.04710,40000,D,150000,D,0,D,0,D,0,D,0,D,0,D,3200,D,80,D,0,D,0,D,1,D,1,D,20680,D,22161,7073,22241,22104,7073,7073,26950,27545,180789,180789,180789,176380,2500,2500,0,0,0,0,0,0,160109,160109,0,0,24741,24604,24741,24604,0,0,0,0,0,0,0,0,0,0,0
04322733,1,50,0,2020,2019,1,.15300,.15300,1,.12000,.12000,21,D,.04750,.04750,46625,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,0,D,0,D,0,D,0,D,0,D,2580,D,2592,1636,2616,2575,1645,1630,7134,7134,46628,46628,46628,45491,500,500,0,0,0,0,0,0,46628,46628,0,0,3116,3075,3116,3075,4500,4500,0,0,0,0,0,0,0,0,0
04322743,1,0,0,2020,2019,0,.15300,.15300,1,.00000,.00000,31,D,.00000,.00000,8000,D,0,D,0,D,0,D,29335,D,0,D,0,D,5000,D,0,D,0,D,0,D,0,D,0,D,3364,D,-561,-219,-529,-583,-206,-227,1224,1224,8000,8000,8000,7805,0,0,0,0,0,0,529,583,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,222,0
04322753,1,68,0,2020,2019,0,.15300,.15300,2,.12000,.12000,45,D,.06250,.06250,58723,D,0,D,15000,D,0,D,22411,D,0,D,0,D,2300,D,1614,D,0,D,0,D,0,D,0,D,6068,D,7341,3707,7373,7318,3727,3693,8985,8985,90372,90372,90372,88168,0,0,0,0,0,0,0,0,90372,90372,0,0,7373,7318,7373,7318,0,0,0,0,0,0,0,0,0,0,0
04322773,1,0,0,2020,2019,0,.00000,.00000,1,.18000,.18000,38,D,.06110,.06110,0,D,0,D,0,D,20300,D,23587,D,0,D,0,D,4300,D,203,D,0,D,0,D,0,D,0,D,4840,D,1332,362,1348,1320,364,361,0,0,25047,25047,21100,20585,0,0,0,0,0,0,0,0,25047,25047,0,0,1348,1320,1348,1320,2270,2270,9343,9115,0,0,0,0,0,0,0
04322793,1,0,0,2020,2019,0,.15300,.15300,1,-.0765,-.0765,0,T,.00000,.00000,6069,D,0,D,0,D,0,D,14611,D,0,D,2400,D,0,D,6,D,0,D,0,D,0,D,0,D,0,D,-464,0,-464,-464,0,0,929,929,6069,6069,0,0,0,0,0,0,0,0,464,464,6069,6069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04322803,1,28,0,2020,2019,3,.15300,.15300,2,.33060,.12000,22,D,.11260,.04940,15600,D,40000,D,1000,D,0,D,0,D,0,D,0,D,3400,D,0,D,0,D,3,D,3,D,3,D,5364,D,-2586,1712,-2524,-2630,1738,1694,8507,8507,56600,56600,56600,55220,3476,3421,2524,2579,0,0,0,51,56600,56600,0,0,3476,3421,3476,3421,0,0,0,0,0,0,0,0,0,15,0
04322823,1,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,0,T,.00000,.00000,59577,D,0,D,0,D,0,D,0,D,0,D,0,D,540,D,1636,D,0,D,0,D,0,D,0,D,0,D,5977,0,6043,5930,0,0,9115,9115,58491,58491,0,0,0,0,0,0,0,0,0,0,58491,58491,0,0,6043,5930,6043,5930,0,0,0,0,0,0,0,0,0,0,0
04322843,1,44,0,2020,2019,0,.15300,.15300,2,.00000,.00000,45,D,.00000,.00000,1200,D,23000,D,0,D,0,D,0,D,0,D,0,D,930,D,225,D,0,D,0,D,0,D,0,D,6216,D,0,0,0,0,0,0,3703,3703,24200,24200,24200,23610,0,0,0,0,0,0,0,0,24200,24200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04322873,1,53,0,2020,2019,2,.07030,.07030,2,.37000,.37000,48,D,.00000,.00000,244882,D,86268,D,81756,D,0,D,0,D,0,D,0,D,18760,D,33427,D,0,D,2,D,2,D,2,D,28692,D,81760,0,82112,81510,0,0,37511,38106,412906,412906,0,0,3355,3355,0,0,0,0,0,0,384214,384214,0,0,82381,81779,82381,81779,0,0,0,0,0,0,0,0,0,0,0
04322893,1,37,0,2020,2019,2,.15300,.15300,1,.06060,.06060,44,D,.00000,.00000,18157,D,0,D,0,D,0,D,0,D,0,D,6588,D,0,D,150,D,0,D,2,D,2,D,2,D,0,D,-7503,0,-7413,-7568,0,0,2778,2778,22657,22657,0,0,431,401,2349,2349,0,0,5064,5219,22657,22657,0,0,431,401,431,401,0,0,0,0,0,0,0,0,0,0,0
04322903,1,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,22,D,.05050,.05050,94000,D,0,D,0,D,0,D,0,D,0,D,0,D,2700,D,20,D,0,D,0,D,0,D,0,D,5040,D,13789,4419,13855,13742,4424,4416,14382,14382,94000,94000,94000,91707,0,0,0,0,0,0,0,0,94000,94000,0,0,13855,13742,13855,13742,0,0,0,0,0,0,0,0,0,0,0
04322943,1,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,14,D,.04950,.04950,52607,D,0,D,0,D,0,D,0,D,0,D,33600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4682,2491,4748,4636,2491,2491,8049,8049,52607,52607,52607,51324,0,0,0,0,0,0,0,0,52607,52607,0,0,4748,4636,4748,4636,0,0,0,0,0,0,0,0,0,0,0
04322953,1,67,0,2020,2019,0,.15300,.15300,2,.22000,.22000,22,D,.05050,.05050,100000,D,0,D,7000,D,0,D,35000,D,0,D,0,D,4500,D,8393,D,0,D,0,D,0,D,0,D,13816,D,14477,4461,14608,14383,4469,4455,15300,15300,129750,129750,107000,104390,0,0,0,0,0,0,0,0,129750,129750,0,0,14608,14383,14608,14383,0,0,0,0,0,0,0,0,0,0,0
04322963,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,2400,D,0,D,0,D,0,D,1200,D,0,D,0,D,0,D,0,D,0,D,4580,D,0,0,0,0,0,0,0,0,2400,2400,2400,2341,0,0,0,0,0,0,0,0,2400,2400,0,0,0,0,0,0,15000,15000,5780,5639,0,0,0,0,0,0,0
04323023,1,42,0,2020,2019,2,.15300,.15300,2,.00000,.21060,33,D,.04000,.10320,0,D,25000,D,0,D,0,D,0,D,0,D,21600,D,0,D,5,D,0,D,1,D,2,D,2,D,0,D,-8660,-2160,-8590,-8710,-2119,-2190,3825,3825,25000,25000,25000,24390,60,20,2800,2800,0,0,5790,5910,25000,25000,0,0,60,20,60,20,16050,16050,5,5,0,0,0,0,1657,1647,0
04323023,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.22000,33,D,.06210,.06210,52230,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4617,2448,4665,4582,2460,2440,7991,7991,52230,52230,52230,50956,0,0,0,0,0,0,0,0,52230,52230,0,0,4665,4582,4665,4582,8000,8000,0,0,0,0,0,0,0,0,0
04323103,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,50,D,-.0084,-.0084,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3400,D,0,D,0,D,0,D,0,D,0,D,3632,D,0,-1185,0,0,-1168,-1197,0,0,5278,5278,5278,5149,0,0,0,0,0,0,0,0,5278,5278,0,0,0,0,0,0,14029,14029,3632,3543,1168,1168,0,0,0,0,0
04323113,1,49,0,2020,2019,0,.15300,.15300,2,.22000,.22000,14,D,.04950,.04950,10000,D,120000,D,0,D,0,D,0,D,0,D,0,D,14500,D,2391,D,0,D,0,D,0,D,0,D,3480,D,14818,5485,14949,14724,5485,5485,19890,19890,130000,130000,130000,126829,0,0,0,0,0,0,0,0,130000,130000,0,0,14949,14724,14949,14724,0,0,0,0,725,707,0,0,0,0,0
04323113,2,0,0,2020,2019,1,.00000,.00000,1,-.0765,-.0765,14,D,-.0138,-.0138,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04323253,1,0,0,2020,2019,2,.00000,.00000,1,.10000,.10000,38,D,.06710,.06710,0,D,0,D,4320,D,26436,D,0,D,0,D,49900,D,0,D,697,D,0,D,0,D,0,D,0,D,0,D,274,998,292,262,1006,991,0,0,31268,31268,31268,30505,1000,1000,0,0,0,0,0,0,31268,31268,0,0,1292,1262,1292,1262,3654,3654,697,680,0,0,0,0,0,0,0
04323263,1,0,0,2020,2019,0,.15300,.15300,1,.18000,.18000,36,D,.00000,.00000,22000,D,0,D,0,D,0,D,14935,D,0,D,8400,D,0,D,5,D,0,D,0,D,0,D,0,D,0,D,1234,0,1250,1223,0,0,3366,3366,24234,24234,22000,21463,0,0,0,0,0,0,0,0,24234,24234,0,0,1250,1223,1250,1223,0,0,0,0,0,0,0,0,0,0,0
04323273,1,64,0,2020,2019,0,.04610,.04610,2,.22000,.22000,0,T,.00000,.00000,24000,D,150000,D,0,D,500,D,14400,D,0,D,0,D,2800,D,0,D,0,D,0,D,0,D,0,D,7872,D,26896,0,27027,26802,0,0,24502,25097,184900,184900,0,0,0,0,0,0,0,0,0,0,184900,184900,0,0,27027,26802,27027,26802,0,0,0,0,0,0,0,0,0,0,0
04323313,1,39,0,2020,2019,2,.15300,.15300,2,.12000,.12000,14,D,.04950,.04950,76882,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,800,D,0,D,2,D,2,D,2,D,5976,D,1878,3255,1910,1855,3255,3255,11763,11763,76882,76882,76882,75007,4000,4000,0,0,0,0,0,0,76882,76882,0,0,5910,5855,5910,5855,0,0,0,0,100,98,0,0,0,0,0
04323323,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,2000,D,6535,D,0,D,9780,D,90,D,45,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04323353,1,44,0,2020,2019,2,.02900,.02900,2,.24000,.24000,22,D,.05050,.05050,244882,D,0,D,0,D,0,D,0,D,0,D,0,D,9000,D,160,D,0,D,2,D,2,D,2,D,27884,D,33918,11342,34029,33839,11357,11331,23581,24176,244882,244882,244882,238909,4000,4000,0,0,0,0,0,0,216998,216998,0,0,38029,37839,38029,37839,0,0,0,0,0,0,0,0,0,0,0
04323423,1,47,0,2020,2019,2,.04860,.04860,2,.22000,.22000,30,D,.00000,.00000,30000,D,160000,D,0,D,0,D,0,D,0,D,0,D,11000,D,1816,D,0,D,1,D,2,D,2,D,12228,D,22698,0,22829,22604,0,0,25710,26305,184000,184000,0,0,4000,4000,0,0,0,0,0,0,184000,184000,0,0,26829,26604,26829,26604,0,0,0,0,0,0,0,0,0,0,0
04323443,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,4000,D,0,D,0,D,0,D,2830,D,1200,D,0,D,0,D,0,D,0,D,24000,D,0,0,0,0,0,0,0,0,15200,15200,15200,14829,0,0,0,0,0,0,0,0,15200,15200,0,0,0,0,0,0,15000,15000,20000,20000,0,0,0,0,0,0,0
04323463,1,0,0,2020,2019,0,.02900,.02900,1,.24000,.24000,39,D,.03070,.03070,160000,D,0,D,0,D,1680,D,0,D,0,D,0,D,4100,D,97,D,0,D,0,D,0,D,0,D,2144,D,30218,4964,30301,30158,4964,4964,21120,21715,162729,162729,161680,157737,0,0,0,0,0,0,0,0,162729,162729,0,0,30301,30158,30301,30158,0,0,0,0,0,0,0,0,0,0,0
04323523,1,51,0,2020,2019,0,.15300,.15300,2,.12000,.12000,44,D,.00000,.00000,25714,D,50027,D,0,D,0,D,0,D,0,D,0,D,3000,D,747,D,0,D,0,D,0,D,0,D,4908,D,5741,0,5773,5718,0,0,11588,11588,75741,75741,0,0,0,0,0,0,0,0,0,0,75741,75741,0,0,5773,5718,5773,5718,0,0,0,0,0,0,0,0,0,0,0
04323533,1,0,0,2020,2019,0,.00000,.00000,1,.02350,.02350,17,D,.05570,.05570,0,D,0,D,0,D,15378,D,17635,D,0,D,0,D,1600,D,724,D,0,D,0,D,0,D,0,D,4708,D,306,165,318,298,181,154,0,0,15378,15378,15378,15003,0,0,0,0,0,0,0,0,15378,15378,0,0,318,298,318,298,3000,3000,0,0,133,154,0,0,0,0,0
04323553,1,54,0,2020,2019,1,.15300,.15300,1,.12000,.12000,07,D,.06830,.09050,35000,D,0,D,0,D,0,D,0,D,0,D,10500,D,0,D,8,D,0,D,0,D,0,D,0,D,0,D,1257,368,1281,1240,404,343,5355,5355,35500,35500,35500,34634,500,500,0,0,0,0,0,0,35500,35500,0,0,1781,1740,1781,1740,0,0,0,0,0,0,0,0,0,0,0
04323593,1,41,0,2020,2019,0,.15300,.15300,2,.22000,.22000,05,D,.09300,.09300,100012,D,61383,D,0,D,0,D,0,D,0,D,18420,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,21725,8160,21856,21631,8259,8090,24693,24693,161395,161395,161395,157459,0,0,0,0,0,0,0,0,161395,161395,0,0,21856,21631,21856,21631,9074,9074,0,0,0,0,0,0,0,0,0
04323603,1,0,0,2020,2019,2,.00000,.00000,1,.22000,.22000,05,D,.06000,.08000,0,D,0,D,20000,D,0,D,0,D,0,D,0,D,9900,D,0,D,0,D,0,D,0,D,0,D,0,D,6151,1038,6242,6086,1099,995,0,0,76550,76550,76550,74683,1000,1000,0,0,0,0,0,0,76550,76550,0,0,7242,7086,7242,7086,9074,9074,8901,8714,0,0,0,0,0,0,0
04323613,1,0,0,2020,2019,0,.15300,.15300,1,.24000,.24000,33,D,.06490,.06490,99000,D,0,D,0,D,0,D,0,D,0,D,18024,D,0,D,30,D,0,D,0,D,0,D,0,D,0,D,14923,5378,15007,14864,5393,5367,15147,15147,99000,99000,99000,96585,0,0,0,0,0,0,0,0,99000,99000,0,0,15007,14864,15007,14864,8000,8000,30,29,0,0,0,0,0,0,0
04323643,1,81,0,2020,2019,0,.15300,.15300,2,.12000,.12000,39,D,.03070,.03070,16000,D,25124,D,0,D,2100,D,22507,D,0,D,0,D,2100,D,149,D,0,D,0,D,0,D,0,D,440,D,4716,1263,4748,4693,1263,1263,6292,6292,68499,68499,41124,40121,0,0,0,0,0,0,0,0,68499,68499,0,0,4748,4693,4748,4693,0,0,0,0,0,0,0,0,0,0,0
04323673,1,55,0,2020,2019,1,.15300,.15300,1,.22000,.22000,39,D,.03070,.03070,79601,D,0,D,0,D,0,D,15535,D,0,D,0,D,1800,D,30,D,0,D,0,D,0,D,0,D,120,D,9364,2444,9455,9299,2444,2444,12179,12179,88881,88881,79601,77660,500,500,0,0,0,0,0,0,88881,88881,0,0,9955,9799,9955,9799,0,0,0,0,0,0,0,0,0,0,0
