NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04315492,1,65,0,2020,2019,2,.00000,.00000,1,-.4000,-.4000,36,D,.00000,.00000,0,D,0,D,0,D,0,D,5239,D,0,D,0,D,490,D,0,D,0,D,2,D,2,D,2,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04315502,1,54,0,2020,2019,0,.02900,.02900,2,.24000,.24000,47,D,.05440,.05440,244882,D,0,D,0,D,0,D,0,D,0,D,0,D,9600,D,10,D,0,D,0,D,0,D,0,D,26040,D,44746,12218,44793,44603,12222,12207,23581,24176,271225,271225,271225,264610,0,0,0,0,0,0,0,0,245185,245185,0,0,44793,44603,44793,44603,9000,9000,47829,46648,0,0,0,0,0,0,0
04315542,1,75,0,2020,2019,1,.00000,.00000,1,.00000,.00000,05,D,.00000,.00000,0,D,0,D,0,D,0,D,2577,D,0,D,0,D,0,D,20,D,0,D,1,D,1,D,1,D,0,D,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9074,9074,20,20,0,0,0,0,0,0,0
04315552,1,46,0,2020,2019,1,.15300,.15300,2,.12000,.12000,37,D,.05000,.05000,0,D,100000,D,0,D,0,D,0,D,0,D,0,D,4500,D,175,D,0,D,0,D,0,D,0,D,10064,D,8170,3847,8184,8129,3860,3807,15300,15300,100000,100000,100000,97561,500,500,0,0,0,0,0,0,100000,100000,0,0,8684,8629,8684,8629,12700,12700,0,0,0,0,0,24,0,0,0
04315592,1,65,0,2020,2019,0,.15300,.15300,2,.12000,.12000,34,D,.05250,.05250,52000,D,24707,D,0,D,2500,D,17335,D,0,D,0,D,1400,D,420,D,0,D,0,D,0,D,0,D,7828,D,7787,3102,7801,7746,3108,3082,11736,11736,93942,93942,79207,77275,0,0,0,0,0,0,0,0,93942,93942,0,0,7801,7746,7801,7746,20000,20000,9228,9003,0,0,0,0,0,0,0
04315612,1,0,0,2020,2019,0,.15300,.15300,1,.18000,.18000,01,D,.03700,.03720,25550,D,0,D,0,D,0,D,15895,D,0,D,0,D,490,D,520,D,0,D,0,D,0,D,0,D,0,D,1911,917,1918,1890,918,915,3909,3909,29799,29799,25550,24927,0,0,0,0,0,0,0,0,29799,29799,0,0,1918,1890,1918,1890,2392,2425,2965,2892,0,0,0,0,0,0,0
04315632,1,0,0,2020,2019,0,.15300,.15300,1,.20950,.20950,21,D,.04750,.04750,33341,D,0,D,14000,D,0,D,0,D,0,D,0,D,2500,D,20,D,0,D,0,D,0,D,0,D,8820,D,4690,1790,4707,4640,1791,1786,5101,5101,53351,53351,53351,52050,0,0,0,0,0,0,0,0,44531,44531,0,0,4707,4640,4707,4640,2250,2250,11340,11063,0,0,0,0,0,0,0
04315632,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,21,D,.04750,.04750,45000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3735,1824,3742,3715,1826,1818,6885,6885,45000,45000,45000,43902,0,0,0,0,0,0,0,0,45000,45000,0,0,3742,3715,3742,3715,2250,2250,0,0,0,0,0,0,0,0,0
04315632,3,0,0,2020,2019,1,.00000,.00000,1,-.0765,-.0765,21,D,-.0214,-.0214,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0
04315642,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,34,D,.05250,.05250,30000,D,0,D,0,D,0,D,0,D,0,D,0,D,450,D,34,D,0,D,0,D,0,D,0,D,0,D,1935,1047,1942,1915,1050,1037,4590,4590,30000,30000,30000,29268,0,0,0,0,0,0,0,0,30000,30000,0,0,1942,1915,1942,1915,10000,10000,450,439,0,0,0,0,0,0,0
04315692,1,29,0,2020,2019,2,.15300,.15300,2,.22000,.22000,25,D,.05000,.05000,25000,D,100000,D,0,D,0,D,0,D,0,D,0,D,1500,D,0,D,0,D,2,D,2,D,2,D,0,D,9793,4841,9849,9624,4850,4815,19125,19125,125000,125000,125000,121951,4000,4000,0,0,0,0,0,0,125000,125000,0,0,13849,13624,13849,13624,4600,4600,1500,1463,0,0,0,0,0,0,0
04315712,1,37,0,2020,2019,0,.15300,.15300,2,.22000,.22000,17,D,.05700,.05700,100000,D,55000,D,0,D,0,D,0,D,0,D,0,D,4200,D,120,D,0,D,0,D,0,D,0,D,11344,D,20393,7228,20449,20224,7236,7202,23715,23715,155000,155000,155000,151220,0,0,0,0,0,0,0,0,155000,155000,0,0,20449,20224,20449,20224,7500,7500,0,0,0,0,0,0,0,0,0
04315762,1,60,0,2020,2019,0,.15300,.15300,2,.10000,.10000,24,D,.06140,.06130,9544,D,23923,D,0,D,4765,D,0,D,0,D,0,D,3800,D,693,D,0,D,0,D,0,D,0,D,2400,D,1484,-1217,1494,1454,-1213,-1230,5120,5120,39339,39339,39339,38380,0,0,0,0,0,0,0,0,39339,39339,0,0,1494,1454,1494,1454,24400,24195,7481,7304,2013,1959,0,0,0,0,0
04315772,1,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,21,D,.04750,.04750,61664,D,0,D,0,D,0,D,0,D,0,D,0,D,3800,D,150,D,0,D,0,D,0,D,0,D,1112,D,6712,2616,6741,6628,2618,2610,9435,9435,61664,61664,61664,60160,0,0,0,0,0,0,0,0,61664,61664,0,0,6741,6628,6741,6628,2250,2250,0,0,0,0,0,0,0,0,0
04315782,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,16135,D,0,D,6300,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04315802,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,0,T,.00000,.00000,47973,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,80,D,4034,0,4041,4014,0,0,7340,7340,47493,47493,0,0,0,0,0,0,0,0,0,0,47493,47493,0,0,4041,4014,4041,4014,0,0,0,0,0,0,0,0,0,0,0
04315862,1,20,0,2020,2019,0,.15300,.15300,2,.00000,.00000,05,D,.00780,.00780,22022,D,500,D,0,D,0,D,0,D,0,D,28800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,-60,0,0,-58,-64,3446,3446,22522,22522,22522,21973,0,0,0,0,0,0,0,0,22522,22522,0,0,0,0,0,0,9074,9074,0,0,0,0,0,0,58,63,0
04315882,1,72,0,2020,2019,1,.00000,.00000,1,.00000,.00000,0,T,.00000,.00000,0,D,0,D,0,D,23548,D,12943,D,0,D,0,D,4800,D,400,D,0,D,0,D,0,D,0,D,16272,D,0,0,0,0,0,0,0,0,26058,26058,0,0,459,459,0,0,0,0,0,0,9786,9786,0,0,459,459,459,459,0,0,0,0,0,0,0,0,0,0,0
04315892,1,43,0,2020,2019,3,.07740,.07740,2,.24000,.24000,05,D,.09300,.09300,244882,D,114113,D,0,D,0,D,0,D,0,D,0,D,7500,D,20,D,0,D,2,D,3,D,3,D,16012,D,54735,22553,54782,54592,22602,22405,42021,42617,327818,327818,327818,319822,6000,6000,0,0,0,0,0,0,311806,311806,0,0,60782,60592,60782,60592,9074,9074,3410,3519,0,0,0,0,0,0,0
04315902,1,39,0,2020,2019,4,.15300,.15300,2,.12000,.12000,03,D,.02590,.02590,61094,D,0,D,0,D,0,D,0,D,0,D,0,D,1500,D,1250,D,0,D,4,D,4,D,4,D,9140,D,-3998,544,-3985,-4040,550,525,9347,9347,61094,61094,61094,59604,4015,3960,3985,4040,0,0,0,0,61094,61094,0,0,4015,3960,4015,3960,24400,24400,12755,12452,0,0,0,0,0,0,0
04315912,1,42,0,2020,2019,1,.02900,.02900,1,.24000,.24000,50,D,.06270,.06270,155008,D,0,D,0,D,0,D,0,D,0,D,0,D,5200,D,370,D,2236,D,1,D,1,D,1,D,11712,D,22269,8172,22298,22182,8177,8157,20975,21570,155008,155008,152772,149046,2000,2000,0,0,447,447,0,0,143296,143296,0,0,24745,24629,24745,24629,0,0,11712,11426,0,0,0,0,0,0,0
04315912,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,50,D,.07020,.07020,51341,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4496,2326,4503,4475,2334,2303,7855,7855,51341,51341,51341,50089,0,0,0,0,0,0,0,0,51341,51341,0,0,4503,4475,4503,4475,6584,6734,0,0,0,0,0,0,0,0,0
04315922,1,0,0,2020,2019,0,.03800,.03800,1,.35000,.35000,12,D,.11000,.11000,244882,D,0,D,0,D,0,D,0,D,0,D,0,D,5000,D,0,D,0,D,0,D,0,D,0,D,0,D,56515,20910,56632,56164,20948,20798,23985,24580,244882,244882,244882,238909,0,0,0,0,0,0,0,0,244882,244882,0,0,56632,56164,56632,56164,2200,2200,0,0,0,0,0,0,0,0,0
04315972,1,0,0,2020,2019,0,.15300,.15300,1,.21220,.21220,01,D,.03530,.03560,83000,D,0,D,0,D,0,D,0,D,0,D,10992,D,80,D,235,D,0,D,0,D,0,D,0,D,10840,D,10035,2408,10052,9986,2411,2399,12699,12699,78080,78080,78080,76176,0,0,0,0,0,0,0,0,67240,67240,0,0,10052,9986,10052,9986,2000,2000,17505,17078,0,0,0,0,0,0,0
04315992,1,41,0,2020,2019,3,.15300,.15300,1,.21060,.21060,24,D,.17050,.17050,34072,D,0,D,0,D,0,D,0,D,0,D,0,D,4800,D,0,D,2400,D,2,D,3,D,3,D,2600,D,-7631,-4636,-7589,-7755,-4580,-4806,5213,5213,34072,34072,34072,33241,999,958,4200,4200,611,611,3389,3555,34072,34072,0,0,1610,1569,1610,1569,18350,18195,7985,7795,2830,2830,611,596,1313,1401,0
04316002,1,32,0,2020,2019,1,.15300,.15300,1,.15980,.15980,07,D,.05000,.05180,24000,D,0,D,0,D,0,D,0,D,0,D,3400,D,0,D,0,D,4800,D,1,D,1,D,1,D,0,D,-4226,-614,-4132,-4508,-591,-685,3672,3672,24000,24000,24000,23415,0,0,1400,1400,565,535,2732,3108,24000,24000,0,0,565,535,565,535,0,0,0,0,0,0,0,0,628,697,0
04316032,1,70,0,2020,2019,1,.00000,.00000,1,-.3400,-.3400,33,D,-.1020,-.1020,0,D,0,D,0,D,0,D,8035,D,0,D,576,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200,11200,0,0,0,0,0,0,0,0,0
04316042,1,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,36,D,.03330,.03330,59858,D,0,D,0,D,0,D,0,D,0,D,0,D,3100,D,110,D,0,D,0,D,0,D,0,D,5244,D,6430,1418,6458,6345,1422,1407,9158,9158,60379,60379,60379,58906,0,0,0,0,0,0,0,0,60379,60379,0,0,6458,6345,6458,6345,0,0,0,0,0,0,0,0,0,0,0
04316062,1,78,0,2020,2019,0,.15300,.15300,2,.12000,.12000,39,D,.03070,.03070,56602,D,0,D,0,D,0,D,23335,D,0,D,0,D,2700,D,170,D,0,D,0,D,0,D,0,D,0,D,5735,1738,5748,5693,1738,1738,8660,8660,76837,76837,56602,55221,0,0,0,0,0,0,0,0,76837,76837,0,0,5748,5693,5748,5693,0,0,0,0,0,0,0,0,0,0,0
04316072,1,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,44,D,.00000,.00000,90000,D,0,D,0,D,0,D,0,D,0,D,10080,D,0,D,375,D,0,D,0,D,0,D,0,D,0,D,12946,0,12975,12862,0,0,13770,13770,90000,90000,0,0,0,0,0,0,0,0,0,0,90000,90000,0,0,12975,12862,12975,12862,0,0,0,0,0,0,0,0,0,0,0
04316092,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,.00000,0,T,.00000,.00000,0,D,0,D,0,D,16000,D,0,D,0,D,0,D,10600,D,30,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,16000,16000,0,0,0,0,0,0,0,0,0,0,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04316102,1,49,0,2020,2019,0,.06340,.06340,2,.24000,.24000,05,D,.10250,.10250,177000,D,68000,D,0,D,0,D,0,D,0,D,0,D,3000,D,20,D,0,D,0,D,0,D,0,D,20448,D,39794,15439,39841,39651,15480,15317,32017,32612,245000,245000,245000,239024,0,0,0,0,0,0,0,0,224552,224552,0,0,39841,39651,39841,39651,9074,9074,15035,14826,0,0,0,0,0,0,0
04316132,1,0,0,2020,2019,2,.15300,.15300,1,.12000,.12000,33,D,.05250,.05250,28258,D,0,D,10000,D,0,D,0,D,0,D,0,D,18760,D,1381,D,0,D,0,D,0,D,0,D,0,D,1606,872,1616,1575,870,876,4323,4323,42458,42458,42458,41422,1000,1000,0,0,0,0,0,0,42458,42458,0,0,2616,2575,2616,2575,11200,11200,20141,19406,0,0,0,0,0,0,0
04316142,1,71,0,2020,2019,0,.15300,.15300,2,.22200,.22200,0,T,.00000,.00000,34875,D,0,D,0,D,0,D,46109,D,0,D,0,D,1800,D,0,D,0,D,0,D,0,D,0,D,0,D,2840,0,2854,2799,0,0,5336,5336,52715,52715,0,0,0,0,0,0,0,0,0,0,52715,52715,0,0,2854,2799,2854,2799,0,0,0,0,0,0,0,0,0,0,0
04316182,1,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,0,T,.00000,.00000,12000,D,0,D,24000,D,0,D,20587,D,0,D,0,D,1000,D,313,D,0,D,0,D,0,D,0,D,0,D,10636,0,10664,10552,0,0,1836,1836,79499,79499,0,0,0,0,0,0,0,0,0,0,79499,79499,0,0,10664,10552,10664,10552,0,0,0,0,0,0,0,0,0,0,0
04316182,3,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04316204,1,0,0,2020,2019,0,.15300,.15300,1,.10000,.12000,44,D,.00000,.00000,22000,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,977,0,982,960,0,0,3366,3366,22000,22000,0,0,0,0,0,0,0,0,0,0,22000,22000,0,0,982,960,982,960,0,0,0,0,0,0,0,0,0,0,0
04316204,2,0,0,2020,2019,0,.15300,.15300,1,.10000,.12000,44,D,.00000,.00000,22000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,977,0,982,960,0,0,3366,3366,22000,22000,0,0,0,0,0,0,0,0,0,0,22000,22000,0,0,982,960,982,960,0,0,0,0,0,0,0,0,0,0,0
04316212,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,22,D,.05050,.05050,36000,D,0,D,0,D,0,D,0,D,0,D,0,D,2830,D,770,D,0,D,0,D,0,D,0,D,1640,D,2664,1496,2670,2643,1498,1490,5508,5508,36070,36070,36000,35122,0,0,0,0,0,0,0,0,36070,36070,0,0,2670,2643,2670,2643,0,0,0,0,0,0,0,0,0,0,0
04316232,1,0,0,2020,2019,0,.03800,.03800,1,.35000,.35000,06,D,.04500,.04500,309212,D,0,D,268,D,0,D,0,D,0,D,0,D,2050,D,543,D,0,D,0,D,0,D,0,D,0,D,79134,13375,79251,78783,13378,13369,26430,27025,309480,309480,309480,301932,0,0,0,0,0,0,0,0,309480,309480,0,0,79242,78773,79242,78773,0,0,0,0,0,0,0,0,0,0,0
04316282,1,40,0,2020,2019,2,.15300,.15300,2,.31060,.31060,44,D,.00000,.00000,41709,D,0,D,0,D,0,D,0,D,0,D,0,D,5800,D,0,D,0,D,2,D,2,D,2,D,0,D,-4592,0,-4540,-4747,0,0,6381,6381,41709,41709,0,0,1731,1691,2269,2309,0,0,2271,2437,41709,41709,0,0,1731,1691,1731,1691,0,0,0,0,0,0,0,0,0,0,0
04316322,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,05,D,-.0639,-.0639,0,D,0,D,0,D,727,D,0,D,0,D,1552,D,0,D,73,D,0,D,0,D,0,D,0,D,110,D,0,0,0,0,0,0,0,0,727,727,727,709,0,0,0,0,0,0,0,0,727,727,0,0,0,0,0,0,4537,4537,183,179,0,0,0,0,0,0,0
04316332,1,63,0,2020,2019,0,.15300,.15300,2,.22200,.22200,0,T,.00000,.00000,25000,D,0,D,0,D,0,D,39600,D,0,D,0,D,3700,D,3433,D,0,D,0,D,0,D,0,D,1200,D,4779,0,4792,4737,0,0,3825,3825,67570,67570,0,0,0,0,0,0,0,0,0,0,67570,67570,0,0,4792,4737,4792,4737,0,0,0,0,0,0,0,0,0,0,0
04316352,1,0,0,2020,2019,0,.15300,.15300,1,.22200,.22200,23,D,.04250,.04250,26709,D,0,D,0,D,0,D,18007,D,0,D,0,D,1400,D,4492,D,0,D,0,D,0,D,0,D,2203,D,2299,955,2306,2279,957,952,4086,4086,33035,33035,26909,26253,0,0,0,0,0,0,0,0,33035,33035,0,0,2306,2279,2306,2279,0,0,0,0,0,0,0,0,0,0,0
04316362,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5000,D,0,D,0,D,0,D,0,D,0,D,10800,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,15800,15415,0,0,0,0,0,0,0
04316382,1,0,0,2020,2019,3,.15300,.15300,1,.00000,.00000,05,D,.02450,.02450,14380,D,0,D,0,D,0,D,0,D,0,D,17400,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,-5008,-387,-4926,-5254,-383,-401,2200,2200,14380,14380,14380,14029,0,0,1400,1400,0,0,3526,3854,14380,14380,0,0,0,0,0,0,9074,9074,0,0,0,0,0,0,383,391,0
04316392,1,28,0,2020,2019,1,.15300,.15300,2,.12000,.12000,28,D,.05010,.05010,44615,D,24192,D,0,D,0,D,0,D,0,D,12840,D,0,D,432,D,320,D,1,D,1,D,1,D,1680,D,2864,1672,2878,2823,1680,1647,10527,10527,68817,68817,68817,67139,2000,2000,0,0,64,64,0,0,68817,68817,0,0,4942,4887,4942,4887,13800,13800,0,0,0,0,16,16,0,0,0
04316433,1,31,0,2020,2019,1,.15300,.15300,2,.27980,.27980,11,D,.05750,.05750,32000,D,13000,D,0,D,0,D,0,D,0,D,0,D,1000,D,30,D,0,D,1,D,1,D,1,D,3832,D,-261,1402,-217,-394,1410,1380,6885,6885,45000,45000,45000,43902,2000,2000,0,0,0,0,301,423,45000,45000,0,0,2084,2029,2084,2029,6000,6000,0,0,0,0,0,0,0,0,0
04316442,1,62,0,2020,2019,0,.02900,.02900,2,.24000,.24000,22,D,.05050,.05050,244882,D,0,D,0,D,0,D,0,D,0,D,0,D,18760,D,133,D,0,D,0,D,0,D,0,D,1640,D,39789,11522,39861,39575,11526,11512,23581,24176,239032,239032,244882,238909,0,0,0,0,0,0,0,0,239032,239032,0,0,39861,39575,39861,39575,0,0,0,0,0,0,0,0,0,0,0
04316442,2,0,0,2020,2019,0,.15300,.15300,1,.24000,.24000,22,D,.05050,.05050,115750,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,18991,5520,19027,18884,5522,5514,17710,17710,115750,115750,115750,112927,0,0,0,0,0,0,0,0,115750,115750,0,0,19027,18884,19027,18884,0,0,0,0,0,0,0,0,0,0,0
04316484,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,48,D,.00000,.00000,26333,D,0,D,0,D,0,D,0,D,0,D,12720,D,0,D,240,D,0,D,0,D,0,D,0,D,880,D,1495,0,1502,1474,0,0,4029,4029,26333,26333,0,0,0,0,0,0,0,0,0,0,26333,26333,0,0,1502,1474,1502,1474,0,0,0,0,0,0,0,0,0,0,0
04316492,1,33,0,2020,2019,2,.06440,.06440,2,.24000,.24000,25,D,.05000,.05000,60000,D,150000,D,0,D,0,D,0,D,0,D,0,D,650,D,840,D,0,D,2,D,2,D,2,D,2176,D,28822,9091,28893,28607,9100,9065,30010,30605,210000,210000,210000,204878,4000,4000,0,0,0,0,0,0,210000,210000,0,0,32893,32607,32893,32607,4600,4600,3076,3035,0,0,0,0,0,0,0
04316512,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,21,D,.04750,.04750,30000,D,0,D,0,D,0,D,0,D,0,D,11924,D,0,D,305,D,0,D,0,D,0,D,0,D,48,D,2055,1159,2062,2035,1161,1153,4590,4590,31000,31000,31000,30244,0,0,0,0,0,0,0,0,31000,31000,0,0,2062,2035,2062,2035,2250,2250,0,0,0,0,0,0,0,0,0
04316512,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,21,D,.04750,.04750,32800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2271,1245,2278,2251,1247,1239,5018,5018,32800,32800,32800,32000,0,0,0,0,0,0,0,0,32800,32800,0,0,2278,2251,2278,2251,2250,2250,0,0,0,0,0,0,0,0,0
04316522,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,33,D,.06210,.06210,45756,D,0,D,0,D,0,D,0,D,0,D,0,D,1700,D,469,D,0,D,0,D,0,D,0,D,0,D,3834,2057,3841,3814,2062,2042,7001,7001,45825,45825,45825,44707,0,0,0,0,0,0,0,0,45825,45825,0,0,3841,3814,3841,3814,8000,8000,2169,2116,0,0,0,0,0,0,0
04316532,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,38,D,-.0147,-.0147,0,D,0,D,0,D,1200,D,21600,D,0,D,0,D,4800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,-10,0,0,-10,-10,0,0,6000,6000,6000,5854,0,0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,0,2270,2270,4800,4683,0,0,0,0,0,0,0
04316562,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,31,D,.01750,.01750,33000,D,0,D,0,D,0,D,0,D,0,D,13500,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2295,439,2302,2275,440,437,5049,5049,33000,33000,33000,32195,0,0,0,0,0,0,0,0,33000,33000,0,0,2302,2275,2302,2275,0,0,0,0,50,50,0,0,0,0,0
04316582,1,58,0,2020,2019,1,.15300,.15300,2,.12000,.12000,28,D,.06840,.06840,72000,D,13000,D,0,D,0,D,0,D,0,D,0,D,3000,D,218,D,0,D,0,D,0,D,1,D,4728,D,6370,2650,6384,6329,2667,2599,13005,13005,85000,85000,85000,82927,500,500,0,0,0,0,0,0,85000,85000,0,0,6884,6829,6884,6829,13800,13800,0,0,0,0,0,0,0,0,0
04316602,1,37,0,2020,2019,2,.15300,.15300,1,-.4000,-.4000,0,T,.00000,.00000,900,D,0,D,0,D,0,D,0,D,0,D,6240,D,0,D,0,D,0,D,0,D,1,D,2,D,0,D,-360,0,-360,-360,0,0,138,138,900,900,0,0,0,0,0,0,0,0,360,360,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04316652,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,23,D,.03790,.03790,0,D,0,D,0,D,2300,D,22135,D,0,D,16000,D,1900,D,0,D,0,D,0,D,0,D,0,D,0,D,0,-1361,0,0,-1351,-1393,0,0,7907,7907,7907,7714,0,0,0,0,0,0,0,0,7907,7907,0,0,0,0,0,0,0,0,0,0,1500,1500,0,0,0,0,0
04316662,1,67,0,2020,2019,1,.15300,.15300,1,.20530,.20530,12,D,.06720,.06720,70000,D,0,D,0,D,0,D,23335,D,0,D,0,D,1400,D,0,D,0,D,0,D,0,D,0,D,29848,D,6162,1766,6183,6097,1771,1752,10710,10710,88668,88668,68833,67154,500,500,0,0,0,0,0,0,58820,58820,0,0,6683,6597,6683,6597,3212,3212,33009,32185,0,0,0,0,0,0,0
04316742,1,0,0,2020,2019,1,.15300,.15300,2,.12000,.12000,01,D,.04020,.04030,21993,D,26800,D,0,D,0,D,0,D,0,D,0,D,1200,D,0,D,0,D,0,D,0,D,0,D,0,D,2025,1838,2039,1984,1840,1833,7465,7465,48793,48793,48793,47603,500,500,0,0,0,0,0,0,48793,48793,0,0,2539,2484,2539,2484,4000,4000,4933,4812,0,0,0,0,0,0,0
04316772,1,0,0,2020,2019,2,.15300,.15300,1,.12000,.12000,26,D,.05240,.05240,44495,D,0,D,0,D,0,D,0,D,0,D,0,D,1760,D,550,D,0,D,0,D,0,D,0,D,4500,D,1850,1201,1860,1819,1206,1185,6808,6808,44495,44495,44495,43410,1000,1000,0,0,0,0,0,0,44495,44495,0,0,2860,2819,2860,2819,18350,18195,0,0,0,0,0,0,0,0,0
04316792,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,45,D,.00000,.00000,0,D,0,D,0,D,0,D,19411,D,0,D,49900,D,0,D,571,D,0,D,0,D,0,D,0,D,1680,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04316812,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,03,D,.00000,.00000,0,D,0,D,0,D,2471,D,0,D,0,D,0,D,2100,D,247,D,0,D,0,D,0,D,0,D,4213,D,0,-75,0,0,-75,-77,0,0,2471,2471,2471,2411,0,0,0,0,0,0,0,0,2471,2471,0,0,0,0,0,0,18300,18300,6668,6506,0,0,0,0,0,0,0
04316822,1,60,0,2020,2019,0,.07280,.07280,2,.24000,.24000,02,D,.00000,.00000,150000,D,82000,D,0,D,0,D,0,D,0,D,0,D,3500,D,2191,D,0,D,0,D,0,D,0,D,20472,D,37198,0,37246,37056,0,0,33376,33971,229900,229900,0,0,0,0,0,0,0,0,0,0,209428,209428,0,0,37246,37056,37246,37056,0,0,0,0,0,0,0,0,0,0,0
