QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20204,04415173,12,0,5,01,D,100,D,.0733,D,115000,D,30,D,900,D,,B,,B,,B,,B,109,D,657,D,661,D,665,D,134,D,130,D,126,D,,A,04,D,1993,D,1,D,,A,22011,D,21354,D,20693,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04415183,7,0,1,01,D,100,D,.0504,F,222523,F,30,F,1200,F,,C,,C,,C,,C,0,F,467,F,469,F,471,F,733,F,731,F,729,F,,A,05,F,2009,F,1,F,,A,174442,F,173975,F,173505,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A,,C
20204,04415213,14,0,5,01,D,100,D,.0400,D,820577,T,30,D,5798,T,3,D,,A,,A,,A,887,D,978,D,981,D,984,D,2135,D,2132,D,2129,D,,A,09,D,2019,D,1,D,,A,788460,T,783729,T,775215,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04415363,25,0,5,01,D,100,D,.0397,D,216748,D,15,D,1997,D,3,D,4,D,5,D,,A,397,D,,A,,A,883,D,,A,,A,717,D,,A,11,D,2020,D,1,D,112020,D,,A,,A,216748,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04415363,53,0,5,01,D,100,D,.0550,D,317019,D,30,D,2160,D,3,D,4,D,,A,,A,360,D,598,D,601,D,,A,1202,D,1199,D,,A,112020,D,10,D,2010,D,1,D,,A,262268,D,261670,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20204,04415413,20,0,5,01,D,100,D,.0397,D,203915,D,30,D,1300,D,3,D,4,D,5,D,,A,330,D,,A,295,D,296,D,,A,675,D,674,D,,A,10,D,2020,D,1,D,102020,D,,A,203915,D,203620,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04415473,32,0,5,01,D,100,D,.0413,D,85000,D,15,D,962,D,3,D,4,D,,A,,A,328,D,519,D,521,D,523,D,115,D,113,D,111,D,,A,07,D,2010,D,1,D,,A,33341,D,32822,D,32301,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04415483,66,0,1,01,D,100,D,.0397,D,419000,D,30,D,2490,D,3,D,4,D,,A,,A,497,D,,A,,A,607,D,,A,,A,1386,D,,A,11,D,2020,D,1,D,,A,,A,,A,419000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04415573,18,0,5,01,D,100,D,.0654,F,150000,F,30,F,1184,F,3,F,4,F,,A,,A,232,F,450,F,452,F,454,F,502,F,500,F,498,F,,A,03,F,2002,F,1,F,,A,92198,F,91749,F,91297,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04415613,20,0,5,01,D,100,D,.0675,D,212000,D,30,D,1650,D,3,D,4,D,,A,,A,275,D,197,D,199,D,200,D,1178,D,1176,D,1175,D,,A,07,D,2019,D,1,D,,A,209349,D,209152,D,208954,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04415613,21,0,5,01,D,100,D,.0675,D,7500,D,30,D,250,D,,B,,B,,B,,B,201,D,7,D,7,D,7,D,42,D,42,D,42,D,,A,07,D,2019,D,1,D,,A,7401,D,7394,D,7386,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04415963,18,0,5,01,D,100,D,.0450,D,234000,D,30,D,1900,D,3,D,4,D,,A,,A,714,D,478,D,480,D,482,D,708,D,706,D,704,D,,A,12,D,2010,D,1,D,,A,188795,D,188317,D,187837,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04416023,27,0,5,01,D,100,D,.0398,D,199000,D,30,D,1295,D,,B,,B,,B,,B,347,D,387,D,388,D,389,D,561,D,560,D,559,D,,A,04,D,2013,D,1,D,,A,169242,D,168856,D,168468,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04416053,20,0,5,01,D,100,D,.0397,D,154000,D,30,D,1242,D,3,D,4,D,5,D,,A,509,D,,A,224,D,224,D,,A,509,D,509,D,,A,10,D,2020,D,1,D,102020,D,,A,154000,D,153776,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04416053,44,0,5,01,D,100,D,.0417,D,154000,D,30,D,1350,D,3,D,4,D,,A,,A,600,D,277,D,,A,,A,473,D,,A,,A,102020,D,08,D,2014,D,1,D,,A,136182,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20204,04416083,17,0,1,01,D,100,D,.0604,F,260000,F,30,F,2050,F,3,F,4,F,5,F,,A,484,F,541,F,544,F,546,F,1025,F,1022,F,1020,F,,A,05,F,2008,F,1,F,,A,203640,F,203099,F,202556,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04416093,44,0,5,01,D,100,D,.0400,D,146548,D,15,D,1084,D,,A,,A,,A,,A,0,D,678,D,680,D,683,D,406,D,404,D,401,D,,A,06,D,2017,D,1,D,,A,121790,D,121112,D,120432,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04416323,10,0,1,01,D,100,D,.0600,D,100000,D,30,D,1385,D,3,D,4,D,5,D,,A,785,D,496,D,498,D,501,D,104,D,102,D,99,D,,A,12,D,1993,D,1,D,,A,20840,D,20344,D,19846,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04416343,38,0,5,01,D,100,D,.0398,D,216000,D,30,D,1409,D,3,D,4,D,,A,,A,380,D,424,D,425,D,427,D,605,D,604,D,602,D,,A,01,D,2013,D,1,D,,A,182435,D,182011,D,181586,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04416383,11,0,5,01,D,100,D,.0417,D,56000,D,30,D,400,D,3,D,4,D,,A,,A,127,D,101,D,101,D,102,D,172,D,172,D,171,D,,A,08,D,2014,D,1,D,,A,49498,D,49397,D,49296,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04416463,13,0,5,01,D,100,D,.0933,D,76164,D,30,D,783,D,3,D,,A,,A,,A,152,D,98,D,98,D,99,D,533,D,533,D,532,D,,A,10,D,2010,D,1,D,,A,68607,D,68509,D,68411,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04416483,7,0,5,01,D,100,D,.0400,D,289900,D,30,D,2150,D,3,D,,A,,A,,A,766,D,621,D,623,D,625,D,763,D,761,D,759,D,,A,10,D,2010,D,1,D,,A,229019,D,228399,D,227776,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04416513,16,0,5,01,D,100,D,.0397,D,179000,D,30,D,1220,D,3,D,,A,,A,,A,369,D,,A,,A,271,D,,A,,A,580,D,,A,09,D,2019,D,1,D,112020,D,,A,,A,175298,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20204,04416513,32,0,5,01,D,100,D,.0397,D,179000,D,30,D,1072,D,3,D,4,D,,A,,A,221,D,267,D,268,D,,A,584,D,583,D,,A,112020,D,11,D,2019,D,1,D,,A,176373,D,176106,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20204,04416523,27,0,5,01,D,100,D,.0460,D,140000,D,30,D,1072,D,3,D,4,D,,A,,A,354,D,198,D,199,D,200,D,520,D,519,D,518,D,,A,10,D,2018,D,1,D,,A,135649,D,135451,D,135252,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04416683,10,0,5,01,D,100,D,.0446,D,90000,D,30,D,800,D,3,D,4,D,,A,,A,346,D,181,D,182,D,182,D,273,D,272,D,272,D,,A,05,D,2011,D,1,D,,A,73438,D,73257,D,73075,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04416713,29,0,5,02,D,300,D,.0425,D,275000,D,30,D,2020,D,3,D,4,D,,A,,A,667,D,555,D,557,D,559,D,798,D,796,D,794,D,,A,09,D,2011,D,1,D,,A,225239,D,224684,D,224126,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20204,04416873,13,0,5,01,D,100,D,.0397,D,117179,D,15,D,865,D,,A,,A,,A,,A,0,D,479,D,480,D,482,D,386,D,385,D,383,D,,A,08,D,2020,D,1,D,,A,116702,D,116223,D,115742,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04416893,14,0,5,01,D,100,D,.0397,D,148758,D,30,D,1038,D,3,D,4,D,5,D,,A,330,D,,A,216,D,217,D,,A,492,D,491,D,,A,10,D,2020,D,1,D,,A,,A,148758,D,148542,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04416903,10,0,1,01,D,100,D,.0446,D,165000,D,30,D,1500,D,3,D,4,D,,A,,A,668,D,324,D,325,D,327,D,508,D,507,D,505,D,,A,11,D,2011,D,1,D,,A,136645,D,136321,D,135995,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04416973,24,0,5,01,D,100,D,.0397,D,85000,D,30,D,1020,D,3,D,,A,,A,,A,616,D,,A,123,D,123,D,,A,281,D,281,D,,A,10,D,2020,D,1,D,102020,D,,A,85000,D,84877,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04416973,49,0,5,01,D,100,D,.0413,D,140000,D,30,D,1000,D,3,D,,A,,A,,A,321,D,197,D,,A,,A,482,D,,A,,A,102020,D,09,D,2020,D,1,D,,A,140000,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20204,04417013,26,0,5,01,D,100,D,.0400,D,87000,D,30,D,708,D,3,D,4,D,5,D,,A,293,D,148,D,149,D,149,D,267,D,266,D,266,D,,A,06,D,2016,D,1,D,,A,80064,D,79916,D,79767,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04417154,29,0,5,01,D,100,D,.0365,D,500000,D,15,D,5798,T,3,D,4,D,,A,,A,589,D,1876,T,1878,T,1869,T,1156,D,1148,D,1141,D,,A,04,D,2016,D,1,D,,A,379990,D,377534,D,375072,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04417463,14,0,5,01,D,100,D,.0400,D,171758,D,30,D,820,D,,A,,A,,A,,A,0,D,308,D,309,D,310,D,512,D,511,D,510,D,,A,03,D,2015,D,1,D,,A,153523,D,153214,D,152905,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04417504,17,0,5,01,D,100,D,.0575,D,89000,D,30,D,695,D,3,D,4,D,,A,,A,176,D,167,D,168,D,169,D,352,D,351,D,350,D,,A,05,D,2010,D,1,D,,A,73377,D,73209,D,73041,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04417533,16,0,5,01,D,100,D,.0365,D,245000,D,30,D,1300,D,3,D,4,D,,A,,A,179,D,443,D,444,D,445,D,678,D,677,D,676,D,,A,03,D,2016,D,1,D,,A,222982,D,222539,D,222095,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04417753,3,0,1,01,D,100,D,.0397,D,820577,T,30,D,5798,T,3,D,,A,,A,,A,757,D,,A,,A,,A,,A,,A,,A,,A,04,D,2020,D,2,D,,A,788460,T,783729,T,775215,T,01,D,1,D,,A,,A,4908,T,5110,T,5110,T,1,D,2,D,2,D
20204,04417813,43,0,5,01,D,100,D,.0446,D,117963,D,15,D,1750,D,3,D,4,D,5,D,,A,850,D,692,D,694,D,697,D,208,D,206,D,203,D,,A,08,D,2011,D,1,D,,A,56073,D,55381,D,54687,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04417893,27,0,5,01,D,100,D,.0397,D,100000,D,30,D,700,D,3,D,4,D,,A,,A,224,D,,A,,A,145,D,,A,,A,331,D,,A,11,D,2020,D,1,D,112020,D,,A,,A,100000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04417893,46,0,5,01,D,100,D,.0550,D,100000,D,30,D,755,D,3,D,4,D,,A,,A,187,D,132,D,133,D,,A,436,D,435,D,,A,112020,D,04,D,2017,D,1,D,,A,95066,D,94934,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20204,04417953,15,0,5,01,D,100,D,.0400,D,230000,D,30,D,1900,D,3,D,,A,,A,,A,802,D,587,D,589,D,591,D,511,D,509,D,507,D,,A,05,D,2006,D,1,D,,A,153215,D,152628,D,152039,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04418003,33,0,5,01,D,100,D,.0397,D,237068,D,15,D,1750,D,,A,,A,,A,,A,0,D,979,D,982,D,985,D,771,D,768,D,765,D,,A,05,D,2020,D,1,D,,A,233186,D,232207,D,231226,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04418113,14,0,5,01,D,100,D,.0675,D,125501,D,30,D,1022,D,3,D,4,D,,A,,A,208,D,292,D,293,D,295,D,522,D,521,D,519,D,,A,12,D,2005,D,1,D,,A,92865,D,92574,D,92281,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04418193,10,0,5,01,D,100,D,.0420,D,269316,D,30,D,1700,D,3,D,4,D,,A,,A,383,D,414,D,416,D,417,D,903,D,901,D,900,D,,A,04,D,2018,D,1,D,,A,257909,D,257495,D,257079,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04418243,12,0,5,01,D,100,D,.0454,D,75000,D,30,D,605,D,3,D,4,D,,A,,A,223,D,110,D,110,D,110,D,272,D,272,D,272,D,,A,04,D,2018,D,1,D,,A,71995,D,71885,D,71775,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04418253,22,0,5,01,D,100,D,.0470,F,224000,F,30,F,1600,F,3,F,4,F,5,F,,A,438,F,318,F,319,F,320,F,844,F,843,F,842,F,,A,04,F,2018,F,1,F,,A,215593,F,215276,F,214957,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04418523,28,0,5,01,D,100,D,.0520,D,210000,D,30,D,1400,D,3,D,4,D,,A,,A,247,D,438,D,439,D,441,D,715,D,714,D,712,D,122020,D,05,D,2009,D,1,D,,A,165111,D,164673,D,164234,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20204,04418644,15,0,5,01,D,100,D,.0397,D,296000,D,30,D,2031,D,3,D,4,D,,A,,A,623,D,,A,429,D,430,D,,A,979,D,978,D,,A,10,D,2020,D,1,D,102020,D,,A,296000,D,295571,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04418644,30,0,5,01,D,100,D,.0397,D,296000,D,30,D,2095,D,3,D,4,D,,A,,A,687,D,430,D,,A,,A,978,D,,A,,A,102020,D,08,D,2020,D,1,D,,A,295571,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20204,04418684,29,0,5,01,D,100,D,.0397,D,263000,D,30,D,1705,D,3,D,4,D,,A,,A,454,D,391,D,392,D,394,D,860,D,859,D,857,D,,A,01,D,2020,D,1,D,,A,259917,D,259526,D,259134,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04418833,58,0,5,01,D,100,D,.0796,F,218885,F,30,F,1600,F,,A,,A,,A,,A,0,F,1041,F,1048,F,1055,F,559,F,552,F,545,F,,A,12,F,1995,F,1,F,,A,84260,F,83219,F,82171,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04418833,59,0,5,02,D,300,D,.0365,F,63688,F,15,F,460,F,,A,,A,,A,,A,0,F,308,F,309,F,310,F,152,F,151,F,150,F,,A,07,F,2016,F,1,F,,A,49949,F,49641,F,49332,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04419073,17,0,5,01,D,100,D,.0397,D,89000,D,30,D,600,D,3,D,,A,,A,,A,177,D,132,D,132,D,133,D,291,D,291,D,290,D,,A,01,D,2020,D,1,D,,A,87960,D,87828,D,87695,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04419103,54,0,1,01,D,100,D,.0397,D,260000,D,30,D,1300,D,,B,,B,,B,,B,63,D,386,D,387,D,388,D,851,D,850,D,849,D,,A,02,D,2020,D,1,D,,A,257336,D,256950,D,256563,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04419103,55,0,1,02,D,300,D,.0397,D,240000,D,30,D,1200,D,,B,,B,,B,,B,58,D,355,D,356,D,357,D,787,D,786,D,785,D,,A,03,D,2020,D,1,D,,A,237895,D,237540,D,237184,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04419153,54,0,5,01,D,100,D,.0398,D,120000,D,30,D,1018,D,3,D,4,D,5,D,,A,446,D,230,D,231,D,231,D,342,D,341,D,341,D,,A,09,D,2013,D,1,D,,A,103177,D,102947,D,102717,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04419183,9,0,5,01,D,100,D,.0397,D,121000,D,30,D,1077,D,3,D,4,D,,A,,A,501,D,182,D,182,D,183,D,394,D,394,D,393,D,,A,11,D,2019,D,1,D,092020,D,119217,D,119035,D,118853,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04419343,20,0,5,01,D,100,D,.0582,D,51018,D,30,D,650,D,3,D,,A,,A,,A,350,D,144,D,145,D,146,D,156,D,155,D,154,D,,A,04,D,2003,D,1,D,,A,32064,D,31920,D,31774,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04419373,12,0,5,01,D,100,D,.0454,F,325000,F,30,F,2900,F,3,F,4,F,,A,,A,1246,F,468,F,470,F,472,F,1186,F,1184,F,1182,F,,A,06,F,2018,F,1,F,,A,313427,F,312959,F,312489,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04419543,19,0,5,01,D,100,D,.0488,D,98508,D,25,D,751,D,3,D,4,D,,A,,A,182,D,,A,250,D,251,D,,A,319,D,318,D,,A,09,D,2012,D,1,D,102020,D,,A,78532,D,78282,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04419543,39,0,5,01,D,100,D,.0488,D,98508,D,25,D,726,D,3,D,4,D,,A,,A,157,D,253,D,,A,,A,316,D,,A,,A,102020,D,05,D,2012,D,1,D,,A,77780,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20204,04419663,27,0,5,01,D,100,D,.0733,D,123616,D,30,D,1300,D,3,D,4,D,,A,,A,450,D,687,D,691,D,695,D,163,D,159,D,155,D,,A,08,D,1993,D,1,D,,A,26709,D,26022,D,25331,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04419744,19,0,5,01,D,100,D,.0397,D,820577,T,30,D,3570,D,,A,4,D,,A,,A,716,D,,A,,A,901,D,,A,,A,1953,D,,A,12,D,2019,D,1,D,112020,D,,A,,A,775215,T,01,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20204,04419744,38,0,5,01,D,100,D,.0397,D,820577,T,30,D,3450,D,3,D,,A,,A,,A,596,D,0,D,0,D,0,D,2854,D,2854,D,2854,D,112020,D,12,D,2019,D,1,D,,A,788460,T,783729,T,775215,T,01,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20204,04419753,17,0,5,01,D,100,D,.0397,D,208620,D,15,D,1716,D,3,D,4,D,,A,,A,176,D,875,D,878,D,881,D,665,D,662,D,659,D,,A,12,D,2019,D,1,D,,A,200870,D,199994,D,199116,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04419813,27,0,5,01,D,100,D,.0420,D,120040,D,15,D,900,D,,A,,A,,A,,A,0,D,511,D,513,D,515,D,389,D,387,D,385,D,,A,03,D,2019,D,1,D,,A,111141,D,110630,D,110117,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04420044,15,0,5,01,D,100,D,.0525,F,170000,F,20,F,1211,F,,B,,B,,B,,B,65,F,764,F,768,F,771,F,382,F,378,F,375,F,,A,06,F,2008,F,1,F,,A,87274,F,86510,F,85743,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04420103,11,0,1,01,D,100,D,.0469,D,150000,D,15,D,1177,D,3,D,4,D,5,D,6,D,15,D,919,D,923,D,927,D,243,D,239,D,235,D,,A,09,D,2010,D,1,D,,A,62064,D,61144,D,60221,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04420113,18,0,5,01,D,100,D,.0385,D,79999,D,30,D,399,D,,B,,B,,B,,B,24,D,143,D,143,D,144,D,232,D,232,D,231,D,,A,10,D,2015,D,1,D,,A,72326,D,72183,D,72040,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04420193,18,0,1,01,D,100,D,.0450,D,220000,D,30,D,2800,D,3,D,4,D,,A,,A,1685,D,295,D,297,D,298,D,820,D,818,D,817,D,,A,04,D,2020,D,1,D,,A,218539,D,218244,D,217947,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04420203,12,0,5,01,D,100,D,.0641,F,96979,F,15,F,1000,F,3,F,4,F,,A,,A,160,F,792,F,796,F,801,F,48,F,44,F,39,F,,A,06,F,2006,F,1,F,,A,8951,F,8159,F,7362,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04420243,8,0,1,01,D,100,D,.0469,D,140000,D,30,D,980,D,3,D,,A,5,D,,A,255,D,283,D,284,D,285,D,442,D,441,D,440,D,,A,10,D,2010,D,1,D,,A,113122,D,112839,D,112555,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04420372,14,0,1,01,D,100,D,.0397,D,468000,D,30,D,5798,T,3,D,4,D,,A,,A,1774,D,,A,,A,678,D,,A,,A,1548,D,,A,09,D,2020,D,1,D,,A,,A,,A,468000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04420422,14,0,5,01,D,300,D,.0525,D,85000,D,6,D,1477,D,3,D,4,D,,A,,A,98,D,1099,D,1104,D,1109,D,280,D,275,D,270,D,,A,11,D,2018,D,1,D,,A,63998,D,62899,D,61795,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04420432,31,0,5,01,D,100,D,.0475,D,266000,D,30,D,1730,D,3,D,4,D,,A,,A,342,D,266,D,267,D,268,D,757,D,756,D,755,D,,A,12,D,2018,D,2,D,,A,259410,D,259049,D,258687,D,01,D,1,D,,A,,A,1700,D,1700,D,1700,D,1,D,2,D,2,D
20204,04420442,22,0,5,01,D,100,D,.0365,D,230000,D,30,D,1650,D,3,D,4,D,5,D,,A,598,D,404,D,405,D,406,D,648,D,647,D,646,D,,A,10,D,2016,D,1,D,,A,213032,D,212628,D,212223,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04420492,20,0,5,01,D,100,D,.0450,D,260000,D,30,D,1899,D,3,D,4,D,,A,,A,582,D,,A,371,D,373,D,,A,946,D,944,D,,A,10,D,2018,D,1,D,082020,D,,A,252172,D,251801,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04420492,40,0,5,01,D,100,D,.0450,D,260000,D,30,D,2044,D,3,D,4,D,,A,,A,727,D,370,D,,A,,A,947,D,,A,,A,082020,D,10,D,2018,D,1,D,,A,252542,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20204,04420512,14,0,5,01,D,100,D,.0695,D,130000,D,30,D,861,D,,A,,A,,A,,A,0,D,354,D,356,D,358,D,133,D,132,D,131,D,,A,08,D,1998,D,2,D,,A,63725,D,63233,D,62739,D,01,D,,A,,A,3,D,620,D,620,D,620,D,1,D,2,D,2,D
20204,04420582,25,0,1,01,D,100,D,.0417,D,210000,D,30,D,1100,D,3,D,4,D,,A,,A,77,D,376,D,378,D,379,D,647,D,645,D,644,D,,A,07,D,2014,D,1,D,,A,186057,D,185680,D,185303,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04420672,12,0,1,01,D,100,D,.0397,D,222205,D,30,D,1632,D,3,D,4,D,,A,,A,575,D,,A,,A,322,D,,A,,A,735,D,,A,09,D,2020,D,1,D,,A,,A,,A,222205,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04420702,25,0,5,01,D,100,D,.0400,D,185000,D,30,D,1487,D,3,D,4,D,,A,,A,604,D,351,D,352,D,353,D,532,D,531,D,530,D,,A,08,D,2013,D,1,D,,A,159582,D,159231,D,158879,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04420722,13,0,5,01,D,100,D,.0385,D,140000,D,15,D,1800,D,3,D,,A,,A,,A,775,D,689,D,691,D,693,D,336,D,334,D,332,D,,A,11,D,2015,D,1,D,,A,104737,D,104048,D,103357,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04420752,25,0,1,01,D,100,D,.0397,D,160000,D,30,D,1220,D,3,D,4,D,5,D,,A,459,D,246,D,247,D,247,D,515,D,514,D,514,D,,A,01,D,2019,D,1,D,,A,155711,D,155465,D,155218,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04420812,11,0,5,01,D,100,D,.0400,D,300000,D,30,D,1961,D,3,D,4,D,,A,,A,529,D,450,D,451,D,453,D,982,D,981,D,979,D,,A,07,D,2019,D,1,D,,A,294720,D,294270,D,293819,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20204,04420912,16,0,5,01,D,100,D,.0400,D,55750,D,20,D,338,D,,A,,A,,A,,A,0,D,238,D,239,D,240,D,133,D,132,D,131,D,,A,08,D,2011,D,2,D,,A,36246,D,36029,D,35811,D,01,D,1,D,,A,,A,371,D,371,D,371,D,1,D,2,D,2,D
20204,04421042,25,0,5,01,D,100,D,.0641,F,51105,F,30,F,320,F,3,F,4,F,5,F,,A,0,F,118,F,119,F,119,F,202,F,201,F,201,F,,A,03,F,2006,F,1,F,,A,37785,F,37667,F,37548,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20204,04421092,30,0,1,01,D,100,D,.0779,F,278095,F,30,F,2592,F,3,F,4,F,5,F,,A,592,F,224,F,226,F,227,F,1776,F,1774,F,1773,F,,A,11,F,2018,F,1,F,,A,273507,F,273282,F,273056,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,2,D
