QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JMKPURQV,JMKP_RQV,JNONFDQV,JNON_DQV,JOTHSTQV,JOTH_TQV,JDINEOQV,JDIN_OQV,JALOUTQV,JALO_TQV,JMLPAYQV,JMLP_YQV,JSCHMLQV,JSCH_LQV,JMKGRCQV,JMKG_CQV,JALHOMQV,JALH_MQV,CIGARETX,CIGA_ETX,JCIGARQV,JCIG_RQV,JOTBACQV,JOTB_CQV,OTHTBACX,OTHT_ACX
20204,04514142,18,0,1,910,D,65,D,,A,0,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20204,04514212,54,0,1,975,D,260,D,1170,D,650,D,0,D,,A,,A,715,D,60,D,,A,,A,,A,,A
20204,04514222,32,0,1,650,D,65,D,,A,325,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20204,04514232,9,0,1,3900,D,260,D,,A,0,D,0,D,,A,,A,3640,D,0,D,,A,,A,,A,,A
20204,04514242,32,0,1,1950,D,455,D,520,D,0,D,0,D,,A,,A,1495,D,0,D,,A,,A,,A,,A
20204,04514254,16,0,1,1755,D,260,D,,A,0,D,0,D,,A,,A,1495,D,0,D,,A,,A,,A,,A
20204,04514272,33,0,1,1040,D,260,D,,A,91,D,0,D,,A,,A,780,D,60,D,,A,,A,,A,,A
20204,04514282,61,0,1,2600,D,390,D,390,D,1950,D,0,D,,A,,A,2210,D,60,D,,A,,A,65,D,5,D
20204,04514292,16,0,1,1300,D,455,D,650,D,0,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20204,04514352,11,0,1,2600,D,390,D,,A,1040,D,150,D,,A,,A,2210,D,120,D,,A,,A,,A,,A
20204,04514362,17,0,1,1300,D,325,D,,A,260,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20204,04514372,9,0,1,1197,F,,A,378,F,664,F,0,D,,A,,A,932,F,0,D,,A,,A,,A,,A
20204,04514392,37,0,1,3900,D,260,D,,A,390,D,0,D,,A,,A,3640,D,120,D,,A,,A,,A,,A
20204,04514422,23,0,1,7800,D,975,D,390,D,1625,D,0,D,,A,,A,6825,D,0,D,,A,,A,,A,,A
20204,04514432,25,0,1,3250,D,0,D,,A,0,D,0,D,,A,,A,3250,D,0,D,,A,,A,,A,,A
20204,04514442,47,0,1,2860,D,130,D,650,D,1040,D,0,D,,A,,A,2730,D,300,D,,A,,A,,A,,A
20204,04514462,45,0,1,5200,D,2080,D,975,D,1300,D,0,D,,A,,A,3120,D,0,D,,A,,A,,A,,A
20204,04544201,24,0,1,2600,D,1300,D,,A,975,D,60,D,,A,,A,1300,D,300,D,,A,,A,,A,,A
20204,04544284,8,0,1,780,D,390,D,1560,D,1950,D,300,D,,A,,A,390,D,300,D,40,D,520,D,,A,,A
20204,04544301,40,0,1,1560,D,260,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04544311,24,0,1,390,D,39,D,,A,715,D,0,D,,A,,A,351,D,300,D,,A,,A,,A,,A
20204,04544321,26,0,1,2210,D,520,D,,A,1040,D,0,D,,A,,A,1690,D,30,D,,A,,A,,A,,A
20204,04544341,26,0,1,2925,D,390,D,390,D,0,D,0,D,,A,,A,2535,D,0,D,,A,,A,,A,,A
20204,04544351,55,0,1,3250,D,1300,D,325,D,1950,D,900,D,,A,420,D,1950,D,600,D,,A,,A,,A,,A
20204,04544361,39,0,1,1950,D,0,D,,A,1300,D,0,D,,A,72,D,1950,D,0,D,,A,,A,,A,,A
20204,04544381,19,0,1,1950,D,325,D,,A,572,F,0,D,,A,,A,1625,D,90,D,,A,,A,,A,,A
20204,04544401,19,0,1,650,D,0,D,,A,650,D,0,D,,A,,A,650,D,150,D,,A,,A,,A,,A
20204,04544411,40,0,1,3900,D,390,D,,A,698,F,0,D,,A,,A,3510,D,600,D,,A,,A,,A,,A
20204,04544451,43,0,1,1820,D,520,D,,A,0,D,0,D,,A,,A,1300,D,90,D,50,D,650,D,,A,,A
20204,04544461,13,0,1,650,D,130,D,130,D,325,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20204,04544481,22,0,1,1950,D,650,D,,A,2600,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04544551,31,0,1,1950,D,325,D,195,D,0,D,0,D,,A,,A,1625,D,156,F,,A,,A,,A,,A
20204,04544561,44,0,1,3250,D,650,D,,A,1300,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20204,04544591,15,0,1,2600,D,650,D,,A,0,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20204,04544601,27,0,1,2600,D,390,D,,A,0,D,0,D,,A,,A,2210,D,0,D,,A,,A,,A,,A
20204,04544631,18,0,1,650,D,65,D,,A,0,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20204,04544641,35,0,1,1040,D,0,D,,A,0,D,30,D,,A,,A,1040,D,90,D,,A,,A,,A,,A
20204,04544671,41,0,1,3250,D,650,D,,A,650,D,360,D,,A,,A,2600,D,0,D,15,D,195,D,,A,,A
20204,04544731,21,0,1,1950,D,390,D,,A,325,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20204,04544741,41,0,1,3900,D,520,D,,A,975,D,0,D,,A,,A,3380,D,300,D,75,D,975,D,,A,,A
20204,04544771,42,0,1,2600,D,325,D,,A,2600,D,0,D,,A,,A,2275,D,90,D,,A,,A,,A,,A
20204,04544801,24,0,1,1434,F,,A,,A,649,F,0,D,,A,,A,1143,F,60,D,,A,,A,,A,,A
20204,04544811,21,0,1,1950,D,0,D,,A,1300,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20204,04544871,50,0,1,1950,D,455,D,195,D,260,D,120,D,,A,,A,1495,D,120,D,,A,,A,,A,,A
20204,04544891,17,0,1,1300,D,390,D,,A,650,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20204,04544911,30,0,1,3900,D,520,D,,A,0,D,0,D,,A,,A,3380,D,36,D,,A,,A,,A,,A
20204,04544921,25,0,1,1170,D,0,D,0,D,0,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20204,04545031,47,0,1,1950,D,390,D,,A,390,D,300,D,,A,,A,1560,D,300,D,,A,,A,,A,,A
20204,04545061,20,0,1,1950,D,195,D,130,D,650,D,0,D,,A,,A,1755,D,0,D,,A,,A,,A,,A
20204,04545071,69,0,1,2080,D,169,D,,A,130,D,0,D,,A,,A,1911,D,150,D,,A,,A,650,D,50,D
20204,04545131,29,0,1,1950,D,351,F,,A,0,D,0,D,,A,,A,1338,F,0,D,,A,,A,,A,,A
20204,04545151,32,0,1,1170,D,260,D,195,D,390,D,0,D,,A,,A,910,D,0,D,52,D,676,D,,A,,A
20204,04545171,35,0,1,1950,D,390,D,,A,520,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20204,04545181,50,0,1,1950,D,260,D,,A,3900,D,150,D,,A,15,D,1690,D,600,D,,A,,A,,A,,A
20204,04545191,44,0,1,5850,D,650,D,,A,1300,D,0,D,,A,,A,5200,D,0,D,,A,,A,,A,,A
20204,04545201,29,0,1,260,D,0,D,,A,195,D,0,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20204,04545231,22,0,1,975,D,195,D,,A,0,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04545321,21,0,1,1625,D,325,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04545331,24,0,1,2600,D,0,D,,A,650,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20204,04545341,52,0,1,1950,D,325,D,,A,65,D,0,D,,A,,A,1625,D,150,D,,A,,A,,A,,A
20204,04545401,30,0,1,1040,D,130,D,,A,390,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20204,04545451,20,0,1,1300,D,266,F,,A,0,D,0,D,,A,,A,874,F,0,D,,A,,A,,A,,A
20204,04545481,20,0,1,650,D,130,D,,A,390,D,0,D,,A,,A,520,D,150,D,,A,,A,,A,,A
20204,04545501,28,0,1,1300,D,390,D,,A,0,D,0,D,,A,,A,910,D,0,D,,A,,A,130,D,10,D
20204,04545551,30,0,1,1040,D,260,D,,A,1300,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04545571,26,0,1,780,D,130,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04545621,15,0,1,1950,D,325,D,,A,780,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20204,04545641,25,0,1,975,D,650,D,,A,260,D,0,D,,A,,A,325,D,300,D,,A,,A,,A,,A
20204,04545651,25,0,1,1625,D,325,D,780,D,260,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04545661,22,0,1,1750,F,,A,,A,597,F,114,F,,A,,A,1388,F,142,F,,A,,A,,A,,A
20204,04545671,7,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04545692,24,0,1,780,D,130,D,,A,390,D,0,D,,A,,A,650,D,0,D,30,D,390,D,,A,,A
20204,04545711,31,0,1,3900,D,1300,D,91,D,845,D,0,D,,A,,A,2600,D,3,D,,A,,A,,A,,A
20204,04545721,21,0,1,650,D,130,D,,A,325,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20204,04545754,22,0,1,1950,D,260,D,1300,D,0,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20204,04545761,28,0,1,2600,D,260,D,520,D,0,D,0,D,,A,,A,2340,D,21,D,,A,,A,,A,,A
20204,04545791,29,0,1,975,D,260,D,,A,325,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20204,04545801,18,0,1,2600,D,325,D,,A,1300,D,0,D,,A,,A,2275,D,0,D,,A,,A,,A,,A
20204,04545841,14,0,1,975,D,195,D,,A,260,D,0,D,,A,,A,780,D,0,D,15,D,195,D,130,D,10,D
20204,04545871,23,0,1,1560,D,390,D,,A,325,D,60,D,,A,,A,1170,D,360,D,,A,,A,,A,,A
20204,04545881,15,0,1,1950,D,325,D,,A,0,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20204,04545901,26,0,1,1820,D,585,D,910,D,65,D,30,D,,A,,A,1235,D,60,D,,A,,A,,A,,A
20204,04545971,17,0,1,1300,D,650,D,,A,390,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04546001,11,0,1,1950,D,650,D,,A,260,D,450,D,,A,,A,1300,D,225,D,,A,,A,,A,,A
20204,04546041,26,0,1,650,D,130,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20204,04546054,24,0,1,1690,D,390,D,,A,1040,D,0,D,,A,,A,1300,D,60,D,,A,,A,,A,,A
20204,04546131,18,0,1,1950,D,260,D,,A,260,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20204,04546151,47,0,1,1560,D,260,D,,A,1092,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04546191,19,0,1,520,D,0,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20204,04546221,33,0,1,650,D,650,D,,A,2600,D,150,D,,A,,A,0,D,300,D,,A,,A,,A,,A
20204,04546231,17,0,1,1170,D,247,D,,A,650,D,0,D,,A,,A,923,D,240,D,30,D,390,D,,A,,A
20204,04546241,28,0,1,1950,D,325,D,,A,1300,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20204,04546251,19,0,1,650,D,104,D,,A,520,D,150,D,,A,,A,546,D,90,D,,A,,A,182,D,14,D
20204,04546261,21,0,1,650,D,195,D,,A,260,D,60,D,,A,,A,455,D,120,D,,A,,A,,A,,A
20204,04546271,43,0,1,650,D,130,D,390,D,780,D,0,D,,A,,A,520,D,60,D,,A,,A,,A,,A
20204,04546321,53,0,1,2340,D,130,D,,A,2600,D,0,D,,A,20,D,2210,D,0,D,,A,,A,,A,,A
20204,04546331,30,0,1,1197,F,,A,,A,664,F,114,F,,A,,A,932,F,136,F,,A,,A,,A,,A
20204,04546351,30,0,1,1625,D,0,D,,A,650,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20204,04546361,23,0,1,2730,D,65,D,,A,650,D,0,D,,A,,A,2665,D,0,D,,A,,A,,A,,A
20204,04546391,21,0,1,1950,D,130,D,130,D,650,D,0,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20204,04546421,9,0,1,650,D,130,D,,A,0,D,0,D,,A,,A,520,D,0,D,40,D,520,D,,A,,A
20204,04546451,29,0,1,1170,D,130,D,,A,0,D,0,D,,A,,A,1040,D,90,D,,A,,A,,A,,A
20204,04546461,27,0,1,845,D,65,D,130,D,130,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04546471,13,0,1,1625,D,65,D,,A,260,D,0,D,,A,,A,1560,D,0,D,84,D,1092,D,,A,,A
20204,04546511,20,0,1,390,D,0,D,,A,0,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20204,04546581,43,0,1,2600,D,650,D,,A,1300,D,0,D,,A,,A,1950,D,60,D,,A,,A,,A,,A
20204,04546614,24,0,1,520,D,0,D,,A,650,D,0,D,625,D,,A,520,D,0,D,,A,,A,,A,,A
20204,04546631,38,0,1,3250,D,975,D,260,D,1300,D,0,D,,A,,A,2275,D,75,D,,A,,A,,A,,A
20204,04546641,20,0,1,715,D,39,D,,A,0,D,0,D,,A,,A,676,D,0,D,,A,,A,,A,,A
20204,04546661,45,0,1,1950,D,650,D,1950,D,520,D,0,D,,A,,A,1300,D,75,D,,A,,A,,A,,A
20204,04546671,22,0,1,1300,D,390,D,,A,1300,D,300,D,,A,,A,910,D,750,D,20,D,260,D,,A,,A
20204,04546691,37,0,1,2600,D,0,D,1300,D,1300,D,600,D,,A,,A,2600,D,600,D,100,D,1300,D,,A,,A
20204,04546731,22,0,1,455,D,130,D,,A,390,D,300,D,,A,,A,325,D,150,D,,A,,A,221,D,17,D
20204,04546741,27,0,1,975,D,195,D,,A,0,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04546751,26,0,1,5850,D,975,D,,A,650,D,0,D,,A,,A,4875,D,0,D,,A,,A,,A,,A
20204,04546791,56,0,1,2015,D,585,D,260,D,2275,D,15,D,,A,,A,1430,D,120,D,,A,,A,,A,,A
20204,04546841,30,0,1,910,D,389,F,,A,260,D,24,D,,A,,A,1284,F,0,D,,A,,A,,A,,A
20204,04546861,32,0,1,1300,D,260,D,,A,260,D,60,D,,A,,A,1040,D,24,D,,A,,A,,A,,A
20204,04546871,41,0,1,1950,D,390,D,,A,650,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20204,04546884,26,0,1,1561,F,,A,,A,0,D,0,D,,A,,A,1232,F,60,D,,A,,A,,A,,A
20204,04546891,17,0,1,650,D,39,D,,A,0,D,0,D,,A,,A,611,D,24,D,,A,,A,,A,,A
20204,04546901,24,0,1,1950,D,325,D,,A,260,D,0,D,,A,,A,1625,D,60,D,,A,,A,,A,,A
20204,04546921,76,0,1,3250,D,1300,D,,A,1950,D,300,D,,A,,A,1950,D,240,D,,A,,A,,A,,A
20204,04546951,18,0,1,1430,D,260,D,390,D,520,D,0,D,,A,,A,1170,D,60,D,,A,,A,,A,,A
20204,04546961,23,0,1,1040,D,260,D,,A,0,D,0,D,,A,,A,780,D,120,D,,A,,A,,A,,A
20204,04546971,8,0,1,2643,F,,A,,A,988,F,109,F,,A,,A,2168,F,137,F,,A,,A,,A,,A
20204,04546991,27,0,1,2275,D,520,D,,A,325,D,0,D,,A,,A,1755,D,600,D,20,D,260,D,325,D,25,D
20204,04547001,28,0,1,1625,D,260,D,,A,975,D,0,D,,A,,A,1365,D,600,D,,A,,A,,A,,A
20204,04547031,14,0,1,845,D,195,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04547041,45,0,1,2730,D,390,D,650,D,0,D,0,D,,A,,A,2340,D,90,D,,A,,A,,A,,A
20204,04547061,22,0,1,5200,D,1950,D,,A,1300,D,0,D,,A,,A,3250,D,30,D,,A,,A,,A,,A
20204,04547091,14,0,1,1300,D,260,D,,A,650,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04547121,36,0,1,1625,D,520,D,,A,455,D,0,D,,A,,A,1105,D,21,D,,A,,A,,A,,A
20204,04547143,32,0,1,650,D,130,D,650,D,1300,D,0,D,,A,,A,520,D,300,D,,A,,A,,A,,A
20204,04547151,17,0,1,2275,D,390,D,,A,975,D,0,D,,A,,A,1885,D,180,D,,A,,A,,A,,A
20204,04547181,30,0,1,975,D,266,F,,A,0,D,0,D,,A,,A,874,F,75,D,,A,,A,,A,,A
20204,04547191,32,0,1,780,D,260,D,,A,650,D,45,D,,A,,A,520,D,21,D,,A,,A,,A,,A
20204,04547271,12,0,1,1750,F,,A,,A,597,F,0,D,,A,,A,1388,F,0,D,,A,,A,130,D,10,D
20204,04547301,17,0,1,3640,D,650,D,,A,325,D,0,D,,A,,A,2990,D,0,D,30,D,390,D,,A,,A
20204,04547311,22,0,1,1950,D,325,D,156,D,0,D,0,D,,A,,A,1625,D,90,D,,A,,A,,A,,A
20204,04547351,62,0,1,1040,D,260,D,650,D,325,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04547371,19,0,1,2600,D,260,D,,A,1950,D,0,D,,A,,A,2340,D,0,D,,A,,A,,A,,A
20204,04547381,15,0,1,2340,D,650,D,,A,0,D,0,D,,A,,A,1690,D,0,D,70,D,910,D,,A,,A
20204,04547431,23,0,1,975,D,130,D,130,D,195,D,0,D,,A,,A,845,D,120,D,20,D,260,D,,A,,A
20204,04547441,50,0,1,1508,D,260,D,,A,1170,D,0,D,,A,,A,1248,D,240,D,,A,,A,,A,,A
20204,04547491,22,0,1,650,D,130,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20204,04547513,24,0,1,1950,D,260,D,,A,1300,D,300,D,,A,,A,1690,D,150,D,,A,,A,,A,,A
20204,04547551,14,0,1,2153,F,,A,,A,988,F,0,D,,A,,A,1709,F,0,D,,A,,A,,A,,A
20204,04547561,12,0,1,1040,D,130,D,,A,0,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20204,04547581,19,0,1,1950,D,390,D,,A,0,D,0,D,,A,,A,1560,D,300,D,,A,,A,,A,,A
20204,04547601,20,0,1,1300,D,299,F,,A,650,D,0,D,,A,,A,932,F,0,D,,A,,A,,A,,A
20204,04547611,23,0,1,2600,D,0,D,,A,1300,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20204,04547621,25,0,1,1950,D,260,D,,A,650,D,0,D,,A,250,D,1690,D,150,D,,C,559,F,,A,,A
20204,04547641,22,0,1,650,D,65,D,,A,0,D,120,D,,A,,A,585,D,60,D,,A,,A,,A,,A
20204,04547681,33,0,1,1820,D,0,D,390,D,260,D,30,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20204,04547691,38,0,1,1040,D,260,D,,A,520,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04547711,35,0,1,910,D,455,D,520,D,650,D,195,D,,A,,A,455,D,75,D,,A,,A,,A,,A
20204,04547731,31,0,1,3250,D,910,D,,A,650,D,0,D,,A,,A,2340,D,120,D,30,D,390,D,,A,,A
20204,04547751,16,0,1,1300,D,260,D,,A,1040,D,0,D,,A,,A,1040,D,180,D,,A,,A,,A,,A
20204,04547791,25,0,1,1300,D,390,D,130,D,520,D,72,D,,A,50,D,910,D,36,D,16,D,208,D,,A,,A
20204,04547811,9,0,1,1300,D,352,F,,A,260,D,0,D,,A,,A,1388,F,0,D,60,D,780,D,91,D,7,D
20204,04547841,31,0,1,3900,D,0,D,0,D,0,D,0,D,,A,,A,3900,D,0,D,,A,,A,,A,,A
20204,04547851,27,0,1,1040,D,260,D,,A,1560,D,150,D,,A,,A,780,D,600,D,,A,,A,,A,,A
20204,04547891,16,0,1,260,D,39,D,,A,0,D,0,D,,A,,A,221,D,0,D,,A,,A,,A,,A
20204,04547911,14,0,1,910,D,455,D,,A,65,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20204,04547921,15,0,1,325,D,65,D,,A,0,D,0,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20204,04547991,34,0,1,2600,D,650,D,,A,260,D,0,D,,A,400,D,1950,D,150,D,75,D,975,D,390,D,30,D
20204,04548011,12,0,1,975,D,325,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04548041,15,0,1,1040,D,0,D,,A,390,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04548081,33,0,1,1300,D,520,D,,A,520,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04548121,40,0,1,1950,D,325,D,,A,520,D,0,D,,A,,A,1625,D,60,D,,A,,A,,A,,A
20204,04548161,27,0,1,1300,D,650,D,,A,325,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04548181,42,0,1,1950,D,195,D,,A,0,D,0,D,,A,,A,1755,D,900,D,,A,,A,,A,,A
20204,04548191,16,0,1,2340,D,650,D,,A,0,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20204,04548211,32,0,1,975,D,130,D,325,D,0,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20204,04548223,28,0,1,1625,D,975,D,,A,65,D,0,D,,A,,A,650,D,150,D,25,D,325,D,,A,,A
20204,04548241,23,0,1,975,D,130,D,,A,520,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20204,04548251,24,0,1,1040,D,130,D,260,D,260,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20204,04548261,58,0,1,1950,D,390,D,455,D,650,D,0,D,,A,120,D,1560,D,180,D,,A,,A,260,D,20,D
20204,04548291,34,0,1,1950,D,650,D,,A,650,D,0,D,,A,,A,1300,D,450,D,,A,,A,,A,,A
20204,04548344,14,0,1,1300,D,0,D,,A,455,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04548391,33,0,1,650,D,0,D,,A,65,D,0,D,,A,,A,650,D,0,D,5,D,65,D,,A,,A
20204,04548421,37,0,1,1105,D,65,D,,A,1300,D,120,D,,A,,A,1040,D,180,D,,A,,A,,A,,A
20204,04548431,39,0,1,845,D,325,D,,A,260,D,0,D,,A,,A,520,D,90,D,,A,,A,,A,,A
20204,04548451,20,0,1,975,D,195,D,390,D,650,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04548461,43,0,1,1300,D,325,D,,A,260,D,90,D,,A,,A,975,D,150,D,50,D,650,D,,A,,A
20204,04548471,29,0,1,3250,D,0,D,,A,975,D,90,D,,A,,A,3250,D,0,D,20,D,260,D,,A,,A
20204,04548531,31,0,1,1950,D,520,D,,A,1300,D,0,D,,A,,A,1430,D,750,D,,A,,A,,A,,A
20204,04548551,14,0,1,2600,D,260,D,,A,0,D,0,D,,A,,A,2340,D,0,D,,A,,A,,A,,A
20204,04548561,17,0,1,1950,D,390,D,389,F,0,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20204,04548604,31,0,1,2600,D,780,D,,A,260,D,0,D,,A,,A,1820,D,120,D,39,D,507,D,,A,,A
20204,04548631,22,0,1,1300,D,260,D,,A,975,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04548671,38,0,1,2600,D,910,D,,A,1300,D,90,D,,A,,A,1690,D,450,D,,A,,A,,A,,A
20204,04548711,46,0,1,3250,D,650,D,,A,3900,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20204,04548721,24,0,1,2600,D,520,D,,A,520,D,300,D,,A,,A,2080,D,60,D,40,D,520,D,,A,,A
20204,04548774,8,0,1,520,D,0,D,260,D,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20204,04548811,15,0,1,780,D,65,D,,A,0,D,0,D,,A,,A,715,D,63,D,9,D,117,D,,A,,A
20204,04548821,13,0,1,1625,D,0,D,130,D,455,D,0,D,,A,,A,1625,D,300,D,,A,,A,,A,,A
20204,04548831,18,0,1,1365,D,325,D,,A,260,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04548851,26,0,1,390,D,65,D,,A,0,D,0,D,,A,,A,325,D,0,D,,A,,A,,A,,A
20204,04548871,24,0,1,975,D,260,D,,A,390,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20204,04548881,38,0,1,1300,D,390,D,,A,650,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20204,04548901,29,0,1,2470,D,260,D,,A,0,D,0,D,,A,,A,2210,D,0,D,,A,,A,,A,,A
20204,04548921,36,0,1,1560,D,0,D,260,D,520,D,0,D,,A,,A,1560,D,60,D,,A,,A,,A,,A
20204,04549001,37,0,1,1300,D,520,D,,A,0,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04549071,20,0,1,1170,D,195,D,,A,260,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20204,04549091,39,0,1,455,D,130,D,,A,260,D,0,D,,A,,A,325,D,0,D,,A,,A,,A,,A
20204,04549101,27,0,1,2600,D,585,D,,A,520,D,0,D,,A,,A,2015,D,0,D,,A,,A,,A,,A
20204,04549121,30,0,1,2080,D,650,D,,A,1300,D,120,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20204,04549141,25,0,1,1040,D,325,D,325,D,390,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20204,04549151,20,0,1,975,D,650,D,,A,325,D,180,D,,A,,A,325,D,300,D,,A,,A,,A,,A
20204,04549171,23,0,1,1300,D,715,D,,A,0,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20204,04549181,22,0,1,1300,D,390,D,260,D,130,D,0,D,,A,,A,910,D,300,D,21,D,273,D,,A,,A
20204,04549201,37,0,1,780,D,260,D,780,D,2600,D,192,F,,A,,A,520,D,0,D,,A,,A,,A,,A
20204,04549221,29,0,1,1950,D,130,D,,A,390,D,30,D,,A,,A,1820,D,30,D,20,D,260,D,,A,,A
20204,04549251,19,0,1,2600,D,650,D,,A,0,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20204,04549351,22,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,60,D,,A,,A,,A,,A
20204,04549391,40,0,1,780,D,260,D,,A,195,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20204,04549433,16,0,1,650,D,195,D,,A,390,D,0,D,,A,,A,455,D,75,D,,A,,A,195,D,15,D
20204,04549451,11,0,1,520,D,65,D,,A,195,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20204,04549471,25,0,1,1820,D,650,D,,A,0,D,0,D,,A,,A,1170,D,0,D,50,D,650,D,,A,,A
20204,04549501,41,0,1,3380,D,650,D,1950,D,2210,D,75,D,,A,,A,2730,D,150,D,,A,,A,,A,,A
20204,04549531,24,0,1,1300,D,195,D,,A,65,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20204,04549581,30,0,1,1950,D,260,D,,A,1300,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20204,04549601,22,0,1,1040,D,650,D,,A,390,D,0,D,,A,,A,390,D,90,D,20,D,260,D,,A,,A
20204,04549611,42,0,1,1300,D,130,D,65,D,130,D,300,D,,A,,A,1170,D,45,D,,A,,A,,A,,A
20204,04549631,10,0,1,910,D,65,D,,A,0,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20204,04549651,41,0,1,2600,D,499,F,625,F,325,D,0,D,,A,,A,1709,F,360,D,,A,,A,,A,,A
