QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20211,04383334,15,0,5,01,D,105,D,2020,D,,A,36,D,03,D,474,D,3,D,,A,,A,,A,,A,,A,474,D,474,D,474,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20211,04383364,5,0,5,01,D,105,D,2020,D,,A,48,D,10,D,350,D,3,D,,A,12000,D,300,D,,A,,A,350,D,350,D,350,D,350,D,350,D,350,D,300,D,,A,D,,A,2020,D,VOK
20211,04383904,9,0,5,01,D,105,D,2016,D,,A,48,D,09,D,235,D,3,D,,A,,A,,A,,A,10,D,235,D,,A,,A,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20211,04384064,3,0,1,01,D,105,D,2019,D,,A,36,D,07,F,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2019,D,NIS
20211,04384654,6,0,1,01,D,105,D,2020,D,,A,36,D,12,D,600,D,3,D,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,D,,A,2020,D,MRB
20211,04385744,13,0,1,01,D,105,D,2020,D,,A,36,D,01,D,370,D,3,D,,A,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2021,D,HON
20211,04385844,21,0,5,01,D,105,D,2018,D,,A,60,D,02,D,325,D,3,D,,A,,A,,A,,A,,A,325,D,325,D,325,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20211,04386124,11,0,5,01,D,105,D,2020,D,,A,36,D,05,D,545,D,3,D,,A,,A,1000,D,,A,,A,545,D,545,D,545,D,,A,,A,,A,1000,D,,A,D,,A,2020,D,MRB
20211,04386514,25,0,5,01,D,105,D,2019,D,,A,36,D,10,D,450,D,3,D,,A,,A,,A,,A,,A,450,D,450,D,450,D,,A,,A,,A,,A,,A,D,,A,2019,D,KIA
20211,04386884,17,0,5,01,D,105,D,2019,D,,A,36,D,06,D,325,D,3,D,,A,,A,,A,,A,,A,325,D,325,D,325,D,,A,,A,,A,,A,,A,D,,A,2019,D,FOR
20211,04387354,10,0,5,01,D,105,D,2020,D,,A,,C,11,D,491,D,3,D,,A,,A,3000,D,,A,,A,491,D,491,D,491,D,,A,,A,,A,3000,D,,A,D,,A,2019,D,TOY
20211,04388764,20,0,5,01,D,105,D,2019,D,,A,36,D,11,D,670,D,3,D,,A,,A,,A,,A,,A,670,D,670,D,670,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20211,04388814,10,0,1,01,D,105,D,2013,D,,A,36,D,05,D,450,D,3,D,,A,,A,,A,,A,,A,450,D,450,D,450,D,,A,,A,,A,,A,,A,D,,A,2020,D,DOD
20211,04389054,12,0,5,01,D,105,D,2018,D,,A,36,D,12,D,397,D,3,D,,A,,A,1000,D,,A,,A,397,D,397,D,397,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,NIS
20211,04390054,38,0,5,02,D,105,D,2018,D,,A,39,D,04,D,454,D,3,D,,A,,A,,A,,A,,A,454,D,454,D,454,D,,A,,A,,A,,A,,A,D,,A,2018,D,GMC
20211,04390054,39,0,5,03,D,105,D,2020,D,,A,36,D,09,D,448,D,3,D,,A,,A,,A,,A,,A,448,D,448,D,448,D,,A,,A,,A,,A,,A,D,,A,2020,D,RAM
20211,04390594,23,0,5,01,D,105,D,2020,D,,A,36,D,01,D,499,D,3,D,,A,1500,D,,A,,A,,A,499,D,499,D,499,D,,A,,A,,A,,A,,A,D,,A,2020,D,JEE
20211,04392414,42,0,5,01,D,105,D,2018,D,,A,36,D,07,D,430,D,3,D,,A,2500,D,1000,D,,A,,A,430,D,430,D,430,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,HON
20211,04392414,43,0,5,02,D,105,D,2020,D,,A,36,D,09,D,320,D,3,D,,A,,A,2500,D,,A,,A,320,D,320,D,320,D,,A,,A,,A,2500,D,,A,D,,A,2020,D,CHE
20211,04392514,24,0,1,01,D,105,D,2019,D,,A,36,D,06,D,299,D,3,D,,A,,A,,A,,A,,A,299,D,299,D,299,D,,A,,A,,A,,A,,A,D,,A,2019,D,VOK
20211,04392894,17,0,5,01,D,105,D,2017,D,,A,,C,01,F,,C,3,D,,A,,A,,C,,A,,A,500,F,500,F,500,F,,A,,A,,A,,B,,A,D,,A,2020,F,TOY
20211,04393134,27,0,5,01,D,105,D,2019,D,,A,39,D,02,D,350,D,3,D,,A,,A,,A,,A,11,D,350,D,,A,,A,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20211,04393134,28,0,1,02,D,105,D,2020,D,,A,39,D,09,D,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20211,04394544,26,0,5,01,D,105,D,2019,D,,A,36,D,04,D,424,D,3,D,,A,,A,,A,,A,,A,424,D,424,D,424,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20211,04394544,27,0,5,02,D,105,D,2018,D,,A,48,D,06,D,397,D,3,D,,A,,A,,A,,A,,A,397,D,397,D,397,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20211,04394974,18,0,5,01,D,105,D,2019,D,,A,60,D,08,D,300,D,3,D,,A,1000,D,2000,D,,A,11,D,300,D,,A,,A,,A,,A,,A,2000,D,,A,D,,A,2019,D,TOY
20211,04394974,19,0,1,02,D,105,D,2021,D,,A,60,D,12,D,450,D,3,D,,A,,A,,A,,A,,A,,A,450,D,450,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20211,04394994,7,0,5,01,D,105,D,2015,D,,A,,C,07,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,ACU
20211,04395654,17,0,5,01,D,105,D,2018,D,,A,36,D,01,D,,C,3,D,,A,,A,,C,,A,,A,260,F,260,F,260,F,,A,,A,,A,,B,,A,D,,A,2018,D,GEN
20211,04395854,12,0,1,01,D,105,D,2021,D,,A,36,D,01,D,300,D,3,D,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,D,,A,2021,D,CHE
20211,04396374,22,0,1,01,D,105,D,2019,D,,A,36,D,05,D,319,D,3,D,,A,,A,,A,,A,,A,319,D,319,D,319,D,,A,,A,,A,,A,,A,D,,A,2017,D,KIA
20211,04396854,12,0,5,01,D,105,D,2018,D,,A,24,D,12,D,400,D,3,D,,A,,A,3000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,MAZ
20211,04397264,25,0,5,02,D,105,D,2020,D,,A,36,D,10,D,525,D,3,D,,A,,A,,A,,A,,A,525,D,525,D,525,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20211,04397364,5,0,5,01,D,105,D,2007,D,,A,,C,01,F,,C,,C,,A,,A,,A,,A,,A,300,F,300,F,300,F,,A,,A,,A,,A,,A,D,,A,2018,F,TOY
20211,04398634,15,0,5,01,D,105,D,2020,D,,A,36,D,10,F,380,D,3,D,,A,,C,2000,D,,A,,A,380,D,380,D,380,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,VOK
20211,04398824,14,0,5,01,D,105,D,2019,D,,A,36,D,06,D,298,D,3,D,,A,6000,D,2000,D,,A,,A,298,D,298,D,298,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,CAD
20211,04398964,21,0,5,01,D,105,D,2017,D,,A,36,D,05,D,304,D,3,D,,A,,A,,A,,A,,A,304,D,304,D,304,D,,A,,A,,A,,A,,A,D,,A,2017,D,LEX
20211,04398964,22,0,5,02,D,105,D,2017,D,,A,48,D,06,D,358,D,3,D,,A,,A,,A,,A,,A,358,D,358,D,358,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20211,04398964,23,0,5,03,D,105,D,2020,D,,A,2,D,09,D,340,D,3,D,,A,,A,,A,,A,,A,340,D,340,D,340,D,,A,,A,,A,,A,,A,D,,A,2020,D,VOK
20211,04398974,5,0,5,01,D,105,D,2020,D,,A,36,D,03,D,415,D,3,D,,A,,A,,A,,A,,A,415,D,415,D,415,D,132,D,132,D,132,D,,A,,A,D,,A,2020,D,HON
20211,04399174,7,0,5,01,D,105,D,2019,D,,A,36,D,01,D,486,D,3,D,,A,2000,D,4000,D,,A,,A,486,D,486,D,486,D,,A,,A,,A,4000,D,,A,D,,A,2019,D,LEX
20211,04399464,14,0,5,01,D,105,D,2018,D,,A,36,D,11,D,469,D,3,D,,A,,A,2000,D,,A,11,D,469,D,,A,,A,,A,,A,,A,2000,D,,A,D,,A,2018,D,CHR
20211,04399724,9,0,5,01,D,105,D,2019,D,,A,,C,06,F,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2017,F,TOY
20211,04400584,13,0,5,01,D,105,D,2019,D,,A,36,D,02,D,256,D,3,D,,A,,A,,A,,A,,A,256,D,256,D,256,D,,A,,A,,A,,A,,A,D,,A,2020,D,VOK
20211,04400944,20,0,5,01,D,105,D,2018,D,,A,24,D,03,D,590,D,3,D,,A,,A,,A,,A,,A,590,D,590,D,590,D,,A,,A,,A,,A,,A,D,,A,2020,D,BMW
20211,04400944,21,0,1,02,D,105,D,2020,D,,A,36,D,01,F,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2020,D,LEX
20211,04400994,15,0,5,01,D,105,D,2019,D,.50,D,36,D,07,D,325,D,3,D,,A,,A,4000,D,,A,,A,325,D,325,D,325,D,,A,,A,,A,4000,D,,A,D,,A,2019,D,VOK
20211,04402784,33,0,5,01,D,105,D,2019,D,,A,39,D,08,D,524,D,3,D,,A,,A,,A,,A,,A,524,D,524,D,524,D,,A,,A,,A,,A,,A,D,,A,2019,D,INF
20211,04403344,10,0,5,01,D,105,D,2019,D,,A,60,D,05,D,378,D,3,D,,A,,A,1000,D,,A,,A,378,D,378,D,378,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,NIS
20211,04403444,10,0,5,01,D,105,D,2017,D,,A,60,D,05,D,205,D,3,D,,A,,A,,A,,A,,A,205,D,205,D,205,D,,A,,A,,A,,A,,A,D,,A,2018,D,NIS
20211,04404624,13,0,5,02,D,105,D,2015,D,,A,48,D,03,D,395,D,3,D,,A,,A,1000,D,,A,,A,395,D,395,D,395,D,,A,,A,,A,1000,D,,A,D,,A,2015,D,DOD
20211,04405444,37,0,5,01,D,105,D,2019,D,,A,36,D,03,D,390,D,3,D,,A,,A,1000,D,,A,,A,390,D,390,D,390,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,JEE
20211,04405584,36,0,5,01,D,105,D,2018,D,,A,24,D,11,D,230,D,3,D,,A,,A,,A,,A,01,D,230,D,230,D,230,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20211,04405584,37,0,5,02,D,105,D,2020,D,,A,24,D,11,D,228,D,3,D,,A,,A,,A,,A,,A,228,D,228,D,228,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHE
20211,04405584,38,0,1,03,D,105,D,2021,D,,A,24,D,01,D,268,D,3,D,,A,,A,1000,D,,A,,A,,A,,A,268,D,,A,,A,,A,1000,D,,A,D,,A,2021,D,CHE
20211,04405834,11,0,5,01,D,105,D,2018,D,,A,36,D,02,D,367,D,3,D,,A,200,D,1000,D,,A,12,D,367,D,367,D,,A,28,D,28,D,,A,1000,D,,A,D,,A,2018,D,SUB
20211,04405834,12,0,1,02,D,105,D,2021,D,,A,36,D,01,D,394,D,3,D,,A,500,D,,A,,A,,A,,A,,A,394,D,,A,,A,,A,,A,,A,D,,A,2021,D,SUB
20211,04407204,21,0,5,01,D,105,D,2019,D,,A,36,D,06,F,450,D,3,D,,A,,A,,A,,A,01,D,450,D,450,D,450,D,,A,,A,,A,,A,,A,D,,A,2019,D,KIA
20211,04407204,22,0,1,02,D,105,D,,C,,A,36,D,11,D,490,D,3,D,,A,,A,,A,,A,,A,490,D,490,D,490,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20211,04407304,10,0,5,02,D,105,D,2020,D,,A,36,D,07,D,348,D,3,D,,A,,A,,A,,A,,A,348,D,348,D,348,D,125,D,125,D,125,D,,A,,A,D,,A,2020,D,HYU
20211,04407714,12,0,5,01,D,105,D,2017,D,,A,60,D,06,D,550,D,3,D,,A,,A,6000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,6000,D,,A,D,,A,2017,D,CHE
20211,04409844,22,0,5,01,D,105,D,2020,D,,A,48,D,01,D,265,D,3,D,,A,,A,,A,,A,,A,265,D,265,D,265,D,,A,,A,,A,,A,,A,D,,A,2020,D,KIA
20211,04410704,9,0,5,01,D,105,D,2018,D,,A,36,D,03,D,294,D,3,D,,A,,A,500,D,,A,,A,294,D,294,D,294,D,,A,,A,,A,500,D,,A,D,,A,2018,D,BMW
20211,04412324,21,0,1,01,D,105,D,2021,D,,A,39,D,02,D,1593,D,3,D,,A,,A,,A,,A,,A,,A,,A,1593,D,,A,,A,,A,,A,,A,D,,A,2021,D,LAN
20211,04412444,15,0,5,01,D,105,D,2020,D,,A,12,D,10,D,480,D,3,D,,A,,A,,A,,A,,A,480,D,480,D,480,D,,A,,A,,A,,A,,A,D,,A,2019,D,JEE
20211,04413664,9,0,5,01,D,105,D,2013,D,,A,36,D,06,D,260,D,3,D,,A,,A,,A,,A,,A,260,D,260,D,260,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20211,04413684,14,0,5,01,D,105,D,,C,,A,,B,03,F,542,D,3,D,,A,,A,,A,,A,,A,542,D,542,D,542,D,,A,,A,,A,,A,,A,D,,A,2018,D,DOD
20211,04413864,11,0,5,01,D,105,D,1996,D,,A,12,D,09,D,100,D,3,D,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20211,04414034,6,0,1,02,D,105,D,2001,D,,A,2,D,12,D,300,D,3,D,,A,,A,,A,,A,12,D,300,D,,A,,A,,A,,A,,A,,A,300,D,D,2020,D,2017,D,XXX
20211,04414134,6,0,5,01,D,105,D,2019,D,,A,36,D,08,D,419,D,3,D,,A,,A,1300,D,,A,,A,419,D,419,D,419,D,,A,,A,,A,1300,D,,A,D,,A,2019,D,HON
20211,04414264,22,0,5,01,D,105,D,2020,D,,A,36,D,11,D,340,D,3,D,,A,10000,D,,A,,A,,A,340,D,340,D,340,D,,A,,A,,A,,A,,A,D,,A,2019,D,SUB
20211,04415584,11,0,1,01,D,105,D,2015,D,,A,60,D,11,D,400,D,3,D,,A,,A,,C,,A,,A,400,D,400,D,400,D,,A,,A,,A,,B,,A,D,,A,2015,D,HON
20211,04415964,4,0,5,01,D,105,D,2020,D,,A,36,D,09,D,479,D,3,D,,A,,A,,A,,A,,A,479,D,479,D,479,D,,A,,A,,A,,A,,A,D,,A,2020,D,FOR
20211,04416124,6,0,1,01,D,105,D,2019,D,,A,36,D,03,D,435,D,3,D,,A,,A,2000,D,,A,,A,435,D,435,D,435,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,GMC
20211,04416254,15,0,1,01,D,105,D,2016,D,,A,60,D,06,D,400,D,3,D,,A,,A,,C,,A,,A,400,D,400,D,400,D,,A,,A,,A,,B,,A,D,,A,2016,D,DOD
20211,04416294,18,0,5,01,D,105,D,2019,D,,A,36,D,08,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2019,D,FOR
20211,04416324,10,0,5,01,D,105,D,2021,D,,A,48,D,12,D,328,D,3,D,,A,,A,,A,,A,,A,328,D,328,D,328,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20211,04417144,19,0,5,01,D,105,D,2019,D,,A,36,D,09,D,375,D,3,D,,A,14000,D,500,D,,A,12,D,375,D,,A,,A,15,D,,A,,A,500,D,,A,D,,A,2018,D,SUB
20211,04418104,9,0,1,01,D,105,D,2019,D,,A,36,D,01,D,,C,3,D,,A,,A,11849,D,,A,,A,262,F,262,F,262,F,,A,,A,,A,11849,D,,A,D,,A,2019,D,FOR
20211,04418194,11,0,5,01,D,105,D,2018,D,,A,36,D,10,D,120,D,3,D,,A,900,D,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20211,04418264,19,0,5,02,D,105,D,2019,D,,A,36,D,05,D,220,D,3,D,,A,,A,3500,D,,A,,A,220,D,220,D,220,D,,A,,A,,A,3500,D,,A,D,,A,2019,D,VOK
20211,04418264,20,0,5,03,D,105,D,2020,D,,A,36,D,07,D,300,D,3,D,,A,,A,8000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,8000,D,,A,D,,A,2020,D,VOV
20211,04418494,9,0,5,01,D,105,D,,C,,A,36,D,11,F,,C,3,D,,A,,A,,A,,A,01,D,303,F,303,F,303,F,,A,,A,,A,,A,,A,D,,A,2019,F,ACU
20211,04419444,19,0,5,01,D,105,D,2019,D,,A,36,D,06,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2019,D,NIS
20211,04420703,20,0,1,01,D,105,D,2021,D,,A,36,D,01,D,540,D,3,D,,A,5000,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,4000,D,,A,D,,A,2021,D,DOD
20211,04421353,20,0,5,01,D,105,D,2019,D,,A,,C,10,D,365,D,3,D,,A,,A,1900,D,,A,,A,365,D,365,D,365,D,,A,,A,,A,1900,D,,A,D,,A,2018,D,SUB
20211,04421463,7,0,5,01,D,105,D,2018,D,,A,36,D,08,D,350,D,3,D,,A,2000,D,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20211,04423043,26,0,5,01,D,105,D,2019,D,,A,,C,08,F,447,D,3,D,,A,,A,,A,,A,,A,447,D,447,D,447,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHE
20211,04423343,10,0,5,01,D,105,D,2020,D,,A,36,D,07,D,219,D,3,D,,A,,A,725,D,,A,,A,219,D,219,D,219,D,,A,,A,,A,725,D,,A,D,,A,2020,D,KIA
20211,04423423,30,0,5,01,D,105,D,2018,D,,A,36,D,04,D,265,D,3,D,,A,,A,,A,,A,,A,265,D,265,D,265,D,,A,,A,,A,,A,,A,D,,A,2018,D,NIS
20211,04424313,6,0,5,01,D,105,D,2018,D,,A,36,D,03,D,650,D,3,D,,A,,A,3000,D,,A,,A,650,D,650,D,650,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,BMW
20211,04424683,20,0,5,01,D,105,D,2019,D,,A,36,D,02,D,460,D,3,D,,A,1000,D,1000,D,,A,,A,460,D,460,D,460,D,60,D,60,D,60,D,1000,D,,A,D,,A,2019,D,MAZ
20211,04424873,12,0,5,01,D,105,D,2019,D,,A,24,D,08,F,266,D,3,D,,A,,A,,A,,A,,A,266,D,266,D,266,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHE
20211,04424873,13,0,5,02,D,105,D,2018,D,,A,36,D,01,D,295,D,3,D,,A,,A,,A,,A,,A,295,D,295,D,295,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20211,04425423,10,0,5,01,D,105,D,2019,D,,A,36,D,09,D,336,D,3,D,,A,,A,,A,,A,,A,336,D,336,D,336,D,,A,,A,,A,,A,,A,D,,A,2019,D,SUB
20211,04425423,11,0,5,02,D,105,D,,C,,A,,C,03,F,,C,,C,,A,,A,,A,,A,,A,409,F,409,F,409,F,,A,,A,,A,,A,,A,D,,A,2015,F,NIS
20211,04425763,9,0,5,01,D,105,D,2019,D,,A,36,D,12,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20211,04426123,3,0,1,01,D,105,D,2019,D,,A,36,D,06,D,540,D,3,D,,A,,A,4000,D,,A,,A,540,D,540,D,540,D,,A,,A,,A,4000,D,,A,D,,A,2019,D,GMC
20211,04426233,7,0,5,01,D,105,D,2018,D,,A,36,D,05,D,700,D,3,D,,A,,A,2000,D,,A,11,D,700,D,700,D,,A,,A,,A,,A,2000,D,2000,D,D,,A,2018,D,BMW
20211,04426653,48,0,5,01,D,105,D,2019,D,,A,36,D,08,D,450,D,3,D,,A,1000,D,3500,D,,A,,A,450,D,450,D,450,D,30,D,30,D,30,D,3500,D,,A,D,,A,2019,D,CHE
20211,04427083,4,0,5,01,D,105,D,2018,D,,A,48,D,05,D,380,D,3,D,,A,,A,,A,,A,,A,380,D,380,D,380,D,100,D,100,D,100,D,,A,,A,D,,A,2018,D,NIS
20211,04427233,19,0,5,01,D,105,D,2020,D,,A,36,D,01,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2020,D,ACU
20211,04427483,12,0,5,01,D,105,D,2020,D,,A,35,D,08,D,600,D,3,D,,A,,A,2000,D,,A,,A,600,D,600,D,600,D,,A,,A,,A,2000,D,,A,D,,A,2020,D,LEX
20211,04428173,18,0,5,01,D,105,D,2018,D,,A,36,D,03,D,299,D,3,D,,A,,A,,A,,A,11,D,299,D,299,D,,A,,A,,A,,A,,A,300,D,D,,A,2018,D,HON
20211,04428173,19,0,5,02,D,105,D,2020,D,,A,36,D,11,D,430,D,3,D,,A,4000,D,,A,,A,,A,,A,430,D,430,D,,A,,A,,A,,A,,A,D,,A,2020,D,FOR
20211,04428833,15,0,5,01,D,105,D,2020,D,,A,48,D,07,D,307,D,3,D,,A,16000,D,,A,,A,,A,307,D,307,D,307,D,25,D,25,D,25,D,,A,,A,D,,A,2020,D,LEX
20211,04428873,38,0,5,01,D,105,D,2017,D,,A,36,D,12,D,230,D,3,D,,A,,A,4000,D,,A,12,D,230,D,230,D,230,D,,A,,A,,A,4000,D,,A,D,,A,2017,D,HON
20211,04428873,39,0,5,02,D,105,D,2019,D,,A,36,D,04,D,300,D,3,D,,A,15000,D,7000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,7000,D,,A,D,,A,2020,D,VOK
20211,04429373,21,0,5,01,D,105,D,2019,D,,A,26,D,02,D,348,D,3,D,,A,,A,3000,D,,A,,A,348,D,348,D,348,D,,A,,A,,A,3000,D,,A,D,,A,2020,D,ALF
20211,04429993,31,0,5,01,D,105,D,2018,D,,A,36,D,04,D,392,D,3,D,,A,,A,1000,D,,A,,A,392,D,392,D,392,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,FOR
20211,04430253,14,0,5,01,D,105,D,2019,D,,A,36,D,08,D,446,D,3,D,,A,,A,559,D,,A,,A,446,D,446,D,446,D,,A,,A,,A,559,D,,A,D,,A,2019,D,TOY
20211,04430433,28,0,5,01,D,105,D,2018,D,,A,60,D,03,D,420,D,3,D,,A,,A,3000,D,,A,,A,420,D,420,D,420,D,,A,,A,,A,3000,D,,A,D,,A,2020,D,NIS
20211,04430833,14,0,5,01,D,105,D,2018,D,,A,36,D,10,D,295,D,3,D,,A,,A,1000,D,,A,,A,295,D,295,D,295,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,NIS
20211,04430843,8,0,5,01,D,105,D,2019,D,,A,12,D,07,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,FOR
20211,04431703,11,0,5,01,D,105,D,2018,D,,A,24,D,05,F,240,D,3,D,,A,,A,800,D,,A,12,D,240,D,240,D,240,D,,A,,A,,A,800,D,1600,D,D,,A,2018,D,CHE
20211,04431703,12,0,1,02,D,105,D,2021,D,,A,24,D,01,D,280,D,3,D,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,,A,D,,A,2021,D,CHE
20211,04461453,9,0,5,01,D,105,D,2014,D,,A,,C,12,F,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2019,F,FOR
20211,04461823,16,0,5,01,D,105,D,2019,D,,A,36,D,06,D,325,D,3,D,,A,,A,2000,D,,A,,A,325,D,325,D,325,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,HYU
20211,04461953,11,0,5,01,D,105,D,2019,D,,A,36,D,08,D,640,D,3,D,,A,,A,5000,D,,A,,A,640,D,640,D,640,D,,A,,A,,A,5000,D,,A,D,,A,2019,D,BMW
20211,04462403,11,0,5,01,D,105,D,2020,D,,A,45,D,07,D,495,D,3,D,,A,,A,,A,,A,,A,495,D,495,D,495,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20211,04462403,12,0,5,02,D,105,D,2020,D,,A,45,D,07,D,497,D,3,D,,A,,A,,A,,A,,A,497,D,497,D,497,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20211,04462823,30,0,5,01,D,105,D,2020,D,,A,36,D,12,D,399,D,3,D,,A,,A,,A,,A,,A,399,D,399,D,399,D,,A,,A,,A,,A,,A,D,,A,2019,D,KIA
20211,04463243,8,0,1,01,D,105,D,2019,D,,A,36,D,04,D,247,D,3,D,,A,,A,3000,D,,A,,A,247,D,247,D,247,D,,A,,A,,A,3000,D,,A,D,,A,2019,D,DOD
20211,04463553,15,0,1,01,D,105,D,2018,D,,A,36,D,08,D,303,D,3,D,,A,,A,,A,,A,,A,303,D,303,D,303,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20211,04463903,17,0,1,01,D,105,D,2018,D,,A,36,D,03,D,230,D,3,D,,A,,A,1000,D,,A,,A,230,D,230,D,230,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,JEE
20211,04463903,18,0,1,02,D,105,D,2019,D,,A,42,D,03,D,256,D,3,D,,A,,A,,A,,A,,A,256,D,256,D,256,D,,A,,A,,A,,A,,A,D,,A,2020,D,JEE
20211,04464603,24,0,5,01,D,105,D,2020,D,,A,36,D,07,D,450,D,3,D,,A,,A,1800,D,,A,,A,450,D,450,D,450,D,25,D,25,D,25,D,1800,D,,A,D,,A,2020,D,LEX
20211,04465573,7,0,1,01,D,105,D,2019,D,,A,39,D,06,D,638,D,3,D,,A,,A,,A,,A,,A,638,D,638,D,638,D,,A,,A,,A,,A,,A,D,,A,2018,D,LEX
20211,04466283,16,0,5,01,D,105,D,2018,D,,A,36,D,04,D,200,D,3,D,,A,,A,3000,D,,A,,A,200,D,200,D,200,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,FOR
20211,04466653,22,0,5,01,D,105,D,2020,D,,A,36,D,03,D,300,D,3,D,,A,,A,1800,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,1800,D,,A,D,,A,2020,D,FOR
20211,04466653,23,0,5,02,D,105,D,2019,D,,A,12,D,09,D,400,D,3,D,,A,,A,,A,,A,12,D,400,D,400,D,,A,100,D,100,D,,A,,A,,A,D,,A,2019,D,FOR
20211,04466653,24,0,1,03,D,105,D,2021,D,,A,12,D,12,D,400,D,3,D,,A,,A,,A,,A,,A,,A,400,D,400,D,,A,50,D,50,D,,A,,A,D,,A,2020,D,FOR
