QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20204,04560391,21,1,1,410,D,09,D,45,E,,A,,A,,A,,A
20204,04560391,21,2,1,400,D,09,D,9,E,,A,,A,,A,,A
20204,04560501,21,0,1,410,D,09,D,20,D,,A,,A,,A,,A
20204,04560501,22,0,1,410,D,08,D,20,D,,A,,A,,A,,A
20204,04560581,34,0,1,420,D,08,D,66,D,,A,,A,,A,,A
20204,04560691,30,0,1,420,D,10,D,389,F,,A,,A,,A,,A
20204,04560811,14,0,1,420,D,08,D,120,D,,A,,A,,A,,A
20204,04560821,60,0,1,420,D,09,D,140,D,,A,,A,,A,,A
20204,04560841,37,0,1,420,D,10,D,81,D,,A,,A,,A,,A
20204,04561001,32,0,1,410,D,10,D,70,D,,A,,A,,A,,A
20204,04561001,33,0,1,420,D,10,D,200,D,,A,,A,,A,,A
20204,04561091,69,0,1,420,D,10,D,80,D,,A,,A,,A,,A
20204,04561221,22,0,1,420,D,08,D,311,D,,A,,A,,A,,A
20204,04561401,31,0,1,420,D,10,D,700,D,,A,,A,,A,,A
20204,04561401,32,0,1,405,D,10,D,3000,D,,A,,A,,A,,A
20204,04561461,50,0,1,400,D,08,D,50,D,,A,,A,,A,,A
20204,04561461,51,0,1,400,D,09,D,125,D,,A,,A,,A,,A
20204,04561501,38,0,1,420,D,10,D,72,D,,A,,A,,A,,A
20204,04561591,53,0,1,430,D,09,D,,H,425,D,405,D,415,D,,A
20204,04561591,53,1,1,420,D,09,D,89,E,,A,,A,,A,,A
20204,04561591,53,2,1,405,D,09,D,1347,E,,A,,A,,A,,A
20204,04561591,53,3,1,420,D,09,D,64,E,,A,,A,,A,,A
20204,04561631,26,0,1,410,D,09,D,20,D,,A,,A,,A,,A
20204,04562072,19,0,1,400,D,10,D,20,D,,A,,A,,A,,A
20204,04562091,77,0,1,430,D,09,D,,H,425,D,405,D,415,D,,A
20204,04562091,77,1,1,405,D,09,D,210,E,,A,,A,,A,,A
20204,04562101,30,0,1,400,D,10,D,37,D,,A,,A,,A,,A
20204,04562101,31,0,1,420,D,10,D,245,D,,A,,A,,A,,A
20204,04562121,30,0,1,420,D,10,D,180,D,,A,,A,,A,,A
20204,04562191,33,0,1,420,D,09,D,500,D,,A,,A,,A,,A
20204,04562361,28,0,1,420,D,08,D,350,D,,A,,A,,A,,A
20204,04562371,12,0,1,410,D,08,D,7,D,,A,,A,,A,,A
20204,04562511,22,0,1,420,D,10,D,670,D,,A,,A,,A,,A
20204,04562561,56,0,1,410,D,08,D,45,D,,A,,A,,A,,A
20204,04562701,39,0,1,430,D,08,D,,H,425,D,405,D,415,D,,A
20204,04562701,39,1,1,405,D,08,D,408,E,,A,,A,,A,,A
20204,04563071,23,0,1,420,D,10,D,80,D,,A,,A,,A,,A
20204,04563091,47,0,1,430,D,09,D,,H,410,D,415,D,,A,,A
20204,04563091,47,1,1,410,D,09,D,36,E,,A,,A,,A,,A
20204,04563091,47,2,1,420,D,09,D,39,E,,A,,A,,A,,A
20204,04563341,28,0,1,420,D,09,D,150,D,,A,,A,,A,,A
20204,04563341,29,0,1,410,D,09,D,50,D,,A,,A,,A,,A
20204,04563511,20,0,1,420,D,08,D,260,D,,A,,A,,A,,A
20204,04563661,19,0,1,405,D,09,D,100,D,,A,,A,,A,,A
20204,04563941,12,0,1,420,D,09,D,72,D,,A,,A,,A,,A
20204,04564391,33,0,1,420,D,09,D,65,D,,A,,A,,A,,A
20204,04564611,40,0,1,420,D,10,D,700,D,,A,,A,,A,,A
20204,04564671,18,0,1,400,D,10,D,26,F,,A,,A,,A,,A
20204,04564731,33,0,1,405,D,10,D,570,D,,A,,A,,A,,A
20204,04564911,23,0,1,410,D,09,D,80,D,,A,,A,,A,,A
20204,04564941,27,0,1,410,D,08,D,14,D,,A,,A,,A,,A
20204,04564941,28,0,1,420,D,08,D,54,D,,A,,A,,A,,A
20204,04564941,29,0,1,420,D,08,D,124,D,,A,,A,,A,,A
20204,04564941,30,0,1,405,D,08,D,151,D,,A,,A,,A,,A
20204,04564941,31,0,1,420,D,08,D,25,D,,A,,A,,A,,A
20204,04565011,23,0,1,410,D,10,D,30,D,,A,,A,,A,,A
20204,04565011,24,0,1,430,D,10,D,,H,405,D,415,D,,A,,A
20204,04565011,24,1,1,405,D,10,D,42,E,,A,,A,,A,,A
20204,04565011,24,2,1,420,D,10,D,10,E,,A,,A,,A,,A
20204,04565011,25,0,1,410,D,09,D,30,D,,A,,A,,A,,A
20204,04565011,26,0,1,410,D,09,D,30,D,,A,,A,,A,,A
20204,04565011,27,0,1,430,D,09,D,,H,405,D,415,D,,A,,A
20204,04565011,27,1,1,405,D,09,D,70,E,,A,,A,,A,,A
20204,04565011,27,2,1,420,D,09,D,18,E,,A,,A,,A,,A
20204,04565011,28,0,1,420,D,09,D,30,D,,A,,A,,A,,A
20204,04565011,29,0,1,430,D,09,D,,H,405,D,415,D,,A,,A
20204,04565011,29,1,1,405,D,09,D,41,E,,A,,A,,A,,A
20204,04565011,29,2,1,420,D,09,D,11,E,,A,,A,,A,,A
20204,04565281,42,0,1,400,D,09,D,50,D,,A,,A,,A,,A
20204,04565281,43,0,1,420,D,10,D,350,D,,A,,A,,A,,A
20204,04565281,44,0,1,410,D,10,D,50,D,,A,,A,,A,,A
20204,04565511,18,0,1,420,D,10,D,199,F,,A,,A,,A,,A
20204,04565641,26,0,1,410,D,08,D,25,D,,A,,A,,A,,A
20204,04565641,27,0,1,420,D,08,D,145,D,,A,,A,,A,,A
20204,04565671,34,0,1,410,D,09,D,55,D,,A,,A,,A,,A
20204,04565671,35,0,1,420,D,10,D,72,D,,A,,A,,A,,A
20204,04565701,24,0,1,410,D,08,D,7,D,,A,,A,,A,,A
20204,04565701,25,0,1,420,D,08,D,71,D,,A,,A,,A,,A
20204,04565831,26,0,1,430,D,10,D,,H,415,D,400,D,,A,,A
20204,04565831,26,1,1,420,D,10,D,131,E,,A,,A,,A,,A
20204,04565831,26,2,1,400,D,10,D,19,E,,A,,A,,A,,A
20204,04565951,28,0,1,430,D,09,D,,H,410,D,415,D,,A,,A
20204,04565951,28,1,1,410,D,09,D,6,E,,A,,A,,A,,A
20204,04565951,28,2,1,420,D,09,D,69,E,,A,,A,,A,,A
20204,04566021,39,0,1,420,D,10,D,65,D,,A,,A,,A,,A
20204,04566134,19,0,1,410,D,10,D,20,D,,A,,A,,A,,A
20204,04566134,20,0,1,420,D,10,D,150,D,,A,,A,,A,,A
20204,04566161,22,0,1,420,D,08,D,130,D,,A,,A,,A,,A
20204,04566341,25,0,1,410,D,10,D,12,D,,A,,A,,A,,A
20204,04566341,26,0,1,410,D,10,D,12,D,,A,,A,,A,,A
20204,04566341,27,0,1,420,D,10,D,37,D,,A,,A,,A,,A
20204,04566341,28,0,1,420,D,10,D,65,D,,A,,A,,A,,A
20204,04566432,18,0,1,420,D,10,D,130,D,,A,,A,,A,,A
20204,04566461,16,0,1,400,D,10,D,32,D,,A,,A,,A,,A
20204,04566761,19,0,1,420,D,10,D,27,D,,A,,A,,A,,A
20204,04566821,35,0,1,420,D,10,D,85,D,,A,,A,,A,,A
20204,04566871,43,0,1,400,D,10,D,60,D,,A,,A,,A,,A
20204,04567171,17,0,1,400,D,09,D,34,D,,A,,A,,A,,A
20204,04567231,39,0,1,420,D,09,D,36,F,,A,,A,,A,,A
20204,04567251,27,0,1,410,D,08,D,15,D,,A,,A,,A,,A
20204,04567471,19,0,1,400,D,08,D,40,D,,A,,A,,A,,A
20204,04567471,20,0,1,420,D,10,D,229,D,,A,,A,,A,,A
20204,04567541,34,0,1,400,D,09,D,25,D,,A,,A,,A,,A
20204,04567541,35,0,1,420,D,08,D,48,D,,A,,A,,A,,A
20204,04567541,36,0,1,420,D,08,D,30,D,,A,,A,,A,,A
20204,04567591,19,0,1,430,D,10,D,,H,410,D,415,D,,A,,A
20204,04567591,19,1,1,410,D,10,D,7,E,,A,,A,,A,,A
20204,04567591,19,2,1,420,D,10,D,73,E,,A,,A,,A,,A
20204,04567631,21,0,1,400,D,10,D,79,D,,A,,A,,A,,A
20204,04567671,27,0,1,400,D,10,D,12,D,,A,,A,,A,,A
20204,04567671,28,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20204,04567671,29,0,1,420,D,10,D,60,D,,A,,A,,A,,A
20204,04568041,54,0,1,420,D,11,D,42,D,,A,,A,,A,,A
20204,04568261,21,0,1,420,D,11,D,90,D,,A,,A,,A,,A
20204,04568281,17,0,1,400,D,11,D,35,D,,A,,A,,A,,A
20204,04568461,34,0,1,420,D,11,D,26,D,,A,,A,,A,,A
20204,04568461,35,0,1,410,D,11,D,18,D,,A,,A,,A,,A
20204,04568571,9,0,1,400,D,09,D,35,D,,A,,A,,A,,A
20204,04568791,20,0,1,430,D,10,D,,H,410,D,415,D,,A,,A
20204,04568791,20,1,1,410,D,10,D,7,E,,A,,A,,A,,A
20204,04568791,20,2,1,420,D,10,D,69,E,,A,,A,,A,,A
20204,04568801,27,0,1,400,D,10,D,59,D,,A,,A,,A,,A
20204,04568831,28,0,1,420,D,10,D,28,D,,A,,A,,A,,A
20204,04569041,41,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20204,04569041,42,0,1,420,D,09,D,50,D,,A,,A,,A,,A
20204,04569221,27,0,1,430,D,10,D,,H,405,D,400,D,,A,,A
20204,04569221,27,1,1,400,D,10,D,300,E,,A,,A,,A,,A
20204,04569221,28,0,1,420,D,10,D,400,D,,A,,A,,A,,A
20204,04569241,15,0,1,420,D,11,D,300,F,,A,,A,,A,,A
20204,04569351,20,0,1,420,D,10,D,118,D,,A,,A,,A,,A
20204,04569421,28,0,1,420,D,11,D,195,D,,A,,A,,A,,A
20204,04569451,30,0,1,410,D,10,D,100,D,,A,,A,,A,,A
20204,04569721,22,0,1,420,D,09,D,60,D,,A,,A,,A,,A
20204,04569811,19,0,1,420,D,10,D,150,D,,A,,A,,A,,A
20204,04569921,15,0,1,410,D,09,D,7,D,,A,,A,,A,,A
20204,04569921,16,0,1,420,D,09,D,56,D,,A,,A,,A,,A
20204,04570251,22,0,1,410,D,09,D,7,D,,A,,A,,A,,A
20204,04570251,23,0,1,410,D,09,D,7,D,,A,,A,,A,,A
20204,04570251,24,0,1,420,D,09,D,65,D,,A,,A,,A,,A
20204,04570251,25,0,1,420,D,09,D,77,D,,A,,A,,A,,A
20204,04570431,36,0,1,405,D,11,D,440,D,,A,,A,,A,,A
20204,04570501,24,0,1,400,D,10,D,60,D,,A,,A,,A,,A
20204,04570501,25,0,1,430,D,09,D,,H,415,D,410,D,,A,,A
20204,04570501,25,1,1,420,D,09,D,64,E,,A,,A,,A,,A
20204,04570501,25,2,1,410,D,09,D,6,E,,A,,A,,A,,A
20204,04570631,23,0,1,410,D,11,D,30,D,,A,,A,,A,,A
20204,04570671,43,0,1,420,D,10,D,160,D,,A,,A,,A,,A
20204,04570771,22,0,1,400,D,11,D,50,D,,A,,A,,A,,A
20204,04570781,38,0,1,420,D,10,D,239,D,,A,,A,,A,,A
20204,04570831,17,0,1,410,D,11,D,200,D,,A,,A,,A,,A
20204,04570851,45,0,1,420,D,10,D,85,D,,A,,A,,A,,A
20204,04570881,30,0,1,430,D,09,D,,H,415,D,410,D,,A,,A
20204,04570881,30,1,1,420,D,09,D,33,E,,A,,A,,A,,A
20204,04570881,30,2,1,410,D,09,D,12,E,,A,,A,,A,,A
20204,04570991,20,0,1,420,D,10,D,142,D,,A,,A,,A,,A
20204,04571001,17,0,1,405,D,10,D,156,D,,A,,A,,A,,A
20204,04571011,28,0,1,400,D,09,D,25,F,,A,,A,,A,,A
20204,04571011,29,0,1,420,D,09,D,45,F,,A,,A,,A,,A
20204,04571251,17,0,1,420,D,10,D,43,D,,A,,A,,A,,A
20204,04571371,20,0,1,420,D,11,D,160,D,,A,,A,,A,,A
20204,04571491,50,0,1,420,D,09,D,460,D,,A,,A,,A,,A
20204,04571531,28,0,1,420,D,09,D,330,D,,A,,A,,A,,A
20204,04571611,35,0,1,420,D,11,D,100,D,,A,,A,,A,,A
20204,04571611,36,0,1,430,D,11,D,,H,405,D,415,D,,A,,A
20204,04571611,36,1,1,420,D,11,D,800,E,,A,,A,,A,,A
20204,04571641,34,0,1,420,D,11,D,70,D,,A,,A,,A,,A
20204,04571721,103,0,1,410,D,10,D,120,D,,A,,A,,A,,A
20204,04571721,104,0,1,410,D,11,D,80,D,,A,,A,,A,,A
20204,04571721,105,0,1,420,D,10,D,126,D,,A,,A,,A,,A
20204,04571721,106,0,1,420,D,11,D,84,D,,A,,A,,A,,A
20204,04571831,42,0,1,420,D,10,D,150,D,,A,,A,,A,,A
20204,04571851,37,0,1,430,D,09,D,,H,405,D,400,D,,A,,A
20204,04571851,37,1,1,400,D,09,D,663,E,,A,,A,,A,,A
20204,04572211,61,0,1,400,D,09,D,100,D,,A,,A,,A,,A
20204,04572241,35,0,1,400,D,09,D,36,F,,A,,A,,A,,A
20204,04572451,55,0,1,420,D,10,D,500,D,,A,,A,,A,,A
20204,04572451,56,0,1,400,D,11,D,16,D,,A,,A,,A,,A
20204,04572841,32,0,1,410,D,11,D,7,D,,A,,A,,A,,A
20204,04572841,33,0,1,420,D,11,D,73,D,,A,,A,,A,,A
20204,04573031,29,0,1,410,D,11,D,39,D,,A,,A,,A,,A
20204,04573571,38,0,1,400,D,10,D,35,D,,A,,A,,A,,A
20204,04573571,39,0,1,420,D,10,D,225,D,,A,,A,,A,,A
20204,04573641,70,0,1,405,D,10,D,237,D,,A,,A,,A,,A
20204,04573721,24,0,1,430,D,11,D,,H,425,D,405,D,415,D,,A
20204,04573721,24,1,1,420,D,11,D,162,E,,A,,A,,A,,A
20204,04573721,24,2,1,405,D,11,D,2425,E,,A,,A,,A,,A
20204,04573721,24,3,1,420,D,11,D,113,E,,A,,A,,A,,A
20204,04573721,25,0,1,430,D,11,D,,H,425,D,405,D,415,D,,A
20204,04573721,25,1,1,420,D,11,D,71,E,,A,,A,,A,,A
20204,04573721,25,2,1,405,D,11,D,1079,E,,A,,A,,A,,A
20204,04573721,25,3,1,420,D,11,D,50,E,,A,,A,,A,,A
20204,04573801,63,0,1,410,D,09,D,20,D,,A,,A,,A,,A
20204,04573901,11,0,1,420,D,09,D,65,D,,A,,A,,A,,A
20204,04574141,32,0,1,410,D,10,D,7,D,,A,,A,,A,,A
20204,04574141,33,0,1,420,D,10,D,70,D,,A,,A,,A,,A
20204,04574281,22,0,1,400,D,09,D,90,D,,A,,A,,A,,A
20204,04574301,17,0,1,420,D,11,D,103,D,,A,,A,,A,,A
20204,04574321,23,0,1,420,D,09,D,20,D,,A,,A,,A,,A
20204,04574581,34,0,1,420,D,10,D,151,D,,A,,A,,A,,A
20204,04574621,48,0,1,430,D,11,D,,H,410,D,415,D,,A,,A
20204,04574621,48,1,1,410,D,11,D,10,E,,A,,A,,A,,A
20204,04574621,48,2,1,420,D,11,D,100,E,,A,,A,,A,,A
20204,04574701,40,0,1,420,D,09,D,312,D,,A,,A,,A,,A
20204,04574701,41,0,1,420,D,10,D,370,D,,A,,A,,A,,A
20204,04574711,24,0,1,420,D,10,D,50,D,,A,,A,,A,,A
20204,04574801,51,0,1,430,D,10,D,,H,425,D,415,D,,A,,A
20204,04574801,51,1,1,420,D,10,D,75,E,,A,,A,,A,,A
20204,04574801,51,2,1,420,D,10,D,105,E,,A,,A,,A,,A
20204,04574821,20,0,1,420,D,11,D,86,D,,A,,A,,A,,A
20204,04574911,38,0,1,420,D,11,D,60,D,,A,,A,,A,,A
20204,04574911,39,0,1,420,D,09,D,60,D,,A,,A,,A,,A
20204,04575121,38,0,1,420,D,09,D,216,D,,A,,A,,A,,A
20204,04575171,22,0,1,400,D,10,D,25,D,,A,,A,,A,,A
20204,04575291,23,0,1,410,D,10,D,75,D,,A,,A,,A,,A
20204,04575291,24,0,1,420,D,10,D,255,D,,A,,A,,A,,A
20204,04575321,57,0,1,420,D,10,D,388,D,,A,,A,,A,,A
20204,04575511,22,0,1,405,D,10,D,162,D,,A,,A,,A,,A
20204,04575621,32,0,1,420,D,11,D,180,F,,A,,A,,A,,A
20204,04575791,22,0,1,420,D,11,D,385,D,,A,,A,,A,,A
20204,04575851,18,0,1,420,D,10,D,334,D,,A,,A,,A,,A
20204,04575871,24,0,1,420,D,10,D,150,D,,A,,A,,A,,A
20204,04576041,76,0,1,410,D,10,D,25,D,,A,,A,,A,,A
20204,04576041,77,0,1,420,D,11,D,200,D,,A,,A,,A,,A
20204,04576291,21,0,1,420,D,11,D,270,D,,A,,A,,A,,A
20204,04576441,34,0,1,410,D,11,D,65,D,,A,,A,,A,,A
20204,04576441,35,0,1,420,D,09,D,30,D,,A,,A,,A,,A
20204,04576441,36,0,1,400,D,10,D,40,D,,A,,A,,A,,A
20204,04576511,50,0,1,400,D,10,D,36,D,,A,,A,,A,,A
20204,04576551,34,0,1,405,D,09,D,1000,D,,A,,A,,A,,A
20204,04576641,29,0,1,400,D,11,D,26,D,,A,,A,,A,,A
20204,04576641,30,0,1,400,D,10,D,9,D,,A,,A,,A,,A
20204,04576681,38,0,1,400,D,10,D,60,D,,A,,A,,A,,A
20204,04576831,17,0,1,400,D,10,D,26,D,,A,,A,,A,,A
20204,04577561,25,0,1,400,D,09,D,60,D,,A,,A,,A,,A
20204,04577561,26,0,1,400,D,09,D,60,D,,A,,A,,A,,A
20204,04577561,27,0,1,420,D,09,D,515,D,,A,,A,,A,,A
20204,04577601,22,0,1,420,D,09,D,38,D,,A,,A,,A,,A
20204,04577871,21,0,1,420,D,11,D,35,D,,A,,A,,A,,A
20204,04577911,42,0,1,405,D,10,D,1000,D,,A,,A,,A,,A
20204,04577951,26,0,1,420,D,11,D,106,D,,A,,A,,A,,A
20204,04578021,37,0,1,430,D,10,D,,H,410,D,400,D,415,D,,A
20204,04578021,37,1,1,400,D,10,D,85,E,,A,,A,,A,,A
20204,04578021,37,2,1,420,D,10,D,565,E,,A,,A,,A,,A
20204,04578161,19,0,1,420,D,11,D,64,D,,A,,A,,A,,A
20204,04578321,24,0,1,420,D,11,D,30,D,,A,,A,,A,,A
20204,04578361,46,0,1,420,D,10,D,60,D,,A,,A,,A,,A
20204,04578411,16,0,1,430,D,09,D,,H,410,D,415,D,,A,,A
20204,04578411,16,1,1,410,D,09,D,8,E,,A,,A,,A,,A
20204,04578411,16,2,1,420,D,09,D,86,E,,A,,A,,A,,A
20204,04578461,32,0,1,420,D,10,D,85,D,,A,,A,,A,,A
20204,04578711,35,0,1,420,D,10,D,250,D,,A,,A,,A,,A
20204,04578901,26,0,1,420,D,10,D,270,D,,A,,A,,A,,A
20204,04578941,30,0,1,430,D,10,D,,H,425,D,405,D,415,D,,A
20204,04578941,30,1,1,420,D,10,D,24,E,,A,,A,,A,,A
20204,04578941,30,2,1,405,D,10,D,112,E,,A,,A,,A,,A
20204,04578941,30,3,1,420,D,10,D,46,E,,A,,A,,A,,A
20204,04579071,17,0,1,400,D,10,D,20,D,,A,,A,,A,,A
20204,04579101,33,0,1,420,D,10,D,87,D,,A,,A,,A,,A
20204,04579361,20,0,1,420,D,09,D,82,D,,A,,A,,A,,A
20204,04579381,40,0,1,420,D,09,D,65,D,,A,,A,,A,,A
20211,04378284,32,0,1,400,D,10,D,37,D,,A,,A,,A,,A
20211,04378294,35,0,1,400,D,10,D,26,D,,A,,A,,A,,A
20211,04378294,36,0,1,430,D,10,D,,H,425,D,405,D,415,D,,A
20211,04378294,36,1,1,420,D,10,D,56,E,,A,,A,,A,,A
20211,04378294,36,2,1,405,D,10,D,25,E,,A,,A,,A,,A
20211,04378294,36,3,1,420,D,10,D,23,E,,A,,A,,A,,A
20211,04378374,22,0,1,420,D,11,D,200,D,,A,,A,,A,,A
20211,04378564,66,0,1,420,D,10,D,109,D,,A,,A,,A,,A
20211,04378604,18,0,1,400,D,12,D,34,D,,A,,A,,A,,A
20211,04378614,77,0,1,410,D,12,D,68,D,,A,,A,,A,,A
20211,04378634,26,0,1,430,D,11,D,,H,415,D,410,D,,A,,A
20211,04378634,26,1,1,420,D,11,D,110,E,,A,,A,,A,,A
20211,04378634,26,2,1,410,D,11,D,10,E,,A,,A,,A,,A
20211,04378774,14,0,1,420,D,11,D,450,D,,A,,A,,A,,A
20211,04378874,53,0,2,400,D,10,D,90,D,,A,,A,,A,,A
20211,04379164,47,0,1,420,D,11,D,27,D,,A,,A,,A,,A
20211,04379164,48,0,1,420,D,12,D,27,D,,A,,A,,A,,A
20211,04379204,18,0,1,420,D,10,D,120,D,,A,,A,,A,,A
20211,04379304,39,0,1,400,D,12,D,38,D,,A,,A,,A,,A
20211,04379374,70,0,1,420,D,12,D,250,D,,A,,A,,A,,A
20211,04379434,14,0,1,420,D,12,D,300,D,,A,,A,,A,,A
20211,04379564,23,0,1,420,D,11,D,151,D,,A,,A,,A,,A
20211,04379604,24,0,1,410,D,12,D,95,D,,A,,A,,A,,A
20211,04379604,25,0,1,420,D,12,D,200,D,,A,,A,,A,,A
20211,04379734,69,0,1,400,D,12,D,28,D,,A,,A,,A,,A
20211,04379754,29,0,1,420,D,10,D,120,D,,A,,A,,A,,A
20211,04379894,19,0,1,420,D,11,D,130,D,,A,,A,,A,,A
20211,04380054,37,0,1,420,D,12,D,122,D,,A,,A,,A,,A
20211,04380094,26,0,1,420,D,12,D,100,D,,A,,A,,A,,A
20211,04380264,35,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20211,04380354,41,0,1,420,D,12,D,357,D,,A,,A,,A,,A
20211,04380474,62,0,1,420,D,12,D,35,F,,A,,A,,A,,A
20211,04380504,14,0,1,430,D,12,D,,H,415,D,410,D,,A,,A
20211,04380504,14,1,1,420,D,12,D,158,E,,A,,A,,A,,A
20211,04380504,14,2,1,410,D,12,D,27,E,,A,,A,,A,,A
20211,04380904,35,0,1,420,D,12,D,73,D,,A,,A,,A,,A
20211,04381014,31,0,1,420,D,12,D,200,D,,A,,A,,A,,A
20211,04381134,10,0,1,420,D,10,D,110,D,,A,,A,,A,,A
20211,04381204,40,0,1,420,D,12,D,115,D,,A,,A,,A,,A
20211,04381334,62,0,1,400,D,11,D,29,D,,A,,A,,A,,A
20211,04381334,63,0,1,420,D,11,D,142,D,,A,,A,,A,,A
20211,04381454,42,0,2,420,D,10,D,170,D,,A,,A,,A,,A
20211,04381554,66,0,2,430,D,10,D,,H,425,D,405,D,415,D,,A
20211,04381554,66,1,2,420,D,10,D,612,E,,A,,A,,A,,A
20211,04381554,66,2,2,420,D,10,D,888,E,,A,,A,,A,,A
20211,04381554,67,0,2,430,D,10,D,,H,425,D,405,D,415,D,,A
20211,04381554,67,1,2,420,D,10,D,1214,E,,A,,A,,A,,A
20211,04381554,67,2,2,420,D,10,D,300,E,,A,,A,,A,,A
20211,04381554,67,3,2,405,D,10,D,1361,D,,A,,A,,A,,A
20211,04381554,67,4,2,420,D,10,D,100,D,,A,,A,,A,,A
20211,04381654,36,0,1,420,D,12,D,54,D,,A,,A,,A,,A
20211,04381704,29,0,1,410,D,12,D,30,D,,A,,A,,A,,A
20211,04381704,30,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20211,04381704,30,1,1,405,D,12,D,105,E,,A,,A,,A,,A
20211,04381704,30,2,1,420,D,12,D,53,E,,A,,A,,A,,A
20211,04382074,34,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20211,04382194,84,0,2,430,D,10,D,,H,405,D,415,D,,A,,A
20211,04382194,84,1,2,420,D,10,D,400,E,,A,,A,,A,,A
20211,04382194,84,2,2,405,D,10,D,1237,D,,A,,A,,A,,A
20211,04382274,34,0,2,420,D,10,D,19,D,,A,,A,,A,,A
20211,04382524,27,0,1,430,D,12,D,,H,400,D,415,D,,A,,A
20211,04382524,27,1,1,400,D,12,D,29,E,,A,,A,,A,,A
20211,04382524,27,2,1,420,D,12,D,41,E,,A,,A,,A,,A
20211,04382534,26,0,1,420,D,10,D,65,D,,A,,A,,A,,A
20211,04382684,28,0,1,420,D,12,D,90,D,,A,,A,,A,,A
20211,04382704,32,0,2,405,D,10,D,580,D,,A,,A,,A,,A
20211,04382724,52,0,1,420,D,12,D,72,D,,A,,A,,A,,A
20211,04382774,19,0,1,420,D,12,D,310,D,,A,,A,,A,,A
20211,04383124,17,0,1,420,D,11,D,36,D,,A,,A,,A,,A
20211,04383124,18,0,1,410,D,11,D,32,D,,A,,A,,A,,A
20211,04383284,31,0,1,400,D,12,D,12,D,,A,,A,,A,,A
20211,04383284,32,0,1,405,D,12,D,600,D,,A,,A,,A,,A
20211,04383464,37,0,2,420,D,10,D,250,D,,A,,A,,A,,A
20211,04383744,59,0,1,420,D,11,D,76,D,,A,,A,,A,,A
20211,04383744,60,0,1,420,D,11,D,61,D,,A,,A,,A,,A
20211,04383944,37,0,1,420,D,12,D,132,D,,A,,A,,A,,A
20211,04384014,31,0,1,400,D,10,D,12,D,,A,,A,,A,,A
20211,04384014,32,0,1,420,D,10,D,197,D,,A,,A,,A,,A
20211,04384254,24,0,2,400,D,10,D,11,D,,A,,A,,A,,A
20211,04384324,43,0,1,400,D,12,D,25,D,,A,,A,,A,,A
20211,04384324,44,0,1,420,D,10,D,46,D,,A,,A,,A,,A
20211,04384394,23,0,1,400,D,10,D,90,D,,A,,A,,A,,A
20211,04384704,29,0,1,405,D,12,D,470,D,,A,,A,,A,,A
20211,04384774,54,0,1,410,D,11,D,20,D,,A,,A,,A,,A
20211,04384774,55,0,1,405,D,12,D,178,D,,A,,A,,A,,A
20211,04384814,23,0,1,430,D,10,D,,H,415,D,410,D,,A,,A
20211,04384814,23,1,1,420,D,10,D,144,E,,A,,A,,A,,A
20211,04384814,23,2,1,410,D,10,D,16,E,,A,,A,,A,,A
20211,04384844,52,0,1,400,D,10,D,25,D,,A,,A,,A,,A
20211,04384844,53,0,1,420,D,10,D,48,D,,A,,A,,A,,A
20211,04385214,52,0,1,420,D,12,D,200,D,,A,,A,,A,,A
20211,04385364,28,0,1,420,D,12,D,108,D,,A,,A,,A,,A
20211,04385394,57,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20211,04385404,33,0,1,420,D,12,D,130,D,,A,,A,,A,,A
20211,04385734,37,0,1,400,D,10,D,20,D,,A,,A,,A,,A
20211,04385744,38,0,1,420,D,12,D,100,D,,A,,A,,A,,A
20211,04385744,39,0,1,405,D,12,D,100,D,,A,,A,,A,,A
20211,04385754,31,0,1,405,D,12,D,127,F,,A,,A,,A,,A
20211,04385894,32,0,2,420,D,10,D,80,D,,A,,A,,A,,A
20211,04385994,53,0,1,420,D,11,D,136,D,,A,,A,,A,,A
20211,04386124,19,0,1,405,D,12,D,150,D,,A,,A,,A,,A
20211,04386194,46,0,1,405,D,11,D,421,D,,A,,A,,A,,A
20211,04386354,23,0,1,430,D,10,D,,H,405,D,415,D,,A,,A
20211,04386354,23,1,1,405,D,10,D,316,E,,A,,A,,A,,A
20211,04386354,23,2,1,420,D,10,D,484,E,,A,,A,,A,,A
20211,04386584,49,0,1,400,D,10,D,100,F,,A,,A,,A,,A
20211,04386844,19,0,1,400,D,11,D,25,D,,A,,A,,A,,A
20211,04386844,20,0,1,420,D,11,D,35,D,,A,,A,,A,,A
20211,04386864,38,0,1,400,D,11,D,54,D,,A,,A,,A,,A
20211,04386864,39,0,1,420,D,11,D,180,D,,A,,A,,A,,A
20211,04386894,47,0,1,420,D,10,D,94,D,,A,,A,,A,,A
20211,04386894,48,0,1,410,D,11,D,39,D,,A,,A,,A,,A
20211,04386964,44,0,2,420,D,10,D,364,D,,A,,A,,A,,A
