QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX,CHCKEFT,CHCKEFT_,REBTUSED,REBT_SED
20204,04342884,4,0,1,150,D,13,D,667,D,,A,,A
20204,04342884,5,0,2,170,D,09,D,150,D,,A,,A
20204,04342984,3,0,1,170,D,13,D,20,D,,A,,A
20204,04343034,5,0,1,160,D,11,D,200,D,,A,,A
20204,04343134,1,0,1,150,D,13,D,10,D,,A,,A
20204,04343244,5,0,1,170,D,13,D,100,D,,A,,A
20204,04343244,6,0,1,150,D,13,D,1200,D,,A,,A
20204,04343244,7,0,1,140,D,13,D,100,D,,A,,A
20204,04343254,1,0,1,800,D,09,D,1200,D,2,D,2,D
20204,04343294,3,0,1,170,D,11,D,200,D,,A,,A
20204,04343294,4,0,1,160,D,13,D,20,D,,A,,A
20204,04343304,2,0,1,160,D,13,D,50,D,,A,,A
20204,04343344,3,0,1,150,D,13,D,150,D,,A,,A
20204,04343354,2,0,1,160,D,11,D,50,D,,A,,A
20204,04343434,1,0,1,150,D,11,D,50,D,,A,,A
20204,04343434,2,0,1,150,D,11,D,50,D,,A,,A
20204,04343434,3,0,1,800,D,09,D,1200,D,2,D,1,D
20204,04343444,5,0,1,160,D,13,D,25,D,,A,,A
20204,04343444,6,0,1,160,D,11,D,50,D,,A,,A
20204,04343444,7,0,1,160,D,11,D,50,D,,A,,A
20204,04343474,1,0,1,150,D,13,D,400,D,,A,,A
20204,04343484,2,0,1,150,D,13,D,150,D,,A,,A
20204,04343564,11,0,1,170,D,09,D,50,D,,A,,A
20204,04343564,12,0,1,150,D,13,D,100,D,,A,,A
20204,04343574,1,0,1,100,D,13,D,400,D,,A,,A
20204,04343674,9,0,1,160,D,13,D,100,D,,A,,A
20204,04343684,2,0,1,150,D,13,D,200,D,,A,,A
20204,04343714,2,0,1,160,D,10,D,50,D,,A,,A
20204,04343714,3,0,2,160,D,09,D,50,D,,A,,A
20204,04343844,2,0,1,150,D,11,D,80,D,,A,,A
20204,04343904,1,0,1,170,D,10,D,250,D,,A,,A
20204,04344224,4,0,1,150,D,13,D,230,D,,A,,A
20204,04344224,5,0,1,150,D,13,D,150,D,,A,,A
20204,04344304,1,0,1,150,D,13,D,30,D,,A,,A
20204,04344304,2,0,1,160,D,13,D,30,D,,A,,A
20204,04344404,12,0,1,150,D,13,D,381,F,,A,,A
20204,04344524,5,0,1,160,D,11,D,100,D,,A,,A
20204,04344544,5,0,1,100,D,09,D,1000,D,,A,,A
20204,04344544,6,0,1,140,D,09,D,200,D,,A,,A
20204,04344584,1,0,1,150,D,09,D,1400,D,,A,,A
20204,04344584,2,0,1,150,D,09,D,500,D,,A,,A
20204,04344584,3,0,2,150,D,09,D,100,D,,A,,A
20204,04344634,3,0,1,170,D,13,D,5,D,,A,,A
20204,04344674,1,0,1,150,D,13,D,400,D,,A,,A
20204,04344714,7,0,1,160,D,09,D,100,D,,A,,A
20204,04344744,8,0,1,150,D,13,D,200,D,,A,,A
20204,04344794,1,0,1,160,D,13,D,50,D,,A,,A
20204,04344844,1,0,1,130,D,13,D,16,D,,A,,A
20204,04344844,2,0,1,160,D,13,D,17,D,,A,,A
20204,04344844,3,0,1,150,D,13,D,100,D,,A,,A
20204,04344844,4,0,1,150,D,13,D,200,D,,A,,A
20204,04344874,1,0,1,150,D,13,D,375,D,,A,,A
20204,04344874,2,0,1,160,D,11,D,30,D,,A,,A
20204,04344894,2,0,1,160,D,10,D,30,D,,A,,A
20204,04344934,2,0,1,170,D,11,D,400,D,,A,,A
20204,04344934,3,0,1,150,D,13,D,175,D,,A,,A
20204,04344954,6,0,1,150,D,13,D,100,D,,A,,A
20204,04344954,7,0,1,160,D,13,D,50,D,,A,,A
20204,04344964,9,0,1,140,D,10,D,200,D,,A,,A
20204,04344964,10,0,1,140,D,11,D,100,D,,A,,A
20204,04344964,11,0,1,160,D,11,D,150,D,,A,,A
20204,04344974,2,0,1,170,D,13,D,150,D,,A,,A
20204,04344974,3,0,1,150,D,11,D,12000,D,,A,,A
20204,04345004,4,0,1,150,D,13,D,900,D,,A,,A
20204,04345094,8,0,1,150,D,13,D,260,D,,A,,A
20204,04345164,2,0,1,100,D,13,D,200,D,,A,,A
20204,04345194,1,0,1,170,D,11,D,100,D,,A,,A
20204,04345194,2,0,1,150,D,13,D,60,D,,A,,A
20204,04345244,11,0,1,150,D,10,D,320,D,,A,,A
20204,04345244,12,0,1,150,D,13,D,30,D,,A,,A
20204,04345244,13,0,1,150,D,13,D,300,D,,A,,A
20204,04345264,5,0,1,170,D,09,D,40,D,,A,,A
20204,04345274,1,0,1,150,D,13,D,50,D,,A,,A
20204,04345274,2,0,1,150,D,13,D,50,D,,A,,A
20204,04345324,3,0,1,160,D,11,D,25,D,,A,,A
20204,04345324,4,0,1,150,D,13,D,30,D,,A,,A
20204,04345344,4,0,1,150,D,13,D,316,F,,A,,A
20204,04345364,2,0,1,110,D,13,D,320,D,,A,,A
20204,04345434,5,0,1,150,D,13,D,800,D,,A,,A
20204,04345434,6,0,1,160,D,13,D,60,D,,A,,A
20204,04345464,1,0,1,170,D,11,D,12000,D,,A,,A
20204,04345694,5,0,1,150,D,13,D,1500,D,,A,,A
20204,04345754,5,0,1,160,D,11,D,600,D,,A,,A
20204,04345814,4,0,1,100,D,13,D,690,D,,A,,A
20204,04345814,5,0,1,160,D,13,D,1000,D,,A,,A
20204,04345814,6,0,2,100,D,09,D,400,D,,A,,A
20204,04345964,1,0,1,140,D,10,D,100,D,,A,,A
20204,04346094,4,0,1,150,D,13,D,100,D,,A,,A
20204,04346134,4,0,1,170,D,13,D,150,D,,A,,A
20204,04346134,5,0,1,150,D,13,D,80,D,,A,,A
20204,04346204,10,0,1,160,D,13,D,150,D,,A,,A
20204,04346244,2,0,1,150,D,13,D,80,D,,A,,A
20204,04346374,7,0,1,160,D,11,D,21,D,,A,,A
20204,04346374,8,0,1,800,D,11,D,1200,D,1,D,3,D
20204,04346384,8,0,1,150,D,13,D,80,D,,A,,A
20204,04346394,9,0,1,140,D,13,D,140,D,,A,,A
20204,04346394,10,0,2,140,D,09,D,200,D,,A,,A
20204,04346414,1,0,1,150,D,13,D,250,D,,A,,A
20204,04346484,1,0,1,100,D,11,D,100,D,,A,,A
20204,04346504,3,0,1,160,D,13,D,75,D,,A,,A
20204,04346544,4,0,1,160,D,10,D,20,D,,A,,A
20204,04346544,5,0,1,160,D,11,D,25,D,,A,,A
20204,04346564,1,0,1,160,D,11,D,12,D,,A,,A
20204,04346574,30,0,1,140,D,10,D,20,D,,A,,A
20204,04346574,31,0,1,140,D,11,D,20,D,,A,,A
20204,04346574,32,0,1,150,D,13,D,400,D,,A,,A
20204,04346574,33,0,2,140,D,09,D,50,D,,A,,A
20204,04346614,4,0,1,170,D,11,D,12,D,,A,,A
20204,04346654,4,0,1,160,D,10,D,300,D,,A,,A
20204,04346654,5,0,2,140,D,09,D,100,D,,A,,A
20204,04346694,3,0,1,150,D,13,D,200,D,,A,,A
20204,04346724,3,0,1,160,D,13,D,2,D,,A,,A
20204,04346784,1,0,1,170,D,09,D,3030,D,,A,,A
20204,04346784,2,0,1,170,D,10,D,725,D,,A,,A
20204,04346804,5,0,1,150,D,13,D,200,D,,A,,A
20204,04346824,7,0,1,170,D,13,D,20,D,,A,,A
20204,04346824,8,0,1,140,D,09,D,100,D,,A,,A
20204,04346864,7,0,1,160,D,09,D,25,D,,A,,A
20204,04346864,8,0,1,160,D,10,D,25,D,,A,,A
20204,04346864,9,0,1,160,D,11,D,25,D,,A,,A
20204,04346884,1,0,1,120,D,13,D,1660,D,,A,,A
20204,04346984,1,0,1,800,D,09,D,1754,F,1,D,1,D
20204,04347144,4,0,1,170,D,11,D,20,D,,A,,A
20204,04347144,5,0,2,140,D,09,D,125,D,,A,,A
20204,04347184,28,0,1,150,D,13,D,311,F,,A,,A
20204,04347194,2,0,1,170,D,13,D,20,D,,A,,A
20204,04347244,9,0,1,170,D,10,D,100,D,,A,,A
20204,04347244,10,0,1,170,D,13,D,5,D,,A,,A
20204,04347324,5,0,1,170,D,13,D,15,D,,A,,A
20204,04347324,6,0,1,140,D,10,D,100,D,,A,,A
20204,04347324,7,0,1,150,D,13,D,250,D,,A,,A
20204,04347324,8,0,1,160,D,13,D,305,D,,A,,A
20204,04347344,2,0,1,160,D,10,D,5,D,,A,,A
20204,04347464,7,0,1,130,D,09,D,250,D,,A,,A
20204,04347464,8,0,1,130,D,11,D,250,D,,A,,A
20204,04347604,1,0,1,100,D,09,D,250,D,,A,,A
20204,04347614,6,0,1,140,D,13,D,296,D,,A,,A
20204,04347614,7,0,1,150,D,13,D,150,D,,A,,A
20204,04347614,8,0,1,160,D,13,D,50,D,,A,,A
20204,04347624,1,0,1,170,D,13,D,10,D,,A,,A
20204,04347644,2,0,1,120,D,13,D,2600,D,,A,,A
20204,04347654,2,0,2,170,D,09,D,50,D,,A,,A
20204,04347714,9,0,1,170,D,10,D,21,D,,A,,A
20204,04347714,10,0,1,170,D,11,D,30,D,,A,,A
20204,04347714,11,0,1,170,D,09,D,14,D,,A,,A
20204,04347714,12,0,1,170,D,10,D,145,D,,A,,A
20204,04347714,13,0,1,150,D,13,D,800,D,,A,,A
20204,04347774,3,0,1,150,D,13,D,15,D,,A,,A
20204,04348124,1,0,1,110,D,13,D,640,D,,A,,A
20204,04348124,2,0,1,160,D,13,D,15,D,,A,,A
20204,04348144,6,0,1,130,D,10,D,100,D,,A,,A
20204,04348144,7,0,1,150,D,13,D,300,D,,A,,A
20204,04348174,1,0,1,110,D,13,D,1100,D,,A,,A
20204,04348174,2,0,1,150,D,13,D,100,D,,A,,A
20204,04348184,2,0,1,150,D,13,D,200,D,,A,,A
20204,04348254,16,0,1,140,D,10,D,100,D,,A,,A
20204,04348254,17,0,1,160,D,13,D,100,D,,A,,A
20204,04348254,18,0,2,160,D,09,D,300,D,,A,,A
20204,04348264,2,0,2,180,D,09,D,1250,D,,A,,A
20204,04348294,10,0,1,130,D,11,D,350,D,,A,,A
20204,04348294,11,0,1,150,D,09,D,250,D,,A,,A
20204,04348294,12,0,1,150,D,10,D,150,D,,A,,A
20204,04348294,13,0,1,150,D,10,D,505,D,,A,,A
20204,04348294,14,0,1,150,D,11,D,300,D,,A,,A
20204,04348294,15,0,1,150,D,11,D,500,D,,A,,A
20204,04348294,16,0,1,150,D,13,D,50,D,,A,,A
20204,04348294,17,0,1,160,D,09,D,305,D,,A,,A
20204,04348294,18,0,1,160,D,09,D,150,D,,A,,A
20204,04348294,19,0,1,160,D,10,D,115,D,,A,,A
20204,04348294,20,0,2,160,D,09,D,305,D,,A,,A
20204,04348294,21,0,2,160,D,09,D,150,D,,A,,A
20204,04348394,2,0,1,170,D,13,D,26,D,,A,,A
20204,04348394,3,0,1,160,D,13,D,10,D,,A,,A
20204,04348394,4,0,1,150,D,13,D,150,D,,A,,A
20204,04348474,3,0,1,170,D,13,D,350,D,,A,,A
20204,04348494,4,0,1,170,D,09,D,200,D,,A,,A
20204,04348494,5,0,1,170,D,10,D,200,D,,A,,A
20204,04348494,6,0,1,170,D,11,D,200,D,,A,,A
20204,04348494,7,0,1,170,D,11,D,40,D,,A,,A
20204,04348534,2,0,1,150,D,13,D,20,D,,A,,A
20204,04348544,5,0,1,170,D,10,D,10,D,,A,,A
20204,04348544,6,0,1,150,D,09,D,75,D,,A,,A
20204,04348544,7,0,1,160,D,10,D,35,D,,A,,A
20204,04348544,8,0,1,160,D,11,D,100,D,,A,,A
20204,04348544,9,0,2,170,D,09,D,35,D,,A,,A
20204,04348614,2,0,1,160,D,11,D,1000,D,,A,,A
20204,04348714,3,0,1,150,D,09,D,50,D,,A,,A
20204,04348794,6,0,1,160,D,11,D,100,D,,A,,A
20204,04348794,7,0,1,150,D,13,D,550,D,,A,,A
20204,04348794,8,0,1,160,D,11,D,100,D,,A,,A
20204,04348834,3,0,1,150,D,13,D,5000,D,,A,,A
20204,04348834,4,0,1,160,D,11,D,10000,D,,A,,A
20204,04348834,5,0,2,170,D,09,D,200,D,,A,,A
20204,04348904,1,0,1,170,D,09,D,100,D,,A,,A
20204,04348904,2,0,1,110,D,13,D,1100,D,,A,,A
20204,04349014,1,0,1,150,D,13,D,400,D,,A,,A
20204,04349094,3,0,1,130,D,13,D,100,D,,A,,A
20204,04349094,4,0,1,150,D,13,D,200,D,,A,,A
20204,04349124,2,0,1,150,D,13,D,50,D,,A,,A
20204,04349204,8,0,1,170,D,10,D,100,D,,A,,A
20204,04349204,9,0,1,170,D,11,D,100,D,,A,,A
20204,04349464,7,0,1,160,D,10,D,550,D,,A,,A
20204,04349464,8,0,2,150,D,09,D,185,D,,A,,A
20204,04349584,9,0,1,150,D,09,D,430,D,,A,,A
20204,04349584,10,0,1,150,D,10,D,170,D,,A,,A
20204,04349584,11,0,1,150,D,11,D,805,D,,A,,A
20204,04349644,1,0,1,160,D,13,D,100,D,,A,,A
20204,04349844,10,0,1,160,D,09,D,22,D,,A,,A
20204,04349854,1,0,1,150,D,13,D,130,D,,A,,A
20204,04349934,4,0,1,170,D,13,D,130,D,,A,,A
20204,04350014,1,0,1,170,D,13,D,20,D,,A,,A
20204,04350014,2,0,1,150,D,13,D,20,D,,A,,A
20204,04350064,4,0,1,170,D,11,D,100,D,,A,,A
20204,04350124,7,0,1,150,D,13,D,100,D,,A,,A
20204,04350124,8,0,1,160,D,11,D,1000,D,,A,,A
20204,04350154,2,0,1,110,D,13,D,1150,D,,A,,A
20204,04350154,3,0,1,120,D,13,D,300,D,,A,,A
20204,04350174,6,0,1,160,D,11,D,27,D,,A,,A
20204,04350174,7,0,1,140,D,09,D,100,D,,A,,A
20204,04350174,8,0,2,140,D,09,D,100,D,,A,,A
20204,04350324,1,0,1,150,D,11,D,250,D,,A,,A
20204,04350344,6,0,1,180,D,13,D,500,D,,A,,A
20204,04350414,6,0,1,170,D,11,D,700,D,,A,,A
20204,04350444,1,0,1,150,D,13,D,425,D,,A,,A
20204,04350444,2,0,1,150,D,13,D,30,D,,A,,A
20204,04350444,3,0,1,160,D,13,D,100,D,,A,,A
20204,04350444,4,0,1,160,D,13,D,125,D,,A,,A
20204,04350444,5,0,1,160,D,13,D,50,D,,A,,A
20204,04350544,6,0,1,170,D,09,D,290,D,,A,,A
20204,04350544,7,0,1,170,D,10,D,85,D,,A,,A
20204,04350544,8,0,1,170,D,11,D,125,D,,A,,A
20204,04350544,9,0,1,140,D,09,D,25,D,,A,,A
20204,04350544,10,0,1,150,D,13,D,75,D,,A,,A
20204,04350544,11,0,1,160,D,13,D,80,D,,A,,A
20204,04350614,1,0,1,160,D,13,D,10,D,,A,,A
20204,04350714,2,0,1,110,D,13,D,700,D,,A,,A
20204,04350734,8,0,1,150,D,13,D,100,D,,A,,A
20204,04350914,2,0,1,170,D,10,D,350,D,,A,,A
20204,04351114,4,0,1,150,D,13,D,1340,D,,A,,A
20204,04351144,7,0,1,150,D,13,D,280,D,,A,,A
20204,04351144,8,0,1,160,D,09,D,30,D,,A,,A
20204,04351144,9,0,1,160,D,09,D,20,D,,A,,A
20204,04351144,10,0,1,160,D,09,D,20,D,,A,,A
20204,04351144,11,0,1,160,D,09,D,50,D,,A,,A
20204,04351144,12,0,1,160,D,09,D,30,D,,A,,A
20204,04351144,13,0,1,160,D,09,D,35,D,,A,,A
20204,04351144,14,0,1,160,D,09,D,25,D,,A,,A
20204,04351144,15,0,1,160,D,10,D,25,D,,A,,A
20204,04351144,16,0,1,160,D,10,D,10,D,,A,,A
20204,04351144,17,0,1,160,D,10,D,100,D,,A,,A
20204,04351144,18,0,1,160,D,11,D,100,D,,A,,A
20204,04351144,19,0,1,160,D,10,D,100,D,,A,,A
20204,04351144,20,0,1,160,D,11,D,100,D,,A,,A
20204,04351144,21,0,1,160,D,10,D,1000,D,,A,,A
20204,04351144,22,0,1,160,D,10,D,100,D,,A,,A
20204,04351144,23,0,1,160,D,10,D,10,D,,A,,A
20204,04351144,24,0,1,160,D,10,D,10,D,,A,,A
20204,04351144,25,0,1,160,D,10,D,20,D,,A,,A
20204,04351144,26,0,1,160,D,10,D,15,D,,A,,A
20204,04351144,27,0,1,160,D,11,D,100,D,,A,,A
20204,04351144,28,0,1,160,D,11,D,600,D,,A,,A
20204,04351294,10,0,1,170,D,10,D,100,D,,A,,A
20204,04351294,11,0,1,170,D,11,D,300,D,,A,,A
20204,04351354,3,0,1,170,D,09,D,225,D,,A,,A
20204,04351354,4,0,1,110,D,13,D,360,D,,A,,A
20204,04351404,3,0,1,150,D,13,D,100,D,,A,,A
20204,04351404,4,0,1,160,D,13,D,40,D,,A,,A
20204,04351694,1,0,1,170,D,10,D,100,D,,A,,A
20204,04351704,8,0,1,170,D,09,D,20,D,,A,,A
20204,04351704,9,0,1,170,D,10,D,10,D,,A,,A
20204,04351804,5,0,1,150,D,13,D,480,D,,A,,A
20204,04351824,4,0,1,160,D,10,D,70,D,,A,,A
20204,04351874,2,0,1,100,D,10,D,1000,D,,A,,A
20204,04351874,3,0,1,100,D,13,D,200,D,,A,,A
20204,04351874,4,0,1,150,D,13,D,350,D,,A,,A
20204,04351884,3,0,1,150,D,09,D,100,D,,A,,A
20204,04352024,2,0,1,150,D,13,D,750,D,,A,,A
20204,04352044,3,0,1,150,D,09,D,100,D,,A,,A
20204,04352124,5,0,1,150,D,13,D,10,D,,A,,A
20204,04352124,6,0,1,160,D,13,D,10,D,,A,,A
20204,04378033,3,0,1,100,D,13,D,500,D,,A,,A
20204,04378083,3,0,1,800,D,07,D,3000,D,1,D,1,D
20204,04378094,4,0,1,160,D,13,D,50,D,,A,,A
20204,04378094,5,0,1,800,D,07,D,1200,D,2,D,1,D
20204,04378153,3,0,1,110,D,13,D,60,D,,A,,A
20204,04378153,4,0,1,150,D,13,D,30,D,,A,,A
20204,04378173,5,0,1,150,D,13,D,100,D,,A,,A
20204,04378193,1,0,1,150,D,09,D,300,D,,A,,A
20204,04378283,1,0,1,150,D,08,D,100,D,,A,,A
20204,04378363,2,0,1,160,D,13,D,16,D,,A,,A
20204,04378613,11,0,1,160,D,09,D,25,D,,A,,A
20204,04378613,12,0,1,160,D,08,D,30,D,,A,,A
20204,04378633,2,0,1,150,D,13,D,300,D,,A,,A
20204,04378633,3,0,1,160,D,13,D,400,D,,A,,A
20204,04378633,4,0,1,800,D,07,D,1200,D,2,D,1,D
20204,04378663,1,0,1,160,D,09,D,20,D,,A,,A
20204,04378723,3,0,1,150,D,08,D,100,D,,A,,A
20204,04378773,2,0,1,170,D,07,D,400,D,,A,,A
20204,04378773,3,0,1,170,D,08,D,1000,D,,A,,A
20204,04378773,4,0,2,170,D,07,D,500,D,,A,,A
20204,04378863,2,0,1,100,D,13,D,216,F,,A,,A
20204,04378863,3,0,1,800,D,07,D,1200,D,1,D,3,D
20204,04378873,4,0,1,170,D,08,D,5,D,,A,,A
20204,04378953,1,0,1,150,D,13,D,400,D,,A,,A
20204,04379103,2,0,1,120,D,13,D,2000,D,,A,,A
20204,04379123,3,0,1,110,D,13,D,450,D,,A,,A
20204,04379163,4,0,2,170,D,07,D,200,D,,A,,A
20204,04379223,6,0,1,170,D,07,D,100,D,,A,,A
20204,04379223,7,0,1,170,D,09,D,50,D,,A,,A
20204,04379223,8,0,1,170,D,08,D,150,D,,A,,A
20204,04379223,9,0,1,160,D,13,D,5,D,,A,,A
20204,04379223,10,0,1,160,D,07,D,100,D,,A,,A
20204,04379223,11,0,1,160,D,08,D,100,D,,A,,A
20204,04379233,2,0,1,170,D,07,D,400,D,,A,,A
20204,04379243,3,0,1,170,D,13,D,10,D,,A,,A
20204,04379343,5,0,1,800,D,08,D,1530,F,,C,2,D
20204,04379363,6,0,1,160,D,09,D,300,D,,A,,A
20204,04379383,4,0,1,160,D,09,D,300,D,,A,,A
20204,04379443,6,0,1,150,D,13,D,600,D,,A,,A
20204,04379523,3,0,1,140,D,07,D,500,D,,A,,A
20204,04379523,4,0,1,160,D,13,D,35,D,,A,,A
20204,04379623,1,0,1,150,D,13,D,1200,D,,A,,A
20204,04379693,1,0,1,170,D,09,D,100,D,,A,,A
20204,04379713,3,0,1,160,D,09,D,75,D,,A,,A
20204,04379713,4,0,1,150,D,09,D,20,D,,A,,A
20204,04379733,4,0,1,140,D,07,D,40,D,,A,,A
20204,04379733,5,0,1,140,D,08,D,25,D,,A,,A
20204,04379733,6,0,1,160,D,09,D,40,D,,A,,A
20204,04379753,1,0,1,100,D,07,D,150,D,,A,,A
20204,04379753,2,0,1,150,D,13,D,170,D,,A,,A
20204,04379804,5,0,1,170,D,13,D,400,D,,A,,A
20204,04379823,4,0,1,160,D,09,D,500,D,,A,,A
20204,04379823,5,0,1,160,D,09,D,130,D,,A,,A
20204,04379823,6,0,1,160,D,07,D,40,D,,A,,A
20204,04379823,7,0,1,160,D,07,D,200,D,,A,,A
20204,04379833,1,0,1,170,D,07,D,1000,D,,A,,A
20204,04379883,1,0,1,150,D,13,D,25,D,,A,,A
20204,04380033,5,0,1,170,D,09,D,600,D,,A,,A
20204,04380093,6,0,1,140,D,07,D,1000,D,,A,,A
20204,04380093,7,0,1,160,D,07,D,500,D,,A,,A
20204,04380093,8,0,1,160,D,07,D,500,D,,A,,A
20204,04380204,5,0,1,170,D,13,D,10,D,,A,,A
20204,04380233,1,0,2,800,D,07,D,1200,D,2,D,1,D
20204,04380254,3,0,1,800,D,07,D,1200,D,2,D,1,D
20204,04380263,1,0,1,160,D,13,D,75,D,,A,,A
20204,04380263,2,0,1,160,D,13,D,40,D,,A,,A
20204,04380303,3,0,1,150,D,13,D,10,D,,A,,A
20204,04380353,5,0,1,150,D,13,D,100,D,,A,,A
20204,04380393,7,0,1,100,D,13,D,200,D,,A,,A
20204,04380393,8,0,1,130,D,07,D,500,D,,A,,A
20204,04380393,9,0,1,150,D,13,D,311,F,,A,,A
20204,04380393,10,0,1,160,D,07,D,163,F,,A,,A
20204,04380473,18,0,1,170,D,08,D,150,D,,A,,A
20204,04380553,10,0,1,160,D,13,D,25,D,,A,,A
20204,04380613,7,0,1,150,D,13,D,145,D,,A,,A
20204,04380613,8,0,1,160,D,13,D,22,D,,A,,A
20204,04380723,1,0,1,800,D,07,D,1200,D,1,D,1,D
20204,04380793,3,0,1,160,D,09,D,20,D,,A,,A
20204,04380793,4,0,1,800,D,07,D,1200,D,1,D,2,D
20204,04380803,2,0,1,170,D,13,D,500,D,,A,,A
20204,04380803,3,0,1,150,D,13,D,450,D,,A,,A
20204,04380823,4,0,1,800,D,07,D,800,D,1,D,1,D
20204,04380823,5,0,1,800,D,07,D,1200,D,1,D,1,D
20204,04380933,2,0,1,170,D,09,D,50,D,,A,,A
20204,04380964,3,0,1,150,D,13,D,500,D,,A,,A
20204,04380964,4,0,1,800,D,07,D,3600,D,2,D,1,D
20204,04381063,3,0,1,170,D,08,D,25,D,,A,,A
20204,04381063,4,0,1,160,D,13,D,100,D,,A,,A
20204,04381283,6,0,1,170,D,08,D,100,D,,A,,A
20204,04381333,9,0,1,150,D,08,D,150,D,,A,,A
20204,04381333,10,0,1,160,D,08,D,50,D,,A,,A
20204,04381423,1,0,1,170,D,08,D,300,D,,A,,A
20204,04381453,11,0,1,800,D,07,D,3600,D,1,D,2,D
20204,04381483,5,0,1,170,D,09,D,200,D,,A,,A
20204,04381483,6,0,1,800,D,07,D,1200,D,2,D,2,D
20204,04381553,7,0,1,170,D,13,D,375,D,,A,,A
20204,04381643,3,0,1,150,D,13,D,40,D,,A,,A
20204,04381713,7,0,1,150,D,13,D,60,D,,A,,A
20204,04381863,2,0,1,150,D,13,D,200,D,,A,,A
20204,04381883,1,0,1,160,D,13,D,300,D,,A,,A
20204,04381933,3,0,1,160,D,13,D,100,D,,A,,A
20204,04381933,4,0,2,160,D,07,D,60,D,,A,,A
20204,04381973,6,0,1,150,D,07,D,35,D,,A,,A
20204,04382033,3,0,1,170,D,13,D,20,D,,A,,A
20204,04382033,4,0,1,150,D,13,D,84,D,,A,,A
20204,04382063,4,0,1,170,D,08,D,600,D,,A,,A
20204,04382063,5,0,1,140,D,09,D,139,D,,A,,A
20204,04382073,3,0,1,170,D,13,D,200,D,,A,,A
20204,04382073,4,0,1,170,D,09,D,300,D,,A,,A
20204,04382113,3,0,1,800,D,07,D,700,D,3,D,1,D
20204,04382193,3,0,1,170,D,13,D,200,D,,A,,A
20204,04382193,4,0,1,170,D,13,D,50,D,,A,,A
20204,04382193,5,0,1,170,D,07,D,50,D,,A,,A
20204,04382193,6,0,1,170,D,09,D,50,D,,A,,A
20204,04382193,7,0,1,160,D,13,D,25,D,,A,,A
20204,04382193,8,0,1,160,D,13,D,30,D,,A,,A
20204,04382193,9,0,1,150,D,13,D,900,D,,A,,A
20204,04382193,10,0,1,150,D,13,D,50,D,,A,,A
20204,04382193,11,0,1,160,D,13,D,50,D,,A,,A
20204,04382193,12,0,1,140,D,13,D,50,D,,A,,A
20204,04382263,1,0,1,160,D,13,D,25,D,,A,,A
20204,04382263,2,0,1,160,D,13,D,25,D,,A,,A
20204,04382273,3,0,1,170,D,07,D,150,D,,A,,A
20204,04382293,10,0,1,800,D,07,D,2400,D,2,D,2,D
20204,04382383,1,0,1,100,D,13,D,1200,D,,A,,A
20204,04382383,2,0,1,160,D,07,D,300,D,,A,,A
20204,04382423,12,0,1,170,D,07,D,100,D,,A,,A
20204,04382423,13,0,1,170,D,09,D,300,D,,A,,A
20204,04382453,2,0,1,170,D,07,D,60,D,,A,,A
20204,04382453,3,0,1,160,D,09,D,20,D,,A,,A
20204,04382483,7,0,1,150,D,09,D,100,D,,A,,A
20204,04382483,8,0,1,160,D,13,D,200,D,,A,,A
20204,04382483,9,0,1,800,D,08,D,1501,F,3,D,1,D
20204,04382523,6,0,1,170,D,13,D,20,D,,A,,A
20204,04382523,7,0,1,150,D,13,D,80,D,,A,,A
20204,04382523,8,0,1,800,D,07,D,1200,D,2,D,1,D
20204,04382533,3,0,1,170,D,07,D,300,D,,A,,A
20204,04382593,3,0,1,150,D,13,D,20,D,,A,,A
20204,04382653,4,0,1,150,D,13,D,600,D,,A,,A
20204,04382653,5,0,1,160,D,13,D,50,D,,A,,A
20204,04382703,5,0,1,160,D,07,D,50,D,,A,,A
20204,04382733,1,0,1,150,D,13,D,40,D,,A,,A
20204,04382753,2,0,1,800,D,07,D,1200,D,1,D,3,D
20204,04382813,9,0,1,170,D,13,D,500,D,,A,,A
20204,04382843,3,0,1,110,D,13,D,737,D,,A,,A
20204,04382853,4,0,1,170,D,07,D,100,D,,A,,A
20204,04382853,5,0,1,170,D,08,D,100,D,,A,,A
20204,04382853,6,0,1,170,D,09,D,100,D,,A,,A
20204,04382853,7,0,1,170,D,07,D,10,D,,A,,A
20204,04382853,8,0,1,170,D,08,D,10,D,,A,,A
20204,04382853,9,0,1,170,D,09,D,10,D,,A,,A
20204,04382853,10,0,1,800,D,07,D,1200,D,2,D,1,D
20204,04382853,11,0,1,800,D,07,D,2400,D,2,D,1,D
20204,04382853,12,0,1,800,D,08,D,900,D,2,D,1,D
20204,04382853,13,0,1,800,D,09,D,900,D,2,D,1,D
20204,04382973,5,0,1,170,D,09,D,100,D,,A,,A
20204,04382973,6,0,1,160,D,13,D,15,D,,A,,A
20204,04383023,7,0,1,140,D,07,D,30,D,,A,,A
20204,04383053,4,0,1,140,D,08,D,500,D,,A,,A
20204,04383223,5,0,1,150,D,13,D,600,D,,A,,A
20204,04383223,6,0,1,150,D,08,D,200,D,,A,,A
20204,04383223,7,0,1,150,D,09,D,100,D,,A,,A
20204,04383233,7,0,1,170,D,08,D,40,D,,A,,A
20204,04383283,2,0,1,170,D,08,D,1500,D,,A,,A
