QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20211,04579442,8,0,5,01,D,100,D,,A,1,D,,B,2012,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04579452,6,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04579522,16,0,1,01,D,100,D,,A,3,D,02,D,2021,D,185000,D,31530,D,9064,F,5000,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20211,04609851,15,0,1,01,D,100,D,,A,3,D,11,F,2014,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04609871,14,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04609951,11,0,1,01,D,100,D,,A,3,D,11,F,2001,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04609981,22,0,1,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,5600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610031,26,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20211,04610211,10,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,980,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610241,17,0,1,01,D,100,D,,A,3,D,10,F,1988,D,,A,,A,,A,4600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610321,31,0,1,01,D,100,D,0.10,D,3,D,,B,2016,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04610321,32,0,1,02,D,300,D,,A,3,D,,B,2003,D,,A,,A,,A,2400,F,2,D,,A,,A,,A,1,D,0,D,,A,,A,,A
20211,04610331,3,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610391,4,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,1900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610421,8,0,1,01,D,100,D,,A,3,D,10,F,2006,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610461,13,0,1,01,D,100,D,,A,3,D,10,F,1989,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610471,33,0,1,01,D,100,D,,A,3,D,12,F,2011,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610471,34,0,1,02,D,600,D,,A,,A,11,F,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04610581,10,0,1,01,D,100,D,,A,3,D,11,F,1993,D,,A,,A,,A,5900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610651,11,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610661,13,0,1,01,D,100,D,,A,3,D,11,F,1997,D,,A,,A,,A,5300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610701,39,0,1,01,D,100,D,,A,3,D,10,F,1985,D,,A,,A,,A,6200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610731,22,0,1,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,6500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610801,8,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610841,13,0,1,01,D,100,D,,A,3,D,,B,1982,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04610851,11,0,1,01,D,100,D,0.10,D,3,D,,B,1990,D,,A,,A,,A,680,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04610861,11,0,1,01,D,100,D,0.08,D,3,D,11,F,2001,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04610951,21,0,1,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,790,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611083,11,0,1,01,D,100,D,,A,3,D,12,D,2020,D,146500,D,0,D,13000,D,3200,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20211,04611121,26,0,1,01,D,100,D,,A,3,D,11,F,2009,D,,A,,A,,A,7000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611131,20,0,1,01,D,100,D,,A,3,D,12,F,2019,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611151,17,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611161,32,0,1,01,D,100,D,,A,3,D,11,F,1971,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611171,12,0,1,01,D,100,D,,A,3,D,11,F,2015,D,,A,,A,,A,3200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611191,16,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611341,12,0,1,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,2500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611351,29,0,1,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611391,35,0,1,01,D,100,D,,A,3,D,12,F,2017,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611411,8,0,1,01,D,300,D,,A,3,D,,B,2008,D,,A,,A,,A,1400,F,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20211,04611441,5,0,1,01,D,100,D,,A,3,D,10,F,2010,D,,A,,A,,A,7800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611461,8,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611484,7,0,1,01,D,100,D,,A,3,D,11,D,2020,D,8000,D,0,D,10,D,400,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20211,04611484,8,0,1,02,D,200,D,,A,3,D,,B,1990,D,,A,,A,,A,400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04611541,10,0,1,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,3200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611671,31,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611671,32,0,1,02,D,300,D,,A,1,D,,B,,C,,A,,A,,A,4300,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04611691,11,0,1,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611701,7,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611731,4,0,1,01,D,100,D,,A,3,D,11,F,2019,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611791,14,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,950,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611831,25,0,1,01,D,100,D,,A,3,D,12,F,2011,D,,A,,A,,A,3100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611851,9,0,1,01,D,100,D,,A,3,D,12,F,2019,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611861,9,0,1,01,D,100,D,,A,3,D,,B,1970,D,,A,,A,,A,520,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611901,22,0,1,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,2200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04611931,16,0,1,01,D,100,D,,A,3,D,11,F,1979,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612141,27,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,2300,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20211,04612271,13,0,1,01,D,100,D,,A,3,D,11,F,2004,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612281,16,0,1,01,D,300,D,,A,3,D,10,F,2013,D,,A,,A,,A,50,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04612281,17,0,1,02,D,300,D,,A,3,D,,B,2018,D,,A,,A,,A,50,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04612281,18,0,1,03,D,300,D,,A,3,D,07,D,2020,D,,A,,A,,A,50,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04612371,6,0,1,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612493,17,0,1,01,D,100,D,,A,3,D,12,D,2020,D,700000,D,14000,D,6508,F,4200,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20211,04612511,5,0,1,01,D,100,D,,A,3,D,11,F,2017,D,,A,,A,,A,750,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612534,21,0,1,01,D,100,D,,A,1,D,06,D,2020,D,,A,,A,,A,2100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612611,8,0,1,01,D,100,D,,A,3,D,11,D,2020,D,142000,D,0,D,10000,D,1300,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20211,04612621,29,0,1,01,D,100,D,,A,3,D,10,F,2018,D,,A,,A,,A,900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612631,17,0,1,01,D,100,D,,A,3,D,12,F,2006,D,,A,,A,,A,7300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612681,15,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612701,30,0,1,01,D,100,D,,A,3,D,11,F,1994,D,,A,,A,,A,6100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612701,31,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04612731,11,0,1,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612731,12,0,1,02,D,300,D,,A,3,D,,B,1960,D,,A,,A,,A,6000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04612731,13,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04612751,11,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,3800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612763,10,0,1,01,D,100,D,,A,3,D,11,F,2012,D,,A,,A,,A,3100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612763,11,0,1,02,D,400,D,,A,3,D,10,F,2012,D,,A,,A,,A,3000,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04612791,8,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612801,14,0,1,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04612811,22,0,1,01,D,100,D,0.25,D,3,D,06,D,2020,D,,A,,A,,A,540,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04612981,17,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613001,8,0,1,01,D,100,D,,A,3,D,,B,1982,D,,A,,A,,A,3900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613041,16,0,1,01,D,100,D,,A,1,D,06,D,2020,D,,A,,A,,A,2500,D,,A,,A,,A,,A,1,D,0,D,,A,2,D,,A
20211,04613101,62,0,1,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613141,27,0,1,01,D,100,D,,A,3,D,11,F,1972,D,,A,,A,,A,4900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613141,28,0,1,02,D,300,D,,A,3,D,10,F,2015,D,,A,,A,,A,2000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04613151,12,0,1,01,D,100,D,,A,3,D,10,F,2000,D,,A,,A,,A,1800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613211,23,0,1,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,8600,F,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20211,04613231,7,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613251,20,0,1,01,D,100,D,0.10,D,3,D,,B,2016,D,,A,,A,,A,4300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04613291,48,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613301,23,0,1,01,D,100,D,,A,3,D,10,F,2018,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613321,8,0,1,01,D,100,D,,A,3,D,12,F,2001,D,,A,,A,,A,780,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613391,10,0,1,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613411,14,0,1,01,D,100,D,,A,3,D,10,F,2017,D,,A,,A,,A,3100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613421,10,0,1,01,D,100,D,,A,3,D,,B,1974,D,,A,,A,,A,1500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613481,21,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613551,26,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613631,14,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,1400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613661,19,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613671,24,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613681,19,0,1,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,7500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613701,22,0,1,01,D,100,D,,A,1,D,11,F,2017,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613801,9,0,1,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613821,20,0,1,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,9000,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20211,04613821,21,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04613821,22,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04613841,24,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,4300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613901,10,0,1,01,D,100,D,,A,3,D,,B,1960,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613931,21,0,1,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,7500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613961,10,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,5200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613971,17,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04613971,18,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04614021,9,0,1,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,11000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614081,20,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,2000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614091,18,0,1,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,3100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614091,19,0,1,02,D,300,D,,A,3,D,10,F,2008,D,,A,,A,,A,3500,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04614121,11,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614131,13,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614151,6,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614181,38,0,1,01,D,100,D,,A,3,D,05,D,2020,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614191,21,0,1,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,5700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614201,10,0,1,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,170,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614221,12,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614221,13,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04614261,9,0,1,01,D,100,D,,A,3,D,11,F,2012,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614281,18,0,1,01,D,100,D,,A,3,D,11,F,2020,D,,A,,A,,A,9300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614311,6,0,1,01,D,100,D,,A,3,D,11,D,2020,D,145000,D,0,D,6508,F,1800,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20211,04614331,8,0,1,01,D,100,D,,A,3,D,04,D,2020,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614361,11,0,1,01,D,100,D,,A,3,D,12,F,2020,D,,A,,A,,A,2300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614391,25,0,1,01,D,100,D,,A,3,D,11,F,2017,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614431,7,0,1,01,D,100,D,,A,3,D,11,F,2014,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614471,24,0,1,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,4900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614501,15,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614543,13,0,1,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614571,20,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,4300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614671,23,0,1,01,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04614731,36,0,1,01,D,100,D,,A,3,D,12,F,2012,D,,A,,A,,A,920,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614761,19,0,1,01,D,600,D,,A,,A,10,F,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04614761,20,0,1,02,D,600,D,,A,,A,11,F,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04614791,9,0,1,01,D,100,D,,A,3,D,10,F,1996,D,,A,,A,,A,2600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614931,9,0,1,01,D,100,D,,A,3,D,08,D,2020,D,,A,,A,,A,3600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04614971,7,0,1,01,D,100,D,,A,3,D,,B,1990,D,,A,,A,,A,3200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615011,12,0,1,01,D,100,D,,A,3,D,10,F,2020,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615021,11,0,1,01,D,100,D,,A,1,D,12,F,2019,D,,A,,A,,A,5400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615051,11,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,2300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615081,20,0,1,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,7900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615121,8,0,1,01,D,100,D,,A,3,D,10,F,2002,D,,A,,A,,A,910,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615201,5,0,1,01,D,100,D,,A,3,D,12,F,2020,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615221,7,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615261,23,0,1,01,D,100,D,,A,3,D,12,F,2015,D,,A,,A,,A,580,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615321,8,0,1,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615361,13,0,1,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615401,9,0,1,01,D,100,D,,A,3,D,11,F,1973,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615441,11,0,1,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615471,7,0,1,01,D,100,D,,A,1,D,,B,2018,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615531,13,0,1,01,D,100,D,,A,3,D,,B,1970,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615601,24,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615611,6,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,1800,F,,A,,A,,A,,A,1,D,0,D,,A,2,D,,A
20211,04615651,25,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615701,18,0,1,01,D,100,D,,A,3,D,10,F,2009,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615721,21,0,1,01,D,100,D,,A,3,D,11,F,2014,D,,A,,A,,A,6500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615771,13,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615831,20,0,1,01,D,100,D,,A,3,D,12,F,2002,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615861,34,0,1,01,D,100,D,,A,3,D,08,D,2020,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615861,35,0,1,02,D,300,D,,A,3,D,,B,2010,D,,A,,A,,A,500,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04615921,13,0,1,01,D,100,D,,A,3,D,12,F,2016,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615931,14,0,1,01,D,100,D,,A,3,D,10,F,2005,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04615931,15,0,1,02,D,400,D,,A,3,D,,B,2015,D,,A,,A,,A,100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04616041,12,0,1,01,D,100,D,,A,3,D,11,F,2017,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616071,7,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616181,15,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,130,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616241,5,0,1,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,5800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
