QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPFLUDX,VOPF_UDX,VOPPARKX,VOPP_RKX,VOPTOWX,VOPTOWX_,VOPDOCKX,VOPD_CKX,VOPPLCYX,VOPP_CYX,TANKGASX,TANK_ASX,JGASOXQV,JGAS_XQV,JDIESXQV,JDIE_XQV,VOPCLUBX,VOPC_UBX,VOPTOLLX,VOPT_LLX,VOPOILX,VOPOILX_,JELEXQV,JELEXQV_,JETHXQV,JETHXQV_,QADELEX,QADELEX_,QADETHX,QADETHX_,QELEDDZ,QELEDDZ_,VOPELBPR,VOPELBS,VOPELBS_,VOPELEC,VOPELECX,VOPELEC_,VOPETH,VOPETHX,VOPETHX_,VOPETH_,VOPE_BPR,VOPE_ECX
20204,04394243,20,0,1,,A,1,D,,A,,A,237,F,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20204,04394283,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394304,26,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,60,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394323,30,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,40,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394343,28,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394353,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394403,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394413,32,0,1,27,D,,A,,A,,A,,A,,A,1140,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394423,26,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394453,26,0,1,,A,,A,,A,,A,,A,,A,168,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394474,31,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394503,35,0,1,,A,,A,,A,,A,,A,,A,3000,D,,A,,A,15,D,60,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394543,48,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,20,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394573,64,0,1,,A,30,D,,A,,A,,A,,A,18,D,,A,,A,25,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20204,04394583,28,0,1,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394623,25,0,1,,A,250,D,,A,,A,,A,,A,1050,D,,A,,A,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394643,30,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394653,11,0,1,,A,,A,,A,,A,,A,,A,3,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394693,24,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394774,14,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394814,11,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394823,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20204,04394853,44,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394873,14,0,1,,A,8,D,,A,,A,,A,,A,225,D,,A,60,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394893,28,0,1,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394903,36,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394943,17,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20204,04394973,52,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,110,D,100,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394983,64,0,1,,A,,A,,A,,A,,A,,A,228,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04394993,23,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395033,22,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395043,22,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395063,32,0,1,,A,,A,,A,,A,,A,,A,405,D,,A,30,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395103,45,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395113,81,0,1,,A,5,D,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395173,22,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395203,44,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395223,48,0,1,,A,55,D,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395234,7,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395253,39,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395263,25,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,30,D,50,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395283,38,0,1,,A,,A,,A,,A,,A,,A,612,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395323,72,0,1,8,D,,A,,A,,A,,A,,A,1020,D,,A,,A,70,D,20,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395333,31,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395373,50,0,1,,A,,A,,A,,A,,A,,A,384,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20204,04395383,26,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,10,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395403,32,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395413,19,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395444,23,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395453,12,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395493,33,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395543,40,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395593,26,0,1,,A,50,D,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395633,30,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395653,52,0,1,,A,270,D,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395703,32,0,1,,A,,A,,A,,A,,A,60,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395744,22,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395753,20,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395763,29,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395814,17,0,1,,A,,A,,A,,A,,A,,A,1050,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395833,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,125,D,,A,50,F,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395853,33,0,1,50,D,,A,,A,,A,,A,,A,1599,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395863,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395973,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04395993,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396003,30,0,1,,A,36,F,,A,,A,,A,,A,840,D,,A,81,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396014,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396023,22,0,1,,A,,A,,A,,A,,A,,A,390,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396043,26,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396053,24,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396083,52,0,1,,A,,A,,A,,A,,A,,A,1380,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396113,17,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396203,25,0,1,24,D,,A,,A,,A,,A,,A,1548,D,,A,138,D,180,D,28,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396234,16,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396273,37,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396323,59,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396343,9,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396353,17,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396413,20,0,1,,A,15,D,,A,,A,,A,,A,360,D,,A,109,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396423,40,0,1,,A,90,D,,A,,A,,A,,A,300,D,,A,,A,30,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396483,60,0,1,,A,,A,,A,,A,,A,,A,315,D,,A,,A,55,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396503,72,0,1,,A,20,D,,A,,A,,A,,A,420,D,,A,,A,5,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396513,38,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,60,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396613,32,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396643,23,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396653,22,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,20,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396683,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396723,23,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396783,42,0,1,3,D,,A,,A,,A,,A,,A,360,D,,A,,A,35,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396793,17,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396823,20,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396844,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396853,14,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,2,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396883,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396923,45,0,1,,A,,A,,A,,A,,A,,A,141,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04396933,21,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20204,04396993,31,0,1,,A,,A,,A,,A,725,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20204,04397033,41,0,1,,A,100,D,,A,,A,,A,,A,240,D,,A,,A,14,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397043,42,0,1,,A,,A,,A,,A,,A,,A,120,D,30,D,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397053,82,0,1,20,D,,A,,A,,A,,A,,A,1056,D,,A,,A,80,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397073,61,0,1,,A,,A,,A,,A,,A,,A,975,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397213,43,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397233,43,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397263,42,0,1,,A,44,D,,A,,A,,A,,A,240,D,,A,206,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397303,41,0,1,,A,10,D,,A,,A,,A,,A,396,D,,A,150,D,22,D,80,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397353,41,0,1,,A,,A,,A,,A,,A,15,D,450,D,,A,,A,,A,12,D,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20204,04397363,12,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397393,35,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397423,28,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,55,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397463,53,0,1,,A,,A,,A,,A,,A,,A,540,D,,A,91,D,6,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397483,16,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,85,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397583,44,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397643,24,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397743,50,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397753,38,0,1,,A,,A,,A,,A,,A,,A,660,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397773,25,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A,25,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397783,19,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397814,36,0,1,,A,3,D,,A,,A,,A,,A,330,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397823,16,0,1,,A,25,D,,A,,A,,A,,A,555,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397893,70,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397903,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397923,11,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04397963,36,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398003,36,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,75,D,40,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398013,21,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20204,04398033,21,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398074,28,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398083,21,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398093,10,0,1,,A,,A,,A,,A,,A,,A,390,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398203,35,0,1,,A,,A,,A,,A,,A,,A,960,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398223,23,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,60,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398273,23,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398284,17,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398293,34,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398303,13,0,1,,A,,A,,A,,A,,A,,A,420,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398323,25,0,1,15,D,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398373,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398414,11,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398443,21,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398523,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398573,26,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,45,D,,A,20,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398583,49,0,1,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398593,31,0,1,,A,,A,,A,,A,,A,,A,135,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398613,53,0,1,,A,50,D,,A,,A,,A,,A,300,D,,A,,A,105,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20204,04398633,21,0,1,,A,,A,,A,,A,,A,,A,840,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398643,63,0,1,3,D,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398673,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398723,37,0,1,3,D,,A,,A,,A,,A,20,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398743,22,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398763,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398773,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398823,34,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,110,D,12,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398863,15,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398883,44,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398903,12,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398913,34,0,1,,A,234,D,,A,,A,,A,,A,201,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398943,28,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398963,24,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04398973,11,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04399013,36,0,1,,A,7,D,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04399043,32,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,110,D,15,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04399063,24,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04399083,38,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04399094,25,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04399123,49,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20204,04399173,15,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
