QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,APPRPB9_
20204,04547581,2,0,1,190,D,09,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04548421,7,0,1,190,D,07,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04548421,8,0,1,190,D,08,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04548421,9,0,1,190,D,09,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04548711,10,0,1,190,D,07,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04548721,6,0,1,200,D,09,D,154,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04548851,4,0,1,130,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04548871,3,0,1,200,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04548881,6,0,1,190,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04549391,10,0,1,210,D,07,D,,H,120,D,220,D,,A,,A,,A,,A,,A,,A,,A
20204,04549391,10,1,1,120,D,07,D,39,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04549391,10,2,1,220,D,07,D,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04549741,9,0,1,190,D,08,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04549781,3,0,1,190,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04549781,4,0,1,190,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04549781,5,0,1,190,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04549871,2,0,1,190,D,08,D,625,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04549911,4,0,1,110,D,08,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04549911,5,0,1,110,D,08,D,611,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04549971,1,0,1,190,D,07,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04550111,3,0,1,190,D,07,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04550121,22,0,1,190,D,08,D,252,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04550191,1,0,1,190,D,09,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04550361,18,0,1,190,D,09,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04550641,9,0,1,190,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04550641,10,0,1,190,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04550641,11,0,1,190,D,09,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04550651,4,0,1,100,D,09,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04550651,5,0,1,190,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04550721,6,0,1,200,D,07,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04550721,7,0,1,200,D,08,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04550721,8,0,1,200,D,09,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04551141,2,0,1,190,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04551231,2,0,1,190,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04551251,5,0,1,190,D,08,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04552361,12,0,1,190,D,07,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04552361,13,0,1,190,D,08,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04552361,14,0,1,190,D,09,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04552451,7,0,1,110,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04552451,8,0,1,110,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04552451,9,0,1,110,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04552751,25,0,1,190,D,08,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04552751,26,0,1,130,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04552831,4,0,1,130,D,07,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04553041,14,0,1,190,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04553181,3,0,1,130,D,07,D,625,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04553611,6,0,1,190,D,07,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04553821,11,0,1,110,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04553821,12,0,1,110,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04553821,13,0,1,110,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04554191,1,0,1,190,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04554271,4,0,1,130,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04554311,9,0,1,220,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04554611,4,0,1,220,D,08,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04555821,1,0,1,210,D,08,D,,H,190,D,130,D,,A,,A,,A,,A,,A,,A,,A
20204,04555821,1,1,1,190,D,08,D,101,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04555821,1,2,1,130,D,08,D,169,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04556214,25,0,1,190,D,08,D,126,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04556214,26,0,1,190,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04557131,9,0,1,150,D,09,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04557281,30,0,1,110,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04557281,31,0,1,110,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04557281,32,0,1,190,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04557281,33,0,1,190,D,09,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04557281,34,0,1,190,D,10,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04558341,6,0,1,100,D,10,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04558721,2,0,1,220,D,10,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04558721,3,0,1,200,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04558891,16,0,1,110,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04558981,6,0,1,190,D,10,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04559291,8,0,1,200,D,08,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04559351,8,0,1,130,D,09,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04559651,7,0,1,110,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04560581,9,0,1,190,D,10,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04560691,2,0,1,190,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04560821,25,0,1,110,D,09,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04560841,11,0,1,120,D,09,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04561521,11,0,1,200,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04561521,12,0,1,200,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04561521,13,0,1,200,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04561591,18,0,1,190,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04562291,8,0,1,190,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04562561,19,0,1,210,D,08,D,,H,210,D,110,D,,A,,A,,A,,A,,A,,A,,A
20204,04562561,19,1,1,100,D,08,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04562561,19,2,1,110,D,08,D,14,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04562561,19,3,1,200,D,08,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04563361,5,0,1,200,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04563441,7,0,1,190,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04563441,8,0,1,190,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04563501,4,0,1,190,D,09,D,132,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04563741,9,0,1,210,D,08,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,A
20204,04563741,9,1,1,110,D,08,D,62,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04563741,9,2,1,190,D,08,D,47,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04563911,12,0,1,190,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04563911,13,0,1,110,D,10,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04563911,14,0,1,110,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04564091,4,0,1,190,D,10,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04564391,4,0,1,190,D,08,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04564511,11,0,1,190,D,10,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04564611,9,0,1,110,D,09,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04564611,10,0,1,130,D,09,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04564861,24,0,1,190,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04565551,7,0,1,200,D,08,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04565551,8,0,1,200,D,09,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04565551,9,0,1,200,D,10,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04565591,2,0,1,110,D,09,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04566821,6,0,1,200,D,09,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04566871,12,0,1,190,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04566991,10,0,1,190,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04567251,3,0,1,200,D,08,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04567531,23,0,1,100,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04567531,24,0,1,200,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04567621,8,0,1,100,D,10,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04567831,3,0,1,190,D,10,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04567831,4,0,1,190,D,08,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04567872,8,0,1,190,D,10,D,658,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04567872,9,0,1,190,D,10,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04568041,14,0,1,200,D,10,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04568091,6,0,1,100,D,11,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04568091,7,0,1,190,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04568271,5,0,1,190,D,09,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04568271,6,0,1,190,D,10,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04568271,7,0,1,190,D,11,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04568721,15,0,1,190,D,09,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04568721,16,0,1,190,D,10,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04568721,17,0,1,190,D,11,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04568781,25,0,1,110,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04569481,4,0,1,220,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04569481,5,0,1,220,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04569481,6,0,1,220,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04570061,17,0,1,190,D,10,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04570431,9,0,1,200,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04570441,6,0,1,190,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04570611,3,0,1,220,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04570611,4,0,1,220,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04570611,5,0,1,220,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04570791,10,0,1,190,D,10,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04570931,12,0,1,200,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04571491,4,0,1,110,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04571721,34,0,1,190,D,09,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04571721,35,0,1,190,D,10,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04571721,36,0,1,190,D,11,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04571761,7,0,1,190,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04571931,3,0,1,110,D,10,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04572071,13,0,1,190,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04572071,14,0,1,100,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04572321,2,0,1,190,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04572421,5,0,1,190,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04572561,16,0,1,200,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04572561,17,0,1,200,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04572561,18,0,1,200,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04572561,19,0,1,190,D,09,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04572561,20,0,1,190,D,11,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04572641,10,0,1,140,D,09,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04572651,1,0,1,130,D,11,D,241,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04572851,3,0,1,110,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04573031,6,0,1,110,D,10,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04573271,2,0,1,190,D,11,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04573571,7,0,1,110,D,11,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04573571,8,0,1,110,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04573611,4,0,1,220,D,09,D,327,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04573641,16,0,1,110,D,09,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04573641,17,0,1,110,D,10,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04573641,18,0,1,110,D,11,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04573641,19,0,1,110,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04573811,1,0,1,190,D,11,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04574141,2,0,1,200,D,10,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04574711,1,0,1,130,D,10,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04574801,4,0,1,110,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04574801,5,0,1,190,D,09,D,105,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04574811,5,0,1,130,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04574911,8,0,1,200,D,11,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04575121,8,0,1,190,D,10,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04575341,5,0,1,190,D,09,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04575971,1,0,1,200,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04576101,9,0,1,200,D,09,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04576101,10,0,1,190,D,10,D,381,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04576101,11,0,1,160,D,10,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04576631,6,0,1,200,D,09,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04576821,12,0,1,100,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04577251,9,0,1,110,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04577691,7,0,1,200,D,11,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04577931,3,0,1,190,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04577931,4,0,1,190,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04577931,5,0,1,190,D,11,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04578371,11,0,1,190,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04578371,12,0,1,190,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04578371,13,0,1,190,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04578711,10,0,1,190,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04578941,5,0,1,190,D,10,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04579221,9,0,1,190,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04579431,2,0,1,200,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04579431,3,0,1,200,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04579431,4,0,1,200,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04579441,2,0,1,200,D,11,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04378614,23,0,1,200,D,12,D,485,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04378634,4,0,2,110,D,10,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04378724,4,0,1,200,D,11,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04378874,6,0,1,190,D,11,D,154,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04378874,7,0,2,200,D,10,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04379364,11,0,1,190,D,10,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04379374,4,0,1,190,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04379374,5,0,1,190,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04379374,6,0,2,190,D,10,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04379384,7,0,1,190,D,12,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04379384,600,0,1,190,D,10,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04379734,26,0,1,140,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04379974,8,0,1,190,D,12,D,208,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04380034,8,0,1,190,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04381654,4,0,1,110,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04381654,5,0,1,110,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04381654,6,0,1,110,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04381714,17,0,1,190,D,11,D,147,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04381744,5,0,1,190,D,12,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04381904,1,0,1,130,D,10,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04382424,28,0,1,200,D,11,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04382974,10,0,1,190,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04382974,11,0,2,190,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04384404,8,0,1,110,D,10,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04384404,9,0,1,110,D,11,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04384404,10,0,1,110,D,12,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04384564,4,0,1,190,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04384854,6,0,1,190,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04384944,10,0,1,190,D,11,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04385154,3,0,1,190,D,11,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04385824,8,0,1,190,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04385924,4,0,1,190,D,12,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04386194,6,0,1,140,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04386644,2,0,1,190,D,10,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04386644,3,0,1,190,D,11,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04386644,4,0,1,190,D,12,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04387654,13,0,1,200,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04387654,14,0,1,200,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04387654,15,0,1,200,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04387674,18,0,1,130,D,10,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04387674,19,0,1,130,D,11,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04387674,20,0,1,130,D,12,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04388764,3,0,1,210,D,12,D,,H,110,D,200,D,,A,,A,,A,,A,,A,,A,,A
20211,04388764,3,1,1,110,D,12,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04388764,3,2,1,200,D,12,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04388764,4,0,1,210,D,11,D,,H,110,D,200,D,,A,,A,,A,,A,,A,,A,,A
20211,04388764,4,1,1,110,D,11,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04388764,4,2,1,200,D,11,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04388764,5,0,1,210,D,10,D,,H,110,D,200,D,,A,,A,,A,,A,,A,,A,,A
20211,04388764,5,1,1,110,D,10,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04388764,5,2,1,200,D,10,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04388994,13,0,1,200,D,12,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04389014,12,0,2,190,D,10,D,148,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04389034,14,0,1,190,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04389034,15,0,1,190,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04389034,16,0,1,190,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04389154,11,0,1,110,D,10,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04389184,3,0,1,200,D,10,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04390594,9,0,1,200,D,10,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04390594,10,0,1,200,D,11,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04390594,11,0,1,200,D,12,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04390594,12,0,2,200,D,10,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04390804,7,0,1,170,D,10,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04390804,8,0,1,170,D,11,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04390804,9,0,1,170,D,12,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04390804,10,0,2,190,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04391044,3,0,1,170,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04391104,1,0,1,110,D,11,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04391294,9,0,1,190,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
