QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20202,04217264,20,0,1,330,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217264,21,0,1,510,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217264,22,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217294,19,0,1,420,D,1,D,02,D,455,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217294,20,0,1,510,D,1,D,03,D,390,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217314,19,0,1,200,D,1,D,03,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217314,20,0,1,620,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217314,21,0,2,120,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217354,16,0,1,120,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217354,17,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217374,20,0,1,200,D,1,D,02,D,820,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217374,21,0,1,120,D,1,D,03,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217374,22,0,1,620,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217404,16,0,1,410,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217404,17,0,1,410,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217404,18,0,1,410,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217454,17,0,1,420,D,1,D,03,D,259,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217454,18,0,1,620,D,1,D,03,D,305,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217464,10,0,1,330,D,1,D,03,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217494,12,0,1,200,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217574,17,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217594,14,0,1,420,D,1,D,02,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217724,9,0,1,420,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217724,10,0,1,620,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217724,11,0,1,620,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217724,12,0,1,620,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217804,10,0,1,330,D,1,D,01,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217824,9,0,1,120,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217824,10,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217984,12,0,1,110,D,1,D,03,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217984,13,0,1,620,D,1,D,13,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218014,34,0,1,200,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218044,12,0,1,620,D,1,D,03,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218064,21,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218074,27,0,1,530,D,1,D,03,D,11153,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218084,22,0,1,510,D,1,D,01,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218084,23,0,1,620,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218084,24,0,1,620,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218084,25,0,1,620,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218124,7,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,22,0,1,130,D,1,D,02,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,22,1,1,120,D,1,D,02,D,706,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,22,2,1,110,D,1,D,02,D,194,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,23,0,1,200,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,24,0,1,420,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,25,0,1,420,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,26,0,1,620,D,1,D,03,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,27,0,1,620,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,28,0,1,620,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,29,0,1,620,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,30,0,1,620,D,1,D,03,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,31,0,1,620,D,1,D,03,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218134,32,0,1,620,D,1,D,03,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218224,19,0,1,200,D,1,D,01,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218224,20,0,1,620,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218224,21,0,1,620,D,1,D,02,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218224,22,0,1,620,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218284,15,0,1,420,D,1,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218284,16,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218354,25,0,1,200,D,1,D,03,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218354,26,0,1,410,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04218354,27,0,1,620,D,1,D,03,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218374,8,0,1,330,D,1,D,02,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218374,9,0,1,620,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218454,15,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218464,12,0,1,420,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218464,13,0,2,420,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218524,15,0,1,200,D,1,D,01,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218524,16,0,1,410,D,1,D,01,D,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04218524,17,0,1,620,D,1,D,13,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218614,25,0,1,120,D,1,D,02,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218614,26,0,1,200,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218614,27,0,1,200,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218614,28,0,1,200,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218614,29,0,1,330,D,1,D,01,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218614,30,0,1,420,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218614,31,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218614,32,0,1,420,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218614,33,0,1,510,D,1,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218614,34,0,1,620,D,1,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218644,28,0,1,430,D,1,D,03,D,,H,420,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218644,28,1,1,420,D,1,D,03,D,171,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218644,28,2,1,330,D,1,D,03,D,1029,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218644,29,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218654,11,0,1,200,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218654,12,0,1,420,D,1,D,01,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218654,13,0,1,420,D,1,D,02,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218654,14,0,1,620,D,1,D,13,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218664,11,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218724,21,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218744,15,0,1,700,D,1,D,13,D,4800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218744,16,0,1,620,D,1,D,13,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218774,15,0,1,330,D,1,D,01,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218774,16,0,1,620,D,1,D,13,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218774,17,0,2,655,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20202,04218784,7,0,1,620,D,1,D,13,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218894,22,0,1,410,D,1,D,03,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218894,23,0,1,410,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218914,13,0,1,420,D,1,D,02,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218934,19,0,1,620,D,1,D,13,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218944,10,0,1,420,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218944,11,0,1,420,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218944,12,0,1,420,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218944,13,0,1,420,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218944,14,0,1,420,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218944,15,0,1,420,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219014,9,0,1,900,D,1,D,02,D,,H,510,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219014,9,1,1,510,D,1,D,02,D,39,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219014,9,2,1,110,D,1,D,02,D,36,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219114,20,0,1,620,D,1,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219154,16,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219224,14,0,1,330,D,1,D,01,D,736,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219224,15,0,1,420,D,1,D,01,D,132,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219224,16,0,1,420,D,1,D,02,D,132,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219224,17,0,1,620,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219254,6,0,1,420,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219254,7,0,1,420,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219254,8,0,1,420,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219364,15,0,1,330,D,1,D,02,D,353,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219364,16,0,1,620,D,1,D,02,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219374,22,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219374,23,0,1,620,D,1,D,13,D,78,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219374,24,0,2,200,D,1,D,01,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219384,35,0,1,110,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219384,36,0,1,120,D,1,D,03,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219384,37,0,1,200,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219384,38,0,1,510,D,1,D,03,D,172,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219444,10,0,1,420,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219494,16,0,1,200,D,1,D,02,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219494,17,0,1,200,D,1,D,03,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219564,8,0,1,420,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219584,14,0,1,120,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219584,15,0,1,200,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219584,16,0,1,420,D,1,D,02,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219584,17,0,1,620,D,1,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219594,9,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219694,20,0,1,420,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219694,21,0,1,420,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219694,22,0,1,510,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219694,23,0,1,510,D,1,D,02,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219694,24,0,1,620,D,1,D,01,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219694,25,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219884,20,0,2,510,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219924,18,0,1,200,D,1,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219924,19,0,1,200,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219924,20,0,1,200,D,1,D,01,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219924,21,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219964,12,0,1,410,D,1,D,01,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04219964,13,0,1,410,D,1,D,02,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04219964,14,0,1,410,D,1,D,03,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04219964,15,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220034,23,0,1,200,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220234,26,0,1,420,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220234,27,0,1,200,D,1,D,02,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220234,28,0,1,620,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220314,13,0,1,410,D,1,D,03,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04220314,14,0,1,620,D,1,D,03,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220374,9,0,1,200,D,1,D,03,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220374,10,0,1,420,D,1,D,01,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220374,11,0,1,620,D,1,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220384,8,0,1,120,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220384,9,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220404,28,0,1,110,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220404,29,0,1,200,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220404,30,0,1,420,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220404,31,0,1,620,D,1,D,01,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220404,32,0,1,620,D,1,D,02,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220404,33,0,1,620,D,1,D,03,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220584,12,0,1,410,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04220584,13,0,1,410,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04220584,14,0,1,410,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04220584,15,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220614,10,0,1,120,D,1,D,01,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220614,11,0,1,200,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220664,11,0,1,620,D,1,D,13,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220784,20,0,1,200,D,1,D,01,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220784,21,0,1,330,D,1,D,02,D,114,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220784,22,0,1,900,D,1,D,03,D,,H,420,D,510,D,410,D,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04220784,22,1,1,420,D,1,D,03,D,379,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04220784,22,2,1,510,D,1,D,03,D,569,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04220784,22,3,1,410,D,1,D,03,D,948,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04220844,14,0,1,420,D,1,D,03,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220844,15,0,1,620,D,1,D,03,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220844,16,0,1,530,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220844,17,0,1,530,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220844,18,0,1,530,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220844,19,0,1,530,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220844,20,0,2,410,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04220844,21,0,2,410,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04220864,15,0,1,420,D,1,D,03,D,166,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220864,16,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220884,28,0,1,200,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220914,9,0,1,330,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220914,10,0,1,420,D,1,D,03,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220914,11,0,1,510,D,1,D,01,D,1841,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220914,12,0,1,510,D,1,D,03,D,1841,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220914,13,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220974,23,0,1,620,D,1,D,13,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221004,16,0,1,110,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221004,17,0,1,130,D,1,D,02,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221004,17,1,1,120,D,1,D,02,D,117,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221004,17,2,1,110,D,1,D,02,D,73,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221004,18,0,1,200,D,1,D,01,D,4735,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221004,19,0,1,620,D,1,D,13,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221004,20,0,2,430,D,1,D,01,D,,H,420,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221004,20,1,2,420,D,1,D,01,D,369,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221004,20,2,2,330,D,1,D,01,D,1631,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221014,10,0,1,420,D,1,D,01,D,196,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221034,17,0,1,200,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221034,18,0,1,410,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04221034,19,0,1,620,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221094,19,0,1,420,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221094,20,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221094,21,0,1,620,D,1,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221174,7,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221194,11,0,1,200,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221194,12,0,1,620,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221194,13,0,2,200,D,1,D,01,D,194,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221304,14,0,1,120,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221304,15,0,1,120,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
