QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20211,04561762,1,0,1,195,D,1,D,12,D,932,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04562582,1,0,1,195,D,1,D,01,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04562642,1,0,1,120,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563732,1,0,1,195,D,1,D,11,D,749,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563892,1,0,1,195,D,1,D,11,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04563932,1,0,2,100,D,1,D,11,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565062,1,0,1,120,D,1,D,11,D,3500,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565332,1,0,1,220,D,1,D,12,D,,H,,A,,A,100,D,140,D,160,D,195,D,120,D,,A,,A,,A,,A
20211,04565332,1,1,1,100,D,1,D,12,D,911,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565332,1,2,1,140,D,1,D,12,D,517,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565332,1,3,1,160,D,1,D,12,D,484,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565332,1,4,1,195,D,1,D,12,D,517,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04565332,1,5,1,120,D,1,D,12,D,71,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566014,1,0,2,195,D,1,D,11,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566062,1,0,1,160,D,1,D,01,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566182,1,0,1,120,D,1,D,11,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566264,1,0,1,195,D,1,D,01,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566322,1,0,1,160,D,1,D,01,D,800,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566322,2,0,2,195,D,1,D,11,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566472,1,0,1,120,D,1,D,12,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566722,1,0,1,120,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04566872,1,0,1,195,D,1,D,11,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567192,1,0,1,120,D,3,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567542,1,0,1,140,D,1,D,11,D,267,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567542,2,0,2,120,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04567682,1,0,1,195,D,1,D,01,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04568052,1,0,1,120,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04568132,1,0,1,120,D,1,D,01,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04568392,1,0,1,140,D,1,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04568732,1,0,1,120,D,3,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04568762,1,0,2,195,D,1,D,12,D,768,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04569372,1,0,1,140,D,1,D,01,D,536,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04569462,1,0,1,195,D,1,D,02,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04569582,1,0,1,140,D,1,D,02,D,768,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04569853,1,0,1,120,D,1,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04570432,1,0,1,160,D,1,D,01,D,625,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04570942,1,0,1,120,D,1,D,02,D,354,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04572172,1,0,1,195,D,1,D,02,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04572422,1,0,1,120,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04572692,1,0,2,120,D,1,D,12,D,200,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04572702,1,0,1,120,D,1,D,02,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04572842,1,0,2,195,D,1,D,12,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04572842,2,0,2,140,D,1,D,12,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04573052,1,0,1,100,D,1,D,12,D,1000,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04573142,1,0,1,195,D,1,D,01,D,2600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04573522,1,0,1,120,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04573622,1,0,1,140,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04573972,1,0,1,195,D,1,D,02,D,1230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04575422,1,0,1,120,D,1,D,12,D,132,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04575612,1,0,1,120,D,1,D,01,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04576272,1,0,2,140,D,3,D,12,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04576362,1,0,1,100,D,1,D,01,D,1870,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04576832,1,0,1,195,D,1,D,12,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04576942,1,0,1,160,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04576962,1,0,1,195,D,1,D,01,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04577822,1,0,1,120,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04577852,1,0,1,140,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04579272,1,0,1,140,D,1,D,12,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04579412,1,0,1,100,D,1,D,02,D,850,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04579522,1,0,1,120,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04579522,2,0,1,100,D,1,D,02,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04579522,3,0,1,140,D,1,D,02,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04579522,4,0,1,160,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04610241,1,0,1,140,D,1,D,12,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04610311,1,0,1,140,D,1,D,10,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04610401,1,0,1,120,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04610421,1,0,1,195,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04610701,1,0,1,160,D,1,D,10,D,1200,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04610801,1,0,1,140,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04610951,1,0,1,100,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04611083,1,0,1,120,D,1,D,12,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04611161,1,0,1,140,D,1,D,10,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04611461,1,0,1,140,D,1,D,11,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04612271,1,0,1,195,D,1,D,11,D,1710,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04612493,1,0,1,195,D,1,D,12,D,1085,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04612534,1,0,1,195,D,1,D,10,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04612561,1,0,1,140,D,1,D,10,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04613101,1,0,1,120,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04613101,2,0,1,100,D,1,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04613671,1,0,1,160,D,1,D,12,D,830,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04613681,1,0,1,100,D,1,D,11,D,750,D,,A,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04613821,1,0,1,120,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04613821,2,0,1,160,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04614021,1,0,1,100,D,1,D,10,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04614261,1,0,1,195,D,1,D,11,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04614281,1,0,1,120,D,1,D,11,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04614571,1,0,1,140,D,1,D,11,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04614931,1,0,1,195,D,1,D,12,D,642,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04615241,1,0,1,120,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04615361,1,0,1,140,D,1,D,11,D,4500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04615921,1,0,1,120,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04616181,1,0,1,120,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04616281,1,0,1,120,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04616451,1,0,1,195,D,1,D,10,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04616491,1,0,1,195,D,1,D,12,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04616501,1,0,1,195,D,1,D,11,D,858,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04616641,1,0,1,180,D,1,D,10,D,250,D,,A,150,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04616871,1,0,1,170,D,1,D,11,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04617361,1,0,1,100,D,1,D,12,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04617361,2,0,1,160,D,1,D,12,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04617361,3,0,1,195,D,1,D,12,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04617751,1,0,1,140,D,1,D,10,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04617813,1,0,1,140,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04617911,1,0,1,140,D,1,D,12,D,1677,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04618281,1,0,1,140,D,3,D,11,D,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04618791,1,0,1,140,D,1,D,10,D,1400,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04618953,1,0,1,120,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04618981,1,0,1,195,D,1,D,10,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04619412,1,0,1,195,D,1,D,10,D,1750,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04619791,1,0,1,140,D,1,D,12,D,346,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620141,1,0,1,195,D,1,D,12,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620831,1,0,1,120,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621351,1,0,1,140,D,1,D,10,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04651891,1,0,1,100,D,1,D,11,D,1379,D,,A,100,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04651891,2,0,1,160,D,1,D,11,D,748,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652661,1,0,1,140,D,1,D,11,D,2300,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652701,1,0,1,140,D,3,D,12,D,242,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652791,1,0,1,120,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652891,1,0,1,140,D,1,D,11,D,416,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652891,2,0,1,195,D,1,D,12,D,711,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652891,3,0,1,120,D,1,D,12,D,230,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653171,1,0,1,120,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653261,1,0,1,120,D,1,D,01,D,288,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653261,2,0,1,100,D,1,D,01,D,999,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653261,3,0,1,140,D,1,D,01,D,2449,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653261,4,0,1,160,D,1,D,01,D,600,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653891,1,0,1,195,D,1,D,11,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654224,1,0,1,140,D,1,D,01,D,3088,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654271,1,0,1,120,D,3,D,12,D,268,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654313,1,0,1,140,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654313,2,0,1,195,D,1,D,12,D,1794,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654381,1,0,1,195,D,3,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654631,1,0,1,140,D,1,D,01,D,740,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654711,1,0,1,220,D,1,D,12,D,,H,,A,,A,100,D,120,D,195,D,140,D,,A,,A,,A,,A,,A
20211,04654711,1,1,1,100,D,1,D,12,D,1609,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654711,1,2,1,120,D,1,D,12,D,349,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654711,1,3,1,195,D,1,D,12,D,1238,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654711,1,4,1,140,D,1,D,12,D,804,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04655421,1,0,1,140,D,1,D,01,D,5000,D,,A,2,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656081,1,0,1,100,D,1,D,12,D,653,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656081,2,0,1,140,D,1,D,12,D,2722,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656081,3,0,1,170,D,1,D,12,D,436,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656151,1,0,1,100,D,1,D,12,D,669,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656211,1,0,1,140,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04656373,1,0,1,120,D,1,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657031,1,0,1,160,D,1,D,01,D,900,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657181,1,0,1,120,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657341,1,0,1,120,D,1,D,11,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657463,1,0,1,120,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657661,1,0,1,120,D,1,D,11,D,157,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04657761,1,0,1,120,D,1,D,11,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658221,1,0,1,140,D,1,D,12,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658221,2,0,1,195,D,1,D,12,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658271,1,0,1,195,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658441,1,0,1,140,D,1,D,11,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658791,1,0,1,120,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04658791,2,0,1,195,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660181,1,0,1,120,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660181,2,0,1,100,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660411,1,0,1,100,D,1,D,11,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660611,1,0,1,220,D,1,D,12,D,,H,,A,,A,140,D,160,D,120,D,100,D,,A,,A,,A,,A,,A
20211,04660611,1,1,1,140,D,1,D,12,D,3993,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660611,1,2,1,120,D,1,D,12,D,435,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660611,1,3,1,100,D,1,D,12,D,3193,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660641,1,0,1,120,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660741,1,0,1,120,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660741,2,0,1,195,D,1,D,12,D,1540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660751,1,0,1,140,D,3,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04660931,1,0,1,160,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661051,1,0,1,195,D,1,D,11,D,535,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661321,1,0,1,195,D,1,D,12,D,976,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661591,1,0,1,140,D,1,D,01,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04661821,1,0,1,140,D,1,D,01,D,2200,D,,A,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04662221,1,0,1,120,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04662281,1,0,1,100,D,1,D,01,D,480,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04662281,2,0,1,220,D,1,D,11,D,,H,,A,,H,220,D,195,D,,A,,A,,A,,A,,A,,A,,A
20211,04662281,2,1,1,100,D,1,D,11,D,731,E,,A,146,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04662281,2,2,1,120,D,1,D,11,D,100,E,,A,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04662281,2,3,1,195,D,1,D,11,D,669,E,,A,134,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04662391,1,0,1,220,D,1,D,11,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20211,04662391,1,1,1,120,D,1,D,11,D,43,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04662391,1,2,1,195,D,1,D,11,D,32,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04662501,1,0,1,100,D,1,D,12,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04679001,1,0,1,195,D,1,D,01,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04679011,1,0,1,220,D,1,D,12,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20211,04679011,1,1,1,100,D,1,D,12,D,348,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04679011,1,2,1,120,D,1,D,12,D,52,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04679061,1,0,1,120,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04679061,2,0,1,140,D,1,D,02,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04679151,1,0,1,195,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04679523,1,0,1,140,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04679523,2,0,1,195,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04680101,1,0,1,120,D,1,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04680361,1,0,1,140,D,3,D,12,D,737,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04680441,1,0,1,120,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04680463,1,0,1,140,D,1,D,02,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04680643,1,0,1,140,D,1,D,12,D,2750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04680643,2,0,1,195,D,1,D,12,D,1650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04681121,1,0,1,140,D,1,D,12,D,2300,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04681311,1,0,1,210,D,1,D,02,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04681494,1,0,1,120,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04681623,1,0,1,120,D,1,D,12,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04682041,1,0,1,195,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04683433,1,0,1,195,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04683661,1,0,1,170,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04684201,1,0,1,140,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04684241,1,0,1,210,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04684381,1,0,1,195,D,1,D,02,D,882,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04684781,1,0,1,120,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04684841,1,0,1,160,D,1,D,01,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04685011,1,0,1,140,D,1,D,12,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04685021,1,0,1,120,D,1,D,01,D,200,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04685021,2,0,1,220,D,1,D,01,D,,H,,A,,A,120,D,100,D,,A,,A,,A,,A,,A,,A,,A
20211,04685021,2,1,1,120,D,1,D,01,D,1484,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04685021,3,0,1,140,D,1,D,01,D,1166,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04685021,4,0,1,160,D,1,D,01,D,848,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04685121,1,0,1,120,D,1,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04685141,1,0,1,140,D,1,D,01,D,700,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04685291,1,0,1,120,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
