QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FURNPURY,FURN_URY,FURNMO,FURNMO_,FURNGFTC,FURN_FTC,FURNPURX,FURN_URX,FRNPRY1,FRNPRY1_,FRNPRY2,FRNPRY2_,FRNPRY3,FRNPRY3_,FRNPRY4,FRNPRY4_,FRNPRY5,FRNPRY5_,FRNPRY6,FRNPRY6_,FRNPRY7,FRNPRY7_,FRNPRY8,FRNPRY8_,FRNPRY9,FRNPRY9_
20211,04471173,13,0,1,196,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471173,14,0,1,200,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471173,15,0,1,200,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471173,16,0,2,173,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471173,17,0,2,173,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471183,8,0,1,107,D,01,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471223,11,0,1,160,D,01,D,1,D,,H,121,D,101,D,,A,,A,,A,,A,,A,,A,,A
20211,04471223,11,1,1,121,D,01,D,1,D,41,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471223,11,2,1,101,D,01,D,1,D,109,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471223,12,0,1,160,D,01,D,1,D,,H,101,D,120,D,,A,,A,,A,,A,,A,,A,,A
20211,04471223,12,1,1,101,D,01,D,1,D,80,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471223,12,2,1,120,D,01,D,1,D,70,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471223,13,0,1,204,D,01,D,1,D,,H,201,D,200,D,,A,,A,,A,,A,,A,,A,,A
20211,04471223,13,1,1,201,D,01,D,1,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471223,13,2,1,200,D,01,D,1,D,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471233,6,0,1,200,D,01,D,1,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471253,3,0,1,173,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471253,4,0,1,212,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471363,7,0,1,173,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471413,11,0,1,214,D,01,D,1,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471473,8,0,1,214,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471513,12,0,1,141,D,01,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471513,13,0,1,171,D,01,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471513,14,0,1,173,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471613,4,0,1,212,D,01,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471713,4,0,2,171,D,11,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471773,3,0,1,110,D,11,D,1,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471803,10,0,1,200,D,01,D,1,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471853,14,0,1,173,D,12,D,1,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471853,15,0,2,199,D,11,D,1,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471873,7,0,1,199,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471873,8,0,1,171,D,01,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471873,9,0,1,205,D,01,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471873,10,0,1,200,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471963,10,0,1,107,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471963,11,0,1,120,D,12,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471963,12,0,1,199,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471963,13,0,1,199,D,12,D,1,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471963,14,0,1,200,D,12,D,1,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471973,8,0,1,201,D,01,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471983,5,0,1,196,D,01,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471983,6,0,1,199,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472003,4,0,1,200,D,12,D,1,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472023,6,0,1,171,D,01,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472043,8,0,1,120,D,12,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472073,4,0,1,120,D,01,D,1,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472073,5,0,1,141,D,11,D,1,D,305,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472143,9,0,1,199,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472163,8,0,1,199,D,11,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472163,9,0,1,214,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472163,10,0,1,212,D,11,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472173,11,0,1,173,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472173,12,0,1,200,D,12,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472193,17,0,1,141,D,12,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472193,18,0,1,173,D,12,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472193,19,0,1,192,D,11,D,2,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472193,20,0,1,192,D,11,D,2,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472193,21,0,1,214,D,11,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472253,13,0,1,173,D,12,D,1,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472253,14,0,2,173,D,11,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472263,2,0,1,171,D,01,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472383,12,0,1,121,D,01,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472383,13,0,1,171,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472383,14,0,1,200,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472473,4,0,1,200,D,01,D,1,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472483,21,0,1,120,D,11,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472483,22,0,1,130,D,12,D,1,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472483,23,0,1,131,D,01,D,1,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472483,24,0,1,200,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472483,25,0,1,200,D,01,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472483,26,0,1,200,D,01,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472483,27,0,1,201,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472483,28,0,1,201,D,01,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472483,29,0,1,206,D,01,D,1,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472583,8,0,1,173,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472583,9,0,1,200,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472583,10,0,2,181,D,11,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472633,10,0,2,214,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472633,11,0,2,201,D,11,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472673,43,0,1,110,D,01,D,1,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472673,44,0,1,120,D,01,D,1,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472673,45,0,1,196,D,12,D,1,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472673,46,0,1,200,D,12,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472673,47,0,2,141,D,11,D,1,D,267,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472673,48,0,2,173,D,11,D,1,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472673,49,0,2,200,D,11,D,1,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472673,50,0,2,201,D,11,D,1,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472693,4,0,1,100,D,11,D,1,D,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503233,12,0,1,173,D,01,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503243,9,0,1,196,D,12,D,1,D,217,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503243,10,0,1,201,D,01,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503294,4,0,1,196,D,01,D,1,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503303,11,0,1,199,D,01,D,1,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503363,7,0,1,100,D,01,D,1,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503363,8,0,2,141,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503363,9,0,2,171,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503363,10,0,2,201,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503523,3,0,1,205,D,01,D,1,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503533,22,0,1,173,D,12,D,1,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503533,23,0,1,181,D,01,D,1,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503663,11,0,1,200,D,01,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503703,6,0,1,200,D,01,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503703,7,0,2,196,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503713,9,0,1,101,D,02,D,1,D,111,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503713,10,0,1,199,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503713,11,0,2,205,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503723,3,0,1,196,D,02,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503883,4,0,1,200,D,01,D,1,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503923,11,0,2,205,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503923,12,0,2,212,D,12,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503983,4,0,1,181,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504053,7,0,1,141,D,12,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504053,8,0,1,199,D,01,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504163,7,0,1,100,D,12,D,1,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504163,8,0,1,200,D,12,D,1,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504193,14,0,1,120,D,02,D,1,D,289,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504283,7,0,1,100,D,02,D,1,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504323,6,0,1,206,D,01,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504373,2,0,1,130,D,12,D,1,D,379,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504373,3,0,1,200,D,12,D,1,D,125,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504393,7,0,1,196,D,02,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504513,5,0,1,106,D,02,D,1,D,,H,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504513,5,1,1,100,D,02,D,1,D,468,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504513,5,2,1,101,D,02,D,1,D,165,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504513,5,3,1,102,D,02,D,1,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504513,5,4,1,107,D,02,D,1,D,314,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504513,6,0,1,171,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504533,4,0,1,200,D,02,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504533,5,0,1,201,D,02,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504543,11,0,1,201,D,02,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504543,12,0,1,212,D,02,D,1,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504633,7,0,1,197,D,02,D,1,D,,H,192,D,199,D,196,D,,A,,A,,A,,A,,A,,A
20211,04504633,7,1,1,192,D,02,D,1,D,208,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504633,7,2,1,199,D,02,D,1,D,125,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504633,7,3,1,196,D,02,D,1,D,167,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504633,8,0,1,200,D,02,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504633,9,0,1,201,D,02,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504643,15,0,1,214,D,12,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504643,16,0,2,214,D,12,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504733,11,0,1,121,D,01,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504733,12,0,1,215,D,01,D,1,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504773,4,0,1,171,D,01,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504923,7,0,1,200,D,01,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505003,23,0,1,121,D,12,D,1,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505003,24,0,1,121,D,02,D,1,D,588,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505003,25,0,1,131,D,02,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505003,26,0,1,196,D,01,D,1,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505003,27,0,1,200,D,02,D,1,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505033,3,0,1,101,D,12,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505113,16,0,1,107,D,12,D,1,D,2700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505113,17,0,1,200,D,01,D,1,D,125,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505113,18,0,1,201,D,12,D,1,D,79,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505333,7,0,1,120,D,02,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505533,2,0,2,200,D,12,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505533,3,0,2,201,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505573,13,0,1,107,D,01,D,1,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505573,14,0,1,200,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505613,4,0,1,200,D,01,D,1,D,434,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505703,8,0,1,106,D,01,D,1,D,,H,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505703,8,1,1,102,D,01,D,1,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505703,8,2,1,107,D,01,D,1,D,62,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505763,26,0,1,120,D,01,D,1,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505763,27,0,1,107,D,02,D,1,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505763,28,0,1,173,D,02,D,1,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505763,29,0,1,180,D,01,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505763,30,0,1,180,D,02,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505763,31,0,1,180,D,02,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505763,32,0,1,197,D,02,D,1,D,,H,192,D,199,D,,A,,A,,A,,A,,A,,A,,A
20211,04505763,32,1,1,192,D,02,D,1,D,44,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505763,32,2,1,199,D,02,D,1,D,56,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505763,33,0,1,201,D,02,D,1,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505763,34,0,1,200,D,02,D,1,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505763,35,0,1,201,D,02,D,1,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505873,10,0,1,200,D,02,D,1,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505903,6,0,2,200,D,12,D,1,D,238,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505923,7,0,1,101,D,12,D,1,D,719,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505923,8,0,1,181,D,01,D,1,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506063,25,0,1,206,D,01,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506063,26,0,1,212,D,02,D,1,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506173,5,0,1,131,D,01,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506173,6,0,1,200,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506333,10,0,2,214,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506343,16,0,1,107,D,01,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506343,17,0,1,180,D,02,D,1,D,683,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506343,18,0,1,201,D,01,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506413,8,0,1,200,D,01,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506413,9,0,1,214,D,02,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506523,12,0,1,100,D,12,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506523,13,0,1,101,D,12,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506523,14,0,1,200,D,01,D,1,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506543,8,0,1,120,D,02,D,1,D,3400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506543,9,0,1,121,D,02,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506563,6,0,1,200,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506643,10,0,2,192,D,12,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506643,11,0,2,200,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506693,30,0,1,150,D,01,D,1,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506693,31,0,1,150,D,01,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506693,32,0,1,173,D,01,D,1,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506693,33,0,1,180,D,01,D,1,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506693,34,0,1,200,D,01,D,1,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506693,35,0,1,200,D,01,D,1,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506753,6,0,2,200,D,12,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506913,21,0,1,141,D,12,D,1,D,695,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506913,22,0,1,173,D,02,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506913,23,0,1,173,D,02,D,1,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506913,24,0,1,196,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507013,10,0,1,200,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507013,11,0,1,201,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507013,12,0,1,206,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507013,13,0,1,205,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507033,11,0,1,101,D,02,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507033,12,0,1,120,D,01,D,1,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507033,13,0,1,214,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507063,16,0,1,141,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507063,17,0,2,171,D,12,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507073,3,0,1,205,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507163,4,0,1,212,D,01,D,1,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507193,10,0,1,171,D,12,D,1,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507193,11,0,1,220,D,12,D,1,D,,H,180,D,214,D,,A,,A,,A,,A,,A,,A,,A
20211,04507193,11,1,1,180,D,12,D,1,D,33,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507193,11,2,1,214,D,12,D,1,D,67,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507193,12,0,2,171,D,12,D,1,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507224,5,0,2,205,D,12,D,2,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507243,3,0,1,181,D,02,D,1,D,149,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507333,6,0,1,107,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507333,7,0,1,171,D,02,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507333,8,0,1,196,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507333,9,0,2,107,D,12,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507383,19,0,1,173,D,12,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507383,20,0,1,180,D,01,D,1,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507383,21,0,1,196,D,12,D,1,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507383,22,0,1,180,D,01,D,1,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507383,23,0,1,206,D,02,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507383,24,0,1,205,D,01,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507383,25,0,1,212,D,02,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507503,7,0,1,102,D,01,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507503,8,0,1,212,D,01,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507593,8,0,2,173,D,12,D,1,D,165,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507613,7,0,1,200,D,01,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507753,6,0,1,201,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507873,4,0,1,100,D,01,D,1,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507953,7,0,1,206,D,02,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508143,3,0,1,214,D,02,D,1,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508163,5,0,1,173,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508243,8,0,1,107,D,12,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
