QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_
20211,04577172,24,0,1,320,D,1,D,70,D,01,D
20211,04577172,25,0,1,320,D,1,D,75,D,02,D
20211,04577192,55,0,1,150,D,1,D,30,D,12,D
20211,04577192,56,0,1,150,D,1,D,30,D,01,D
20211,04577192,57,0,1,150,D,1,D,30,D,02,D
20211,04577192,58,0,1,355,D,1,D,10,D,13,D
20211,04577192,59,0,1,355,D,1,D,10,D,13,D
20211,04577212,21,0,2,840,D,1,D,48,D,12,D
20211,04577232,15,0,1,840,D,1,D,60,D,01,D
20211,04577232,16,0,1,840,D,1,D,13,F,01,D
20211,04577232,17,0,1,355,D,1,D,15,D,13,D
20211,04577232,18,0,1,370,D,1,D,60,D,12,D
20211,04577252,22,0,1,370,D,1,D,50,D,12,D
20211,04577252,23,0,1,700,D,1,D,25,D,13,D
20211,04577262,19,0,1,355,D,1,D,30,D,13,D
20211,04577292,33,0,1,355,D,1,D,13,D,13,D
20211,04577482,2,0,1,370,D,1,D,20,D,12,D
20211,04577542,31,0,1,830,D,1,D,71,D,01,D
20211,04577542,32,0,1,830,D,1,D,71,D,02,D
20211,04577542,33,0,1,210,D,2,D,46,D,12,D
20211,04577542,34,0,1,210,D,1,D,20,D,12,D
20211,04577542,35,0,1,210,D,1,D,15,D,02,D
20211,04577542,36,0,1,355,D,1,D,6,D,13,D
20211,04577542,37,0,1,370,D,1,D,22,D,01,D
20211,04577542,38,0,2,210,D,1,D,50,D,12,D
20211,04577542,39,0,2,210,D,2,D,30,D,12,D
20211,04577622,59,0,1,210,D,1,D,30,D,02,D
20211,04577622,60,0,1,210,D,1,D,30,D,02,D
20211,04577622,61,0,1,330,D,1,D,5,D,13,D
20211,04577622,62,0,1,355,D,1,D,65,D,13,D
20211,04577622,63,0,1,355,D,1,D,15,D,13,D
20211,04577622,64,0,1,355,D,1,D,19,D,13,D
20211,04577622,65,0,1,355,D,1,D,20,D,13,D
20211,04577622,66,0,1,370,D,1,D,80,D,01,D
20211,04577622,67,0,1,370,D,1,D,60,D,01,D
20211,04577622,68,0,1,370,D,1,D,60,D,01,D
20211,04577622,69,0,1,370,D,1,D,20,D,01,D
20211,04577622,70,0,1,410,D,1,D,60,D,01,D
20211,04577622,71,0,2,370,D,1,D,25,D,12,D
20211,04577692,28,0,1,355,D,1,D,15,D,13,D
20211,04577692,29,0,1,410,D,1,D,60,D,12,D
20211,04577782,34,0,1,840,D,1,D,7,D,12,D
20211,04577782,35,0,1,840,D,1,D,7,D,01,D
20211,04577782,36,0,1,840,D,1,D,7,D,02,D
20211,04577782,37,0,1,210,D,1,D,16,D,13,D
20211,04577782,38,0,1,400,D,1,D,25,D,01,D
20211,04577782,39,0,1,400,D,1,D,25,D,02,D
20211,04577782,40,0,2,840,D,1,D,7,D,12,D
20211,04577822,19,0,1,330,D,1,D,5,D,13,D
20211,04577822,20,0,1,355,D,1,D,14,D,13,D
20211,04577822,21,0,1,355,D,1,D,14,D,13,D
20211,04577872,17,0,1,355,D,1,D,14,D,13,D
20211,04577882,12,0,1,830,D,1,D,10,D,13,D
20211,04577932,15,0,1,355,D,1,D,8,D,13,D
20211,04577952,12,0,1,330,D,1,D,10,D,13,D
20211,04577952,13,0,1,355,D,1,D,18,D,13,D
20211,04577972,14,0,1,830,D,1,D,20,D,13,D
20211,04577972,15,0,1,355,D,1,D,10,D,13,D
20211,04577972,16,0,1,355,D,1,D,16,D,13,D
20211,04578012,38,0,1,355,D,1,D,15,D,13,D
20211,04578012,39,0,2,840,D,1,D,36,D,12,D
20211,04578022,32,0,1,610,D,1,D,200,D,02,D
20211,04578022,33,0,2,370,D,1,D,150,D,12,D
20211,04578092,32,0,1,150,D,1,D,40,D,02,D
20211,04578112,8,0,1,405,D,1,D,,H,01,D
20211,04578112,8,1,1,320,D,1,D,7,E,01,D
20211,04578112,8,2,1,340,D,1,D,8,E,01,D
20211,04578162,17,0,1,320,D,1,D,10,D,12,D
20211,04578172,18,0,1,355,D,1,D,18,D,13,D
20211,04578232,7,0,1,210,D,1,D,40,D,01,D
20211,04578232,8,0,1,355,D,1,D,36,D,13,D
20211,04578254,29,0,1,840,D,1,D,13,D,01,D
20211,04578254,30,0,1,330,D,1,D,13,D,13,D
20211,04578254,700,0,1,840,D,1,D,13,D,02,D
20211,04578254,701,0,1,840,D,1,D,13,D,12,D
20211,04578362,34,0,1,150,D,1,D,17,D,12,D
20211,04578362,35,0,1,150,D,1,D,17,D,01,D
20211,04578362,36,0,1,150,D,1,D,17,D,02,D
20211,04578362,37,0,1,150,D,1,D,15,D,02,D
20211,04578362,38,0,1,700,D,1,D,14,F,01,D
20211,04578362,39,0,1,355,D,1,D,15,D,13,D
20211,04578362,40,0,2,810,D,1,D,25,D,12,D
20211,04578362,41,0,2,150,D,1,D,158,D,12,D
20211,04578362,42,0,2,150,D,1,D,17,D,12,D
20211,04578362,43,0,2,150,D,1,D,15,D,12,D
20211,04578362,44,0,2,210,D,2,D,100,D,12,D
20211,04578362,45,0,2,700,D,1,D,5,F,12,D
20211,04578502,19,0,1,150,D,1,D,6,D,12,D
20211,04578502,20,0,1,700,D,1,D,6,D,13,D
20211,04578602,31,0,1,810,D,1,D,35,D,12,D
20211,04578602,32,0,1,810,D,1,D,65,D,12,D
20211,04578602,33,0,1,810,D,1,D,20,D,01,D
20211,04578612,57,0,1,830,D,1,D,12,D,13,D
20211,04578612,58,0,1,150,D,1,D,15,D,01,D
20211,04578612,59,0,1,150,D,1,D,15,D,02,D
20211,04578612,60,0,1,150,D,2,D,12,F,12,D
20211,04578612,61,0,1,150,D,2,D,25,F,01,D
20211,04578612,62,0,1,150,D,2,D,39,F,02,D
20211,04578612,63,0,1,355,D,1,D,12,D,13,D
20211,04578612,64,0,1,355,D,1,D,14,D,13,D
20211,04578612,65,0,1,355,D,1,D,14,D,13,D
20211,04578612,66,0,1,355,D,1,D,12,D,13,D
20211,04578612,67,0,1,330,D,1,D,12,D,13,D
20211,04578612,68,0,2,150,D,1,D,15,D,12,D
20211,04578612,69,0,2,310,D,1,D,800,D,12,D
20211,04578622,30,0,1,355,D,1,D,70,D,01,D
20211,04578622,31,0,2,840,D,1,D,120,D,12,D
20211,04578642,22,0,1,355,D,1,D,26,D,13,D
20211,04578652,11,0,1,840,D,1,D,119,D,02,D
20211,04578692,17,0,1,830,D,1,D,34,D,13,D
20211,04578692,18,0,1,840,D,1,D,45,D,01,D
20211,04578692,19,0,1,210,D,1,D,16,D,02,D
20211,04578692,20,0,1,355,D,1,D,6,D,13,D
20211,04578692,21,0,1,355,D,1,D,32,D,01,D
20211,04578692,22,0,1,355,D,1,D,32,D,02,D
20211,04578692,23,0,1,370,D,1,D,30,D,01,D
20211,04578812,25,0,1,355,D,1,D,11,D,13,D
20211,04578872,36,0,1,840,D,1,D,100,D,02,D
20211,04578872,37,0,1,500,D,1,D,122,D,01,D
20211,04578872,38,0,1,340,D,1,D,4,D,02,D
20211,04578872,39,0,1,355,D,1,D,24,D,12,D
20211,04579012,44,0,1,700,D,1,D,16,D,13,D
20211,04579022,14,0,1,355,D,1,D,14,D,13,D
20211,04579022,15,0,1,355,D,1,D,15,D,13,D
20211,04579062,11,0,1,355,D,1,D,30,D,13,D
20211,04579212,15,0,1,355,D,1,D,17,D,13,D
20211,04579222,30,0,1,830,D,1,D,46,D,13,D
20211,04579222,31,0,1,840,D,1,D,80,D,12,D
20211,04579222,32,0,1,700,D,1,D,26,D,13,D
20211,04579222,33,0,1,355,D,1,D,20,D,13,D
20211,04579222,34,0,1,355,D,1,D,18,D,13,D
20211,04579272,38,0,1,840,D,1,D,10,D,12,D
20211,04579272,39,0,1,840,D,1,D,10,D,01,D
20211,04579272,40,0,1,840,D,1,D,10,D,02,D
20211,04579272,41,0,1,700,D,1,D,6,D,13,D
20211,04579272,42,0,1,355,D,1,D,30,D,13,D
20211,04579292,13,0,1,150,D,1,D,80,D,12,D
20211,04579332,29,0,1,820,D,1,D,75,D,01,D
20211,04579332,30,0,2,310,D,1,D,40,D,12,D
20211,04579342,23,0,2,840,D,1,D,39,D,12,D
20211,04579362,23,0,1,700,D,1,D,11,D,13,D
20211,04579362,24,0,2,355,D,1,D,12,D,12,D
20211,04579382,40,0,1,150,D,1,D,21,D,02,D
20211,04579382,41,0,1,310,D,1,D,48,D,12,D
20211,04579432,41,0,1,330,D,1,D,10,D,13,D
20211,04579432,42,0,1,355,D,1,D,16,D,13,D
20211,04579482,15,0,1,150,D,1,D,23,D,01,D
20211,04579482,16,0,1,150,D,1,D,23,D,02,D
20211,04579482,17,0,1,370,D,1,D,30,D,01,D
20211,04609821,8,0,1,330,D,1,D,30,D,13,D
20211,04609851,20,0,1,840,D,1,D,59,D,10,D
20211,04609851,21,0,1,520,D,1,D,15,D,10,D
20211,04609851,22,0,1,355,D,1,D,20,D,13,D
20211,04609851,23,0,1,355,D,1,D,7,D,13,D
20211,04609851,24,0,1,355,D,1,D,2,D,13,D
20211,04609871,19,0,1,355,D,1,D,18,D,13,D
20211,04609981,26,0,1,830,D,1,D,10,D,13,D
20211,04609981,27,0,1,840,D,1,D,90,D,12,D
20211,04609981,28,0,1,700,D,1,D,10,D,13,D
20211,04609981,29,0,1,355,D,1,D,12,D,13,D
20211,04609981,30,0,1,355,D,1,D,10,D,13,D
20211,04609981,31,0,1,355,D,1,D,10,D,13,D
20211,04610011,7,0,1,355,D,1,D,15,D,13,D
20211,04610031,30,0,1,210,D,1,D,75,D,13,D
20211,04610031,31,0,1,320,D,1,D,24,D,12,D
20211,04610031,32,0,1,340,D,1,D,24,D,12,D
20211,04610211,16,0,1,840,D,1,D,13,D,12,D
20211,04610211,17,0,1,355,D,1,D,13,D,13,D
20211,04610321,39,0,1,160,D,1,D,50,D,12,D
20211,04610321,40,0,1,150,D,1,D,25,D,11,D
20211,04610321,41,0,1,210,D,2,D,116,D,12,D
20211,04610331,6,0,1,355,D,1,D,25,D,13,D
20211,04610401,9,0,1,355,D,1,D,8,D,13,D
20211,04610401,10,0,1,355,D,1,D,6,D,13,D
20211,04610421,12,0,1,355,D,1,D,18,D,13,D
20211,04610441,16,0,1,830,D,1,D,22,D,13,D
20211,04610441,17,0,1,330,D,1,D,10,D,13,D
20211,04610461,19,0,1,355,D,1,D,120,D,12,D
20211,04610471,40,0,1,150,D,1,D,48,D,11,D
20211,04610471,41,0,1,210,D,1,D,50,D,13,D
20211,04610471,42,0,1,355,D,1,D,15,D,13,D
20211,04610511,12,0,1,210,D,1,D,8,D,12,D
20211,04610581,15,0,1,840,D,1,D,112,D,11,D
20211,04610631,21,0,1,210,D,1,D,40,D,10,D
20211,04610631,22,0,1,210,D,1,D,10,D,12,D
20211,04610631,23,0,1,330,D,1,D,6,D,13,D
20211,04610631,24,0,1,370,D,1,D,20,D,12,D
20211,04610661,19,0,1,355,D,1,D,15,D,13,D
20211,04610691,9,0,1,370,D,1,D,80,D,10,D
20211,04610691,10,0,1,370,D,1,D,80,D,11,D
20211,04610691,11,0,1,370,D,1,D,80,D,12,D
20211,04610701,42,0,1,150,D,1,D,80,D,10,D
20211,04610701,43,0,1,150,D,1,D,80,D,11,D
20211,04610701,44,0,1,150,D,1,D,80,D,12,D
20211,04610851,15,0,1,355,D,1,D,15,D,13,D
20211,04610861,16,0,1,355,D,1,D,15,D,13,D
20211,04610951,27,0,1,610,D,1,D,54,D,12,D
20211,04610961,11,0,1,830,D,1,D,22,D,13,D
20211,04610961,12,0,1,355,D,1,D,14,D,13,D
20211,04611031,12,0,1,330,D,1,D,20,D,13,D
20211,04611083,17,0,1,355,D,1,D,45,D,13,D
20211,04611121,31,0,1,830,D,1,D,30,D,13,D
20211,04611121,32,0,1,840,D,1,D,55,D,12,D
20211,04611121,33,0,1,355,D,1,D,23,D,13,D
20211,04611121,34,0,1,355,D,1,D,38,D,13,D
20211,04611121,35,0,1,355,D,1,D,15,D,13,D
20211,04611131,24,0,1,355,D,1,D,31,D,13,D
20211,04611151,21,0,1,210,D,1,D,30,D,10,D
20211,04611151,22,0,1,355,D,1,D,6,D,13,D
20211,04611161,38,0,1,820,D,1,D,20,D,11,D
20211,04611161,39,0,1,150,D,1,D,50,D,11,D
20211,04611161,40,0,1,150,D,1,D,20,D,12,D
20211,04611161,41,0,1,300,D,1,D,20,D,12,D
20211,04611171,17,0,1,840,D,1,D,40,D,12,D
20211,04611171,18,0,1,355,D,1,D,69,D,12,D
20211,04611191,23,0,1,830,D,1,D,200,D,13,D
20211,04611191,24,0,1,700,D,1,D,13,D,13,D
20211,04611191,25,0,1,355,D,1,D,19,D,13,D
20211,04611191,26,0,1,355,D,1,D,17,D,13,D
20211,04611341,15,0,1,840,D,1,D,99,D,11,D
20211,04611341,16,0,1,355,D,1,D,23,D,13,D
20211,04611351,38,0,1,840,D,1,D,40,D,12,D
20211,04611351,39,0,1,840,D,1,D,15,D,12,D
20211,04611351,40,0,1,330,D,1,D,20,D,13,D
20211,04611351,41,0,1,355,D,1,D,35,D,13,D
20211,04611391,39,0,1,950,D,1,D,99,D,12,D
20211,04611391,40,0,1,310,D,1,D,25,D,12,D
20211,04611391,41,0,1,355,D,1,D,41,D,13,D
20211,04611541,15,0,1,840,D,1,D,100,D,12,D
20211,04611541,16,0,1,355,D,1,D,75,D,12,D
20211,04611541,17,0,1,355,D,1,D,7,D,13,D
20211,04611541,18,0,1,355,D,1,D,9,D,13,D
20211,04611671,37,0,1,830,D,1,D,20,D,13,D
20211,04611671,38,0,1,355,D,1,D,15,D,13,D
20211,04611671,39,0,1,355,D,1,D,15,D,13,D
20211,04611691,14,0,1,150,D,1,D,4,D,10,D
20211,04611691,15,0,1,150,D,1,D,4,D,11,D
20211,04611691,16,0,1,150,D,1,D,4,D,12,D
20211,04611831,30,0,1,210,D,1,D,150,D,12,D
20211,04611831,31,0,1,330,D,1,D,16,D,13,D
20211,04611831,32,0,1,355,D,1,D,90,D,13,D
20211,04611831,33,0,1,370,D,1,D,200,D,12,D
20211,04611851,13,0,1,330,D,1,D,10,D,13,D
20211,04611851,14,0,1,355,D,1,D,16,D,13,D
20211,04611851,15,0,1,355,D,1,D,6,D,13,D
20211,04611901,27,0,1,310,D,1,D,15,D,12,D
20211,04611901,28,0,1,370,D,2,D,64,D,12,D
20211,04611931,19,0,1,840,D,1,D,10,D,10,D
20211,04611931,20,0,1,840,D,1,D,10,D,11,D
20211,04611931,21,0,1,840,D,1,D,10,D,12,D
20211,04611931,22,0,1,810,D,1,D,40,D,11,D
20211,04611931,23,0,1,700,D,1,D,7,D,13,D
20211,04611971,29,0,1,610,D,1,D,10,D,10,D
20211,04611971,30,0,1,610,D,1,D,30,D,11,D
20211,04611971,31,0,1,610,D,1,D,30,D,12,D
20211,04611971,32,0,1,330,D,1,D,14,D,13,D
20211,04611981,15,0,1,840,D,1,D,10,D,10,D
20211,04611981,16,0,1,840,D,1,D,10,D,11,D
20211,04611981,17,0,1,840,D,1,D,10,D,12,D
20211,04611981,18,0,1,330,D,1,D,10,D,13,D
20211,04611981,19,0,1,355,D,1,D,6,D,13,D
20211,04611981,20,0,1,355,D,1,D,18,D,13,D
20211,04612141,33,0,1,830,D,1,D,20,D,13,D
20211,04612141,34,0,1,840,D,1,D,15,D,10,D
20211,04612141,35,0,1,520,D,1,D,40,D,12,D
20211,04612141,36,0,1,355,D,1,D,2,D,13,D
20211,04612141,37,0,1,355,D,1,D,65,D,12,D
20211,04612251,4,0,1,840,D,1,D,12,D,10,D
20211,04612251,5,0,1,840,D,1,D,12,D,11,D
20211,04612251,6,0,1,840,D,1,D,12,D,12,D
20211,04612251,7,0,1,330,D,1,D,5,D,13,D
20211,04612251,8,0,1,355,D,1,D,13,D,13,D
20211,04612251,9,0,1,340,D,1,D,40,D,10,D
20211,04612251,10,0,1,340,D,1,D,40,D,11,D
20211,04612251,11,0,1,340,D,1,D,40,D,12,D
20211,04612251,12,0,1,370,D,1,D,150,D,10,D
20211,04612251,13,0,1,370,D,1,D,100,D,11,D
20211,04612251,14,0,1,370,D,1,D,100,D,12,D
20211,04612251,15,0,1,370,D,2,D,50,D,12,D
20211,04612251,16,0,1,410,D,1,D,11,D,10,D
20211,04612251,17,0,1,410,D,1,D,11,D,11,D
20211,04612251,18,0,1,410,D,1,D,11,D,12,D
20211,04612271,17,0,1,370,D,1,D,150,D,11,D
20211,04612281,26,0,1,830,D,1,D,40,D,13,D
20211,04612281,27,0,1,330,D,1,D,10,D,13,D
20211,04612281,28,0,1,355,D,1,D,15,D,13,D
20211,04612391,7,0,1,330,D,1,D,10,D,13,D
20211,04612521,17,0,1,840,D,1,D,129,D,10,D
20211,04612534,28,0,1,355,D,1,D,6,D,13,D
20211,04612534,29,0,1,355,D,1,D,17,D,13,D
20211,04612561,19,0,1,840,D,1,D,25,D,12,D
20211,04612561,20,0,1,355,D,1,D,11,D,13,D
20211,04612621,35,0,1,310,D,1,D,4,D,13,D
20211,04612621,36,0,1,310,D,1,D,75,D,11,D
20211,04612621,37,0,1,330,D,1,D,15,D,13,D
20211,04612621,38,0,1,355,D,1,D,12,D,13,D
20211,04612621,39,0,1,355,D,1,D,13,D,13,D
20211,04612621,40,0,1,400,D,1,D,11,D,12,D
20211,04612631,22,0,1,610,D,1,D,20,D,10,D
20211,04612631,23,0,1,210,D,1,D,15,D,13,D
20211,04612631,24,0,1,355,D,1,D,9,D,13,D
20211,04612681,18,0,1,840,D,1,D,119,D,12,D
20211,04612681,19,0,1,210,D,1,D,156,D,12,D
20211,04612681,20,0,1,320,D,1,D,13,D,10,D
20211,04612701,35,0,1,800,D,1,D,1900,D,12,D
20211,04612701,36,0,1,355,D,1,D,15,D,13,D
20211,04612731,23,0,1,840,D,1,D,225,D,12,D
20211,04612731,24,0,1,355,D,1,D,21,D,13,D
20211,04612763,15,0,1,800,D,1,D,25,D,13,D
20211,04612981,21,0,1,330,D,1,D,8,D,13,D
20211,04612981,22,0,1,355,D,1,D,13,D,13,D
20211,04612981,23,0,1,355,D,1,D,124,D,12,D
20211,04613041,20,0,1,355,D,1,D,23,D,13,D
20211,04613041,21,0,1,330,D,1,D,14,D,13,D
20211,04613041,22,0,1,370,D,1,D,115,D,12,D
20211,04613041,23,0,1,370,D,1,D,59,D,11,D
20211,04613041,24,0,1,370,D,1,D,83,D,10,D
20211,04613101,67,0,1,830,D,1,D,1900,D,12,D
20211,04613141,34,0,1,150,D,1,D,200,D,10,D
20211,04613141,35,0,1,210,D,1,D,10,D,13,D
20211,04613211,27,0,1,530,D,1,D,15,D,10,D
20211,04613211,28,0,1,310,D,1,D,70,D,10,D
20211,04613211,29,0,1,310,D,1,D,20,D,12,D
20211,04613251,25,0,1,355,D,1,D,17,D,13,D
20211,04613251,26,0,1,355,D,1,D,7,D,13,D
20211,04613251,27,0,1,330,D,1,D,75,D,13,D
20211,04613281,11,0,1,840,D,1,D,6,D,10,D
20211,04613281,12,0,1,840,D,1,D,6,D,11,D
20211,04613281,13,0,1,840,D,1,D,6,D,12,D
20211,04613281,14,0,1,330,D,1,D,10,D,13,D
20211,04613281,15,0,1,355,D,1,D,13,D,13,D
20211,04613281,16,0,1,355,D,1,D,6,D,13,D
20211,04613291,53,0,1,150,D,1,D,52,D,11,D
20211,04613291,54,0,1,160,D,1,D,41,D,11,D
20211,04613291,55,0,1,150,D,1,D,225,D,11,D
20211,04613291,56,0,1,160,D,1,D,40,D,11,D
20211,04613291,57,0,1,330,D,1,D,8,D,13,D
20211,04613291,58,0,1,355,D,1,D,14,D,13,D
20211,04613291,59,0,1,355,D,1,D,15,D,13,D
20211,04613301,27,0,1,830,D,1,D,120,D,11,D
20211,04613301,28,0,1,310,D,1,D,40,D,12,D
20211,04613391,13,0,1,150,D,1,D,92,D,12,D
20211,04613411,19,0,1,830,D,1,D,40,D,13,D
20211,04613411,20,0,1,410,D,1,D,15,D,12,D
20211,04613421,12,0,1,820,D,1,D,95,F,12,D
20211,04613461,15,0,1,830,D,1,D,80,D,13,D
20211,04613461,16,0,1,355,D,1,D,12,D,13,D
20211,04613461,17,0,1,355,D,1,D,10,D,13,D
20211,04613461,18,0,1,355,D,1,D,8,D,13,D
20211,04613481,26,0,1,310,D,1,D,60,D,12,D
20211,04613481,27,0,1,330,D,1,D,16,D,13,D
20211,04613481,28,0,1,370,D,1,D,40,D,11,D
20211,04613481,29,0,1,370,D,1,D,60,D,12,D
20211,04613511,40,0,1,530,D,1,D,100,D,10,D
20211,04613511,41,0,1,210,D,1,D,15,D,13,D
20211,04613511,42,0,1,210,D,1,D,11,D,12,D
20211,04613511,43,0,1,330,D,1,D,16,D,13,D
20211,04613521,23,0,1,210,D,1,D,10,D,13,D
20211,04613521,24,0,1,355,D,1,D,15,D,13,D
20211,04613521,25,0,1,355,D,1,D,30,D,13,D
20211,04613551,34,0,1,830,D,1,D,30,D,13,D
20211,04613551,35,0,1,700,D,1,D,10,D,13,D
20211,04613551,36,0,1,700,D,1,D,13,D,13,D
20211,04613551,37,0,1,380,D,1,D,5,D,12,D
20211,04613591,11,0,1,355,D,1,D,9,D,13,D
20211,04613601,17,0,1,355,D,1,D,4,D,13,D
20211,04613601,18,0,1,410,D,1,D,20,D,10,D
20211,04613601,19,0,1,410,D,1,D,20,D,11,D
20211,04613601,20,0,1,410,D,1,D,20,D,12,D
20211,04613611,18,0,1,355,D,1,D,20,D,13,D
20211,04613631,19,0,1,830,D,1,D,58,D,13,D
20211,04613631,20,0,1,820,D,1,D,100,D,12,D
20211,04613631,21,0,1,840,D,1,D,100,D,12,D
20211,04613631,22,0,1,370,D,1,D,240,D,12,D
20211,04613671,28,0,1,150,D,1,D,20,D,12,D
20211,04613671,29,0,1,700,D,1,D,35,D,13,D
20211,04613671,30,0,1,355,D,1,D,80,D,13,D
20211,04613701,25,0,1,150,D,1,D,25,D,10,D
20211,04613701,26,0,1,160,D,1,D,6,D,12,D
20211,04613701,27,0,1,210,D,1,D,30,D,10,D
20211,04613701,28,0,1,210,D,1,D,30,D,11,D
20211,04613711,19,0,1,830,D,1,D,300,D,13,D
20211,04613711,20,0,1,330,D,1,D,5,D,13,D
20211,04613821,30,0,1,840,D,1,D,60,D,12,D
20211,04613841,27,0,1,355,D,1,D,30,F,13,D
20211,04613901,12,0,1,150,D,1,D,150,D,10,D
20211,04613901,13,0,1,150,D,1,D,100,D,10,D
20211,04613901,14,0,1,210,D,1,D,25,D,10,D
20211,04613931,28,0,1,330,D,1,D,6,D,13,D
20211,04613931,29,0,1,330,D,1,D,10,D,13,D
20211,04613931,30,0,1,355,D,1,D,7,D,13,D
20211,04613931,31,0,1,355,D,1,D,6,D,13,D
20211,04613961,16,0,1,150,D,1,D,9,D,13,D
20211,04613961,17,0,1,310,D,1,D,90,D,12,D
20211,04613961,18,0,1,310,D,1,D,35,D,11,D
20211,04613961,19,0,1,355,D,1,D,10,D,11,D
20211,04613961,20,0,1,355,D,1,D,15,D,13,D
20211,04613971,25,0,1,840,D,1,D,12,D,10,D
20211,04613971,26,0,1,840,D,1,D,12,D,11,D
20211,04613971,27,0,1,840,D,1,D,12,D,12,D
20211,04613971,28,0,1,150,D,1,D,12,D,10,D
20211,04613971,29,0,1,150,D,1,D,12,D,11,D
20211,04613971,30,0,1,150,D,1,D,12,D,12,D
20211,04613971,31,0,1,210,D,1,D,50,D,13,D
20211,04614001,19,0,1,840,D,1,D,15,D,10,D
20211,04614001,20,0,1,840,D,1,D,15,D,11,D
20211,04614001,21,0,1,840,D,1,D,15,D,12,D
20211,04614001,22,0,1,355,D,1,D,30,D,13,D
20211,04614031,26,0,1,150,D,1,D,12,D,10,D
20211,04614031,27,0,1,150,D,1,D,12,D,11,D
20211,04614031,28,0,1,150,D,1,D,12,D,12,D
20211,04614081,25,0,1,830,D,1,D,35,D,13,D
20211,04614081,26,0,1,610,D,1,D,20,D,12,D
20211,04614081,27,0,1,520,D,1,D,22,D,10,D
20211,04614081,28,0,1,330,D,1,D,16,D,13,D
20211,04614081,29,0,1,355,D,1,D,20,D,13,D
20211,04614081,30,0,1,340,D,1,D,20,D,12,D
20211,04614091,29,0,1,355,D,1,D,119,D,12,D
20211,04614091,30,0,1,700,D,1,D,225,D,10,D
20211,04614091,31,0,1,700,D,1,D,7,D,13,D
20211,04614171,15,0,1,330,D,1,D,11,D,13,D
20211,04614171,16,0,1,355,D,1,D,12,D,13,D
20211,04614171,17,0,1,355,D,1,D,20,D,11,D
20211,04614181,43,0,1,355,D,1,D,16,D,13,D
20211,04614191,25,0,1,830,D,1,D,44,D,13,D
20211,04614191,26,0,1,150,D,1,D,400,D,12,D
20211,04614191,27,0,1,150,D,1,D,19,D,12,D
20211,04614191,28,0,1,150,D,1,D,39,D,12,D
20211,04614191,29,0,1,150,D,1,D,47,D,12,D
20211,04614191,30,0,1,700,D,1,D,39,D,11,D
20211,04614221,19,0,1,400,D,1,D,20,D,13,D
20211,04614261,16,0,1,340,D,1,D,180,D,11,D
20211,04614261,17,0,1,355,D,1,D,50,D,13,D
20211,04614281,23,0,1,840,D,1,D,10,F,11,D
20211,04614281,24,0,1,150,D,1,D,82,D,12,D
20211,04614281,25,0,1,355,D,1,D,13,F,13,D
20211,04614371,13,0,1,355,D,1,D,10,D,13,D
20211,04614391,28,0,1,840,D,1,D,60,D,12,D
20211,04614391,29,0,1,210,D,1,D,10,D,13,D
20211,04614391,30,0,1,355,D,1,D,7,D,13,D
20211,04614391,31,0,1,355,D,1,D,30,D,13,D
20211,04614471,27,0,1,840,D,1,D,8,D,10,D
20211,04614471,28,0,1,840,D,1,D,8,D,11,D
20211,04614471,29,0,1,840,D,1,D,8,D,12,D
20211,04614471,30,0,1,150,D,1,D,84,D,11,D
20211,04614471,31,0,1,150,D,1,D,84,D,10,D
20211,04614471,32,0,1,150,D,1,D,84,D,12,D
20211,04614471,33,0,1,355,D,1,D,35,D,13,D
20211,04614543,21,0,1,840,D,1,D,40,D,11,D
20211,04614543,22,0,1,150,D,1,D,27,F,10,D
20211,04614543,23,0,1,150,D,1,D,295,F,11,D
20211,04614543,24,0,1,150,D,1,D,50,F,12,D
20211,04614543,25,0,1,700,D,1,D,6,D,13,D
20211,04614543,26,0,1,355,D,1,D,70,D,13,D
20211,04614571,26,0,1,830,D,1,D,100,D,10,D
20211,04614571,27,0,1,840,D,1,D,60,D,12,D
20211,04614571,28,0,1,840,D,1,D,8,D,10,D
20211,04614571,29,0,1,840,D,1,D,8,D,11,D
20211,04614571,30,0,1,840,D,1,D,8,D,12,D
20211,04614571,31,0,1,210,D,1,D,80,D,12,D
20211,04614571,32,0,1,330,D,1,D,30,D,13,D
20211,04614571,33,0,1,355,D,1,D,20,D,13,D
20211,04614571,34,0,1,370,D,1,D,120,D,12,D
20211,04614671,29,0,1,840,D,1,D,120,D,10,D
20211,04614671,30,0,1,840,D,1,D,120,D,10,D
20211,04614671,31,0,1,310,D,1,D,45,D,11,D
20211,04614671,32,0,1,355,D,1,D,14,D,13,D
20211,04614671,33,0,1,355,D,1,D,16,D,13,D
20211,04614671,34,0,1,410,D,1,D,120,D,12,D
20211,04614721,20,0,1,330,D,1,D,10,D,13,D
20211,04614721,21,0,1,380,D,1,D,20,D,13,D
20211,04614731,42,0,1,610,D,1,D,85,D,10,D
20211,04614731,43,0,1,210,D,1,D,60,D,12,D
20211,04614781,13,0,1,150,D,1,D,10,D,10,D
20211,04614781,14,0,1,150,D,1,D,10,D,11,D
20211,04614781,15,0,1,150,D,1,D,10,D,12,D
20211,04614781,16,0,1,210,D,1,D,40,D,13,D
20211,04614781,17,0,1,330,D,1,D,15,D,13,D
20211,04614781,18,0,1,355,D,1,D,25,D,13,D
