QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,EDUC_AY,EDUC_AY_,EDUCGFTC,EDUC_FTC,EDSCHL_A,EDSC_L_A,EDMONTHA,EDMO_THA,EDREIMBX,EDRE_MBX,JEDUCNET,JEDU_NET,EDUC_A1,EDUC_A1_,EDUC_A2,EDUC_A2_,EDUC_A3,EDUC_A3_,EDUC_A4,EDUC_A4_,EDUC_A5,EDUC_A5_,EDUC_A6,EDUC_A6_,EDUC_A7,EDUC_A7_,EDUC_A8,EDUC_A8_,EDUC_A9,EDUC_A9_
20211,04418524,6,0,2,345,D,1,D,,A,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419154,22,0,1,100,D,1,D,,A,01,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419154,23,0,1,100,D,1,D,,A,02,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419154,24,0,1,100,D,1,D,,A,01,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419154,25,0,1,100,D,1,D,,A,02,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419164,10,0,1,100,D,1,D,,A,13,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419444,6,0,1,100,D,1,D,,A,02,D,,A,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419444,7,0,1,100,D,1,D,,A,01,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419444,8,0,1,100,D,1,D,,A,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419474,4,0,1,300,D,1,D,1,D,02,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419874,3,0,1,300,D,1,D,1,D,13,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419874,4,0,1,350,D,1,D,1,D,02,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04420373,5,0,1,300,D,1,D,2,D,13,D,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04420443,8,0,1,200,D,1,D,,A,13,D,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421093,8,0,1,100,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421093,9,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421093,10,0,1,100,D,1,D,,A,13,D,,A,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421093,11,0,1,100,D,1,D,,A,13,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421093,12,0,1,100,D,1,D,,A,13,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421093,13,0,1,100,D,1,D,,A,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421093,14,0,2,100,D,1,D,,A,10,D,,A,305,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421093,15,0,2,100,D,1,D,,A,10,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421193,13,0,1,100,D,1,D,,A,13,D,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421193,14,0,2,100,D,1,D,,A,10,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421233,29,0,1,300,D,1,D,3,D,13,D,,A,1503,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421233,30,0,1,300,D,1,D,2,D,13,D,,A,655,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421233,31,0,1,300,D,1,D,6,D,10,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421233,32,0,1,320,D,1,D,,A,13,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421353,6,0,1,300,D,1,D,1,D,13,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421673,12,0,1,100,D,1,D,,A,11,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421913,2,0,1,300,D,1,D,2,D,13,D,,A,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421933,5,0,1,350,D,1,D,1,D,11,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421983,4,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422023,6,0,1,345,D,1,D,,A,10,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422043,11,0,1,100,D,1,D,,A,13,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422043,12,0,1,200,D,1,D,,A,13,D,,A,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422183,18,0,1,300,D,1,D,1,D,12,D,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422803,15,0,1,100,D,1,D,,A,12,D,,A,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422863,14,0,1,100,D,1,D,,A,13,D,,A,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423243,6,0,1,200,D,1,D,,A,13,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423273,6,0,1,200,D,2,D,,A,13,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423473,7,0,1,300,D,1,D,1,D,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423473,8,0,1,350,D,1,D,1,D,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423623,1,0,1,200,D,1,D,,A,13,D,,A,564,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423793,17,0,1,100,D,2,D,,A,12,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423823,2,0,1,350,D,1,D,2,D,10,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424303,14,0,1,300,D,1,D,1,D,10,D,,A,1840,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424303,15,0,1,300,D,1,D,1,D,11,D,,A,1840,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424303,16,0,1,300,D,1,D,1,D,12,D,,A,4808,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424303,17,0,1,360,D,1,D,1,D,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424403,8,0,1,350,D,1,D,1,D,12,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424483,6,0,1,300,D,1,D,2,D,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424543,10,0,2,100,D,1,D,,A,10,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424683,7,0,1,345,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424723,10,0,1,300,D,1,D,2,D,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04425193,3,0,1,360,D,1,D,2,D,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04425553,3,0,1,300,D,1,D,5,D,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04425643,13,0,1,100,D,1,D,,A,12,D,,A,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04425773,8,0,1,300,D,1,D,1,D,12,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04425773,9,0,1,300,D,1,D,1,D,12,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04425773,10,0,1,350,D,1,D,2,D,10,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04425773,11,0,2,300,D,1,D,1,D,10,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04426253,2,0,1,300,D,1,D,1,D,12,D,,A,5792,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04426343,11,0,1,100,D,1,D,,A,13,D,,A,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04426583,14,0,1,100,D,1,D,,A,13,D,,A,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04427193,8,0,1,200,D,1,D,,A,13,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428203,6,0,1,350,D,1,D,1,D,12,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428323,6,0,1,360,D,1,D,6,D,10,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428663,21,0,1,100,D,1,D,,A,13,D,,A,113,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428873,13,0,1,100,D,1,D,,A,13,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428873,14,0,1,100,D,1,D,,A,11,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428873,15,0,1,335,D,2,D,1,D,10,D,,A,,H,310,D,320,D,300,D,,A,,A,,A,,A,,A,,A
20211,04428873,15,1,1,300,D,2,D,1,D,10,D,,A,3300,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428873,16,0,1,335,D,2,D,1,D,11,D,,A,,H,310,D,320,D,300,D,,A,,A,,A,,A,,A,,A
20211,04428873,16,1,1,300,D,2,D,1,D,11,D,,A,3000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428873,17,0,1,335,D,2,D,1,D,12,D,,A,,H,310,D,320,D,300,D,,A,,A,,A,,A,,A,,A
20211,04428873,17,1,1,300,D,2,D,1,D,12,D,,A,2600,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428923,14,0,1,200,D,1,D,,A,13,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429163,5,0,1,200,D,1,D,,A,13,D,,A,296,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429173,4,0,1,300,D,1,D,6,D,11,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429433,7,0,1,200,D,1,D,,A,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429713,15,0,1,200,D,1,D,,A,13,D,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429793,16,0,1,100,D,1,D,,A,10,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429793,17,0,1,100,D,1,D,,A,11,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429793,18,0,1,100,D,1,D,,A,12,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429793,19,0,2,100,D,1,D,,A,10,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430403,10,0,1,100,D,1,D,,A,11,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430433,18,0,1,345,D,1,D,,A,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430493,12,0,1,300,D,1,D,1,D,12,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430493,13,0,1,300,D,1,D,2,D,13,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430843,1,0,1,350,D,1,D,2,D,11,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430973,9,0,1,350,D,2,D,2,D,11,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04431133,7,0,1,300,D,1,D,1,D,10,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04431343,12,0,1,300,D,1,D,1,D,12,D,,A,1550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04431343,13,0,1,350,D,1,D,1,D,12,D,,A,278,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04431563,2,0,1,300,D,1,D,1,D,10,D,,A,10500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04431673,9,0,1,200,D,1,D,,A,13,D,,A,1680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04431883,14,0,1,100,D,1,D,,A,10,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04431883,15,0,1,100,D,1,D,,A,11,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04461773,8,0,1,200,D,1,D,,A,13,D,146,D,1314,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04461833,12,0,1,200,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04461853,7,0,1,345,D,1,D,,A,13,D,,A,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04462603,9,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04462643,5,0,1,350,D,1,D,2,D,12,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04463123,5,0,1,300,D,2,D,2,D,13,D,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04463553,7,0,1,360,D,1,D,2,D,13,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04463713,7,0,1,335,D,1,D,1,D,11,D,,A,,H,300,D,320,D,,A,,A,,A,,A,,A,,A,,A
20211,04463713,7,1,1,300,D,1,D,1,D,11,D,,A,50000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04463903,7,0,1,370,D,1,D,1,D,01,D,,A,,H,350,D,300,D,,A,,A,,A,,A,,A,,A,,A
20211,04463903,7,1,1,350,D,1,D,1,D,01,D,,A,200,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04463903,7,2,1,300,D,1,D,1,D,01,D,,A,1495,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464203,6,0,1,100,D,1,D,,A,01,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464223,5,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464383,12,0,1,100,D,1,D,,A,01,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464383,13,0,2,100,D,1,D,,A,11,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464413,6,0,1,100,D,1,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464413,7,0,1,300,D,1,D,2,D,13,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464523,11,0,1,300,D,1,D,1,D,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464533,12,0,1,100,D,1,D,,A,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464563,6,0,1,300,D,1,D,1,D,01,D,,A,18500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464563,7,0,1,310,D,1,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464573,20,0,1,200,D,1,D,,A,13,D,,A,880,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464783,2,0,1,350,D,2,D,1,D,11,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04465363,13,0,1,300,D,1,D,1,D,01,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04465523,16,0,1,300,D,1,D,1,D,01,D,,A,3482,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04465533,6,0,1,100,D,1,D,,A,13,D,,A,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04465813,10,0,1,300,D,1,D,2,D,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04465813,11,0,1,100,D,1,D,,A,01,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04465823,40,0,1,200,D,1,D,,A,13,D,,A,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04465823,41,0,1,350,D,2,D,4,D,01,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04465913,2,0,1,360,D,1,D,6,D,13,D,,A,236,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04466403,1,0,1,360,D,1,D,6,D,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04466543,6,0,1,380,D,1,D,1,D,01,D,,A,,H,380,D,300,D,,A,,A,,A,,A,,A,,A,,A
20211,04466543,6,1,1,300,D,1,D,1,D,01,D,,A,1967,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04466543,6,2,1,350,D,1,D,1,D,01,D,,A,213,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04466543,6,3,1,360,D,1,D,1,D,01,D,,A,320,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04466613,14,0,1,200,D,1,D,,A,13,D,120,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467513,15,0,1,100,D,1,D,,A,13,D,,A,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467513,16,0,1,350,D,1,D,6,D,01,D,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467593,3,0,1,350,D,2,D,2,D,11,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467593,4,0,1,350,D,2,D,2,D,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467593,5,0,1,350,D,2,D,2,D,01,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467603,5,0,1,360,D,1,D,6,D,13,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467633,1,0,1,360,D,1,D,2,D,01,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467793,16,0,1,300,D,1,D,2,D,12,D,,A,12000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467833,4,0,1,350,D,1,D,1,D,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04468023,1,0,1,200,D,1,D,,A,13,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04468123,8,0,1,200,D,1,D,,A,13,D,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04468983,13,0,1,200,D,1,D,,A,13,D,,A,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469073,12,0,1,350,D,1,D,2,D,13,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469113,19,0,1,300,D,1,D,6,D,01,D,,A,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469113,20,0,1,100,D,1,D,,A,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469113,21,0,1,100,D,1,D,,A,01,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469293,8,0,1,100,D,1,D,,A,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469293,9,0,1,345,D,1,D,,A,12,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469303,4,0,1,100,D,1,D,,A,13,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469343,9,0,1,100,D,1,D,,A,13,D,,A,273,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469343,10,0,1,300,D,1,D,2,D,13,D,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469343,11,0,1,350,D,1,D,2,D,12,D,,A,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469673,7,0,1,300,D,1,D,2,D,13,D,,A,891,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469983,14,0,1,100,D,1,D,,A,11,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469983,15,0,1,100,D,1,D,,A,12,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469983,16,0,1,100,D,1,D,,A,01,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469983,17,0,1,350,D,1,D,2,D,01,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469983,18,0,1,350,D,1,D,2,D,12,D,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04469983,19,0,1,350,D,1,D,2,D,11,D,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04470583,7,0,1,200,D,1,D,,A,13,D,,A,1192,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04470653,6,0,1,100,D,1,D,,A,13,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04470783,2,0,1,300,D,1,D,1,D,01,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04470783,3,0,1,350,D,1,D,1,D,01,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04470793,14,0,1,100,D,1,D,,A,13,D,,A,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04470793,15,0,1,100,D,1,D,,A,11,D,,A,680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04470793,16,0,1,300,D,1,D,1,D,11,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471053,10,0,1,100,D,1,D,,A,11,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471053,11,0,1,100,D,1,D,,A,12,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471053,12,0,1,100,D,1,D,,A,01,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471183,7,0,1,300,D,1,D,1,D,01,D,,A,9274,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471333,3,0,1,350,D,1,D,1,D,01,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471413,10,0,1,345,D,1,D,,A,01,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471513,11,0,1,100,D,1,D,,A,01,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471553,6,0,1,100,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471553,7,0,1,100,D,1,D,,A,01,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471853,13,0,1,300,D,1,D,2,D,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471963,9,0,2,360,D,1,D,2,D,11,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04471983,4,0,1,350,D,1,D,2,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472153,4,0,1,100,D,1,D,,A,13,D,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472173,10,0,1,350,D,1,D,2,D,12,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472203,11,0,1,300,D,1,D,2,D,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472383,10,0,1,100,D,1,D,,A,11,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472483,20,0,1,300,D,1,D,1,D,12,D,,A,748,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04472583,6,0,1,300,D,1,D,2,D,13,D,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503024,7,0,1,350,D,1,D,1,D,01,D,,A,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503233,11,0,2,100,D,1,D,,A,12,D,,A,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503294,3,0,1,350,D,1,D,1,D,01,D,,A,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503313,2,0,1,300,D,1,D,1,D,01,D,,A,20000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503363,6,0,1,300,D,1,D,1,D,02,D,,A,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503393,11,0,1,100,D,1,D,,A,12,D,,A,9142,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503393,12,0,1,100,D,1,D,,A,01,D,,A,1554,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503393,13,0,1,100,D,1,D,,A,02,D,,A,1554,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503483,7,0,1,300,D,1,D,1,D,01,D,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503533,21,0,1,100,D,2,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04503713,8,0,1,200,D,1,D,,A,13,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504103,5,0,1,300,D,1,D,1,D,01,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504153,4,0,1,300,D,1,D,5,D,01,D,,A,1050,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504163,6,0,1,200,D,1,D,,A,13,D,,A,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504193,12,0,1,300,D,2,D,1,D,01,D,,A,8000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504193,13,0,1,310,D,2,D,,A,01,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504323,5,0,1,300,D,1,D,1,D,02,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504503,6,0,1,300,D,1,D,1,D,13,D,,A,203,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504553,9,0,1,320,D,1,D,,A,01,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04504553,10,0,1,350,D,1,D,1,D,12,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505063,3,0,1,300,D,2,D,1,D,02,D,,A,4800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505113,14,0,1,370,D,2,D,1,D,01,D,,A,,H,350,D,300,D,,A,,A,,A,,A,,A,,A,,A
20211,04505113,14,1,1,350,D,2,D,1,D,01,D,,A,393,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505113,14,2,1,300,D,2,D,1,D,01,D,,A,3607,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505113,15,0,1,310,D,2,D,,A,13,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505463,8,0,1,100,D,1,D,,A,01,D,,A,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505493,11,0,1,200,D,2,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
